step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.033737,-53.897705078125,-54.35480880737305,soft_tsl2,32,0.001,40.96967697143555
10,0,40.989925,-53.827003479003906,-54.29251480102539,soft_tsl2,32,0.001,40.46372985839844
20,1,40.94687,-53.75739288330078,-54.23133087158203,soft_tsl2,32,0.001,40.55455017089844
30,1,40.903854,-53.68778991699219,-54.170249938964844,soft_tsl2,32,0.001,40.59291458129883
40,2,40.860806,-53.61787796020508,-54.109066009521484,soft_tsl2,32,0.001,41.29747009277344
50,3,40.81765,-53.54771423339844,-54.0477180480957,soft_tsl2,32,0.001,41.435733795166016
60,3,40.774326,-53.47732925415039,-53.98616409301758,soft_tsl2,32,0.001,40.39146041870117
70,4,40.73087,-53.40647506713867,-53.92457580566406,soft_tsl2,32,0.001,40.178611755371094
80,5,40.687336,-53.33543014526367,-53.86293029785156,soft_tsl2,32,0.001,39.414798736572266
90,5,40.64381,-53.264381408691406,-53.80134201049805,soft_tsl2,32,0.001,41.343406677246094
100,6,40.59999,-53.1925048828125,-53.73904037475586,soft_tsl2,32,0.001,40.11869812011719
110,6,40.55611,-53.12051773071289,-53.67694091796875,soft_tsl2,32,0.001,41.61445617675781
120,7,40.512245,-53.04855728149414,-53.61492156982422,soft_tsl2,32,0.001,39.06855010986328
130,8,40.468334,-52.9762077331543,-53.55255126953125,soft_tsl2,32,0.001,39.96942901611328
140,8,40.42446,-52.90383529663086,-53.4903678894043,soft_tsl2,32,0.001,40.538978576660156
150,9,40.38037,-52.83107376098633,-53.427879333496094,soft_tsl2,32,0.001,40.647850036621094
160,10,40.336422,-52.758460998535156,-53.36566162109375,soft_tsl2,32,0.001,38.38169860839844
170,10,40.292503,-52.68566131591797,-53.3038215637207,soft_tsl2,32,0.001,40.37380599975586
175,10,40.270645,-52.6494255065918,-53.27285385131836,soft_tsl2,32,0.001,39.75801467895508
