step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.07628,-53.95972442626953,-54.54850769042969,sl2,16,0.01,41.76346969604492
10,0,40.367626,-52.857452392578125,-53.62440872192383,sl2,16,0.01,40.1015510559082
20,0,39.80693,-51.95149612426758,-52.8845329284668,sl2,16,0.01,40.60699462890625
30,0,39.36449,-51.209293365478516,-52.29652786254883,sl2,16,0.01,38.219486236572266
40,1,39.017616,-50.60175704956055,-51.82654571533203,sl2,16,0.01,39.12808609008789
50,1,38.7519,-50.11908721923828,-51.463443756103516,sl2,16,0.01,39.146331787109375
60,1,38.54995,-49.73134994506836,-51.18019485473633,sl2,16,0.01,37.226165771484375
70,2,38.395164,-49.420654296875,-50.96421432495117,sl2,16,0.01,37.547760009765625
80,2,38.27949,-49.170021057128906,-50.79636001586914,sl2,16,0.01,36.78417205810547
90,2,38.177692,-48.94662094116211,-50.625343322753906,sl2,16,0.01,36.888404846191406
100,3,38.099167,-48.75780487060547,-50.47706985473633,sl2,16,0.01,36.343017578125
110,3,38.0466,-48.607200622558594,-50.36748504638672,sl2,16,0.01,36.72279357910156
120,3,38.006863,-48.47908020019531,-50.28205490112305,sl2,16,0.01,36.39491271972656
130,4,37.978863,-48.37183380126953,-50.21520233154297,sl2,16,0.01,37.54859161376953
140,4,37.94716,-48.26700210571289,-50.115657806396484,sl2,16,0.01,37.286590576171875
150,4,37.93642,-48.18773651123047,-50.06679916381836,sl2,16,0.01,36.54558563232422
160,5,37.93416,-48.12657928466797,-50.0503044128418,sl2,16,0.01,35.767520904541016
170,5,37.936466,-48.075599670410156,-50.04273223876953,sl2,16,0.01,36.112709045410156
180,5,37.934612,-48.02501678466797,-50.01622772216797,sl2,16,0.01,33.48098373413086
190,5,37.94995,-47.988895416259766,-50.018795013427734,sl2,16,0.01,36.54851531982422
200,6,37.97342,-47.95906066894531,-50.04016876220703,sl2,16,0.01,37.24061584472656
210,6,37.988224,-47.928009033203125,-50.03202819824219,sl2,16,0.01,38.055145263671875
220,6,37.98159,-47.878299713134766,-49.97476577758789,sl2,16,0.01,36.834266662597656
230,7,37.997044,-47.86186981201172,-49.9807014465332,sl2,16,0.01,35.546302795410156
240,7,38.019485,-47.853431701660156,-49.99608612060547,sl2,16,0.01,36.43119812011719
250,7,38.02068,-47.82551956176758,-49.976837158203125,sl2,16,0.01,35.631080627441406
260,8,38.025715,-47.79484939575195,-49.961997985839844,sl2,16,0.01,37.92204284667969
270,8,38.03918,-47.775367736816406,-49.95249938964844,sl2,16,0.01,35.14662170410156
280,8,38.0515,-47.75635528564453,-49.93997573852539,sl2,16,0.01,37.50499725341797
290,9,38.070343,-47.753456115722656,-49.97096633911133,sl2,16,0.01,36.53498458862305
300,9,38.08473,-47.74787902832031,-49.97971725463867,sl2,16,0.01,35.808837890625
310,9,38.09915,-47.7381591796875,-49.98978805541992,sl2,16,0.01,39.20697784423828
320,10,38.113503,-47.72600555419922,-49.988765716552734,sl2,16,0.01,35.46653366088867
330,10,38.126125,-47.71110916137695,-49.97639083862305,sl2,16,0.01,37.001434326171875
340,10,38.142536,-47.706119537353516,-49.98370361328125,sl2,16,0.01,37.10825729370117
350,10,38.150673,-47.694671630859375,-49.97926712036133,sl2,16,0.01,36.067901611328125
351,10,38.151318,-47.69301223754883,-49.979373931884766,sl2,16,0.01,36.71261215209961
