step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.016895,-53.87448501586914,-54.46315002441406,sl2,32,0.001,40.200992584228516
10,0,40.937786,-53.752864837646484,-54.35912322998047,sl2,32,0.001,42.7658805847168
20,1,40.861626,-53.63490676879883,-54.25943374633789,sl2,32,0.001,41.97526550292969
30,1,40.787357,-53.519622802734375,-54.16200637817383,sl2,32,0.001,42.319557189941406
40,2,40.714893,-53.407127380371094,-54.06795883178711,sl2,32,0.001,39.47975540161133
50,3,40.644104,-53.29672622680664,-53.975685119628906,sl2,32,0.001,39.04554748535156
60,3,40.575085,-53.188682556152344,-53.885581970214844,sl2,32,0.001,40.02540588378906
70,4,40.50765,-53.08290481567383,-53.79756164550781,sl2,32,0.001,40.605682373046875
80,5,40.441887,-52.97926712036133,-53.71110153198242,sl2,32,0.001,39.25478744506836
90,5,40.377872,-52.87839889526367,-53.62717056274414,sl2,32,0.001,41.35432434082031
100,6,40.315,-52.778621673583984,-53.54460144042969,sl2,32,0.001,39.97293472290039
110,6,40.254,-52.68155288696289,-53.464744567871094,sl2,32,0.001,40.70342254638672
120,7,40.194744,-52.586700439453125,-53.386932373046875,sl2,32,0.001,40.6043586730957
130,8,40.136856,-52.494117736816406,-53.311336517333984,sl2,32,0.001,40.828975677490234
140,8,40.080185,-52.40361022949219,-53.237327575683594,sl2,32,0.001,40.38547134399414
150,9,40.02537,-52.31520462036133,-53.16535568237305,sl2,32,0.001,41.41755676269531
160,10,39.971737,-52.228485107421875,-53.094547271728516,sl2,32,0.001,39.08419418334961
170,10,39.91967,-52.14394760131836,-53.02785110473633,sl2,32,0.001,39.57392120361328
175,10,39.893997,-52.10226821899414,-52.99423599243164,sl2,32,0.001,39.8223876953125
