step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.031487,-53.91762161254883,-53.882408142089844,sl2,16,0.001,41.13199234008789
10,0,40.971066,-53.822750091552734,-53.80392074584961,sl2,16,0.001,40.46136474609375
20,0,40.9125,-53.731658935546875,-53.72747039794922,sl2,16,0.001,40.89543151855469
30,0,40.854984,-53.64247512817383,-53.65166091918945,sl2,16,0.001,42.55110549926758
40,1,40.801178,-53.55715560913086,-53.5810661315918,sl2,16,0.001,41.28852462768555
50,1,40.746086,-53.473533630371094,-53.50707244873047,sl2,16,0.001,40.90196990966797
60,1,40.693256,-53.391082763671875,-53.43734359741211,sl2,16,0.001,38.87168884277344
70,2,40.641518,-53.31101989746094,-53.36888885498047,sl2,16,0.001,39.80195236206055
80,2,40.593174,-53.233280181884766,-53.30628204345703,sl2,16,0.001,40.85613250732422
90,2,40.54259,-53.15724563598633,-53.23772048950195,sl2,16,0.001,41.466434478759766
100,3,40.49399,-53.0828971862793,-53.17242431640625,sl2,16,0.001,39.439605712890625
110,3,40.447346,-53.01046371459961,-53.110328674316406,sl2,16,0.001,39.86943817138672
120,3,40.40197,-52.93994903564453,-53.04943084716797,sl2,16,0.001,40.898292541503906
130,4,40.35866,-52.87081527709961,-52.99244689941406,sl2,16,0.001,40.96091079711914
140,4,40.31974,-52.80408477783203,-52.943782806396484,sl2,16,0.001,41.29582977294922
150,4,40.28001,-52.7385368347168,-52.89280319213867,sl2,16,0.001,40.26727294921875
160,5,40.23779,-52.6740608215332,-52.83504867553711,sl2,16,0.001,40.80022430419922
170,5,40.194836,-52.61073684692383,-52.774600982666016,sl2,16,0.001,40.89958190917969
180,5,40.156578,-52.54951095581055,-52.72356414794922,sl2,16,0.001,40.77088928222656
190,5,40.116787,-52.48983383178711,-52.6689453125,sl2,16,0.001,40.51026916503906
200,6,40.077415,-52.4315071105957,-52.61440658569336,sl2,16,0.001,41.09414291381836
210,6,40.04234,-52.374568939208984,-52.5682487487793,sl2,16,0.001,37.6582145690918
220,6,40.00588,-52.31969451904297,-52.51780700683594,sl2,16,0.001,40.689579010009766
230,7,39.971992,-52.26644515991211,-52.471614837646484,sl2,16,0.001,40.232276916503906
240,7,39.938942,-52.214683532714844,-52.4260139465332,sl2,16,0.001,40.46565628051758
250,7,39.906147,-52.16307830810547,-52.38136672973633,sl2,16,0.001,40.008941650390625
260,8,39.87334,-52.11149215698242,-52.337440490722656,sl2,16,0.001,39.96825408935547
270,8,39.839714,-52.0610466003418,-52.290870666503906,sl2,16,0.001,39.21303939819336
280,8,39.808636,-52.01287841796875,-52.24848175048828,sl2,16,0.001,39.17806625366211
290,9,39.781155,-51.966590881347656,-52.2122802734375,sl2,16,0.001,40.47914123535156
300,9,39.752945,-51.92156219482422,-52.1740608215332,sl2,16,0.001,39.334075927734375
310,9,39.72514,-51.876895904541016,-52.13622283935547,sl2,16,0.001,38.48881149291992
320,10,39.697174,-51.83280944824219,-52.09740447998047,sl2,16,0.001,39.80103302001953
330,10,39.670727,-51.789710998535156,-52.0618896484375,sl2,16,0.001,39.80438995361328
340,10,39.646152,-51.747676849365234,-52.02965545654297,sl2,16,0.001,39.701141357421875
350,10,39.62322,-51.70657730102539,-51.99976348876953,sl2,16,0.001,40.256839752197266
351,10,39.62012,-51.70250701904297,-51.99504852294922,sl2,16,0.001,37.59033966064453
