step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.05,-53.922882080078125,-53.920841217041016,soft_tsl2,32,0.001,40.288055419921875
10,0,41.01217,-53.869659423828125,-53.868446350097656,soft_tsl2,32,0.001,41.106910705566406
20,1,40.975277,-53.8172607421875,-53.81743240356445,soft_tsl2,32,0.001,41.11616134643555
30,1,40.938118,-53.76470184326172,-53.76588439941406,soft_tsl2,32,0.001,40.0772705078125
40,2,40.901527,-53.71223449707031,-53.71540832519531,soft_tsl2,32,0.001,41.79255676269531
50,3,40.86452,-53.65924835205078,-53.66432189941406,soft_tsl2,32,0.001,40.90290069580078
60,3,40.827335,-53.606101989746094,-53.612892150878906,soft_tsl2,32,0.001,41.56841278076172
70,4,40.78971,-53.55293273925781,-53.56052017211914,soft_tsl2,32,0.001,41.97418212890625
80,5,40.752033,-53.499549865722656,-53.508140563964844,soft_tsl2,32,0.001,40.79051971435547
90,5,40.714348,-53.446250915527344,-53.455657958984375,soft_tsl2,32,0.001,40.70135498046875
100,6,40.677387,-53.39261245727539,-53.404693603515625,soft_tsl2,32,0.001,42.005836486816406
110,6,40.640198,-53.33877944946289,-53.353328704833984,soft_tsl2,32,0.001,40.230838775634766
120,7,40.60239,-53.285308837890625,-53.300567626953125,soft_tsl2,32,0.001,39.006378173828125
130,8,40.564854,-53.23173904418945,-53.24829864501953,soft_tsl2,32,0.001,41.633689880371094
140,8,40.527363,-53.178218841552734,-53.19606399536133,soft_tsl2,32,0.001,39.366756439208984
150,9,40.490463,-53.12442398071289,-53.14498519897461,soft_tsl2,32,0.001,41.01343536376953
160,10,40.453274,-53.0707893371582,-53.093360900878906,soft_tsl2,32,0.001,40.827728271484375
170,10,40.41595,-53.01744842529297,-53.041221618652344,soft_tsl2,32,0.001,42.606266021728516
175,10,40.39752,-52.990631103515625,-53.015655517578125,soft_tsl2,32,0.001,40.01287841796875
