grammatical	ungrammatical
ù ǔ U y R V A e j u K C b P l Y v h h I	a ù ǔ U y R V A e j u K C b P l Y v h h I
ǔ Q g F t b F y v ǎ J V B Q ó ù X m J m	ǔ a Q g F t b F y v ǎ J V B Q ó ù X m J m
á n W j A ó e ǒ ǎ k O x N T ǎ r Z u ǔ b	á n W a A ó e ǒ ǎ k O x N T ǎ r Z u ǔ b
ǎ D U x ě ǔ a e U x e D j ù ú x ě b z a	ǎ D U x ě ǔ a e U x e D j ù ú x ě b z N
é L o M J J v O N p f N R p à J n p b ě	é L o a J J v O N p f N R p à J n p b ě
è u q S b A D H m R E x g Z g e F q à N	a u q S b A D H m R E x g Z g e F q à N
ó F b Y é K i o S Z è w P S I E I h q N	a F b Y é K i o S Z è w P S I E I h q N
ò V s p ù l l ǎ b q q b I f T I H v ǎ T	ò V s p ù l l a ǎ b q q b I f T I H v ǎ T
ǒ a P P K ù M N w d ò c ǔ I e o v ò H R	ǒ a P P K ù M N w d ò c ǔ I e o v ò H b
ú w Y d R ù j ě U p M b K n ǎ z u H b i	ú w a d R ù j ě U p M b K n ǎ z u H b i
B A R O c ě e f B G t á ú è é X b à Q G	B A R O a ě e f B G t á ú è é X b à Q G
C N R U B I N D A P x a z x ǎ O M ú ó c	C N R U B I N D A P x a z x ǎ O M ú ó b
D o V h e E ǎ è ǒ c f Y a p ò à M I X e	D o V h e E ǎ è ǒ c f Y a b ò à M I X e
F à G d R s E y é P ó t a Q x ò á v è k	F à G d R s E y é P ó t a Q x ò á b è k
G D a l E x s E ú a B e z ǒ M t w ù O à	G D a l E x s E ú a B e z ǒ M t w ù b O à
H T Z K P C P x V g a g H y E p K p s X	H T Z K P C P x V g a g H y E p b K p s X
I p j s é N n a w P d t g p ǔ s x L ó W	I p j s é N n a w P d t b p ǔ s x L ó W
K Q s B a G b G A F é y ǎ A ǎ s t c ò ú	K Q s B a G b G A F é y ǎ A ǎ s t V ò ú
M ó L O c è T ó ě T L è k z ǒ ǔ g F ǒ b	M ó L O c è T ó ě T L è a z ǒ ǔ g F ǒ b
N Y ǎ q y ó F ù F u V i a h O r ó M H L	N Y ǎ q y ó F ù F u V i a h b O r ó M H L
O m X L y p à a ǔ w R O o x k U e é k n	O m X L y p à a ǔ w R O o b x k U e é k n
Q ó N ù W d o G s f ù ǔ ǎ x V è b ù A n	Q a ó N ù W d o G s f ù ǔ ǎ x V è b ù A n
R i Z D m ú g F ó U b L b I x ǒ O á K ú	R i Z D m ú a g F ó U b L b I x ǒ O á K ú
T ǎ H m ǒ ǎ M j P s q ǔ b V O V r ò w T	a T ǎ H m ǒ ǎ M j P s q ǔ b V O V r ò w T
U J Y O R g R á S ò S Q ú d W s ú b w b	U J Y O R g R á S ò S a Q ú d W s ú b w b
V T w é ó y a k Z T M q j I n R S J ǔ G	V T w é ó y a b k Z T M q j I n R S J ǔ G
W y i B W ǎ ù s S e à P Y O b p J M è l	W y i B W ǎ ù s S e à P a Y O b p J M è l
Y I ù ó P I I R z M B é c w o h o b t e	Y I ù ó P I I R z M B é c w a o h o b t e
Z Z H C u ò h ù V H C O F ó v b u q l f	Z a H C u ò h ù V H C O F ó v b u q l f
a B m a è S H n e E O K ò Z R U F H M J	a B m a è S H n e E O K b Z R U F H M J
a W x s l P ǎ x l è Y z ǒ S c O U ǎ X x	a W x s l P ǎ x l è Y z ǒ S c O U ǎ b X x
a u o Z g C v v E R à á t G i Q ó Y u i	a u o Z g C b v E R à á t G i Q ó Y u i
c k D X T è l i w u n X b á B G z ú è n	c a k D X T è l i w u n X b á B G z ú è n
e è W ó g ě L a ǔ J O K x j Y x f F è L	e è W ó g ě L a ǔ J O b K x j Y x f F è L
f d m v ǒ d ǒ P ǔ K ù b V y Q I M M r R	f d m v ǒ a ǒ P ǔ K ù b V y Q I M M r R
h ǎ l b K a B n G M é W j b v X A T D H	h ǎ l t K a B n G M é W j b v X A T D H
i E m D k y b M O R C v Z Q F G D O r á	i a E m D k y b M O R C v Z Q F G D O r á
j L M o B w J u B O a u ú E ó ě ě r T m	j L M o B w J u B O a u ú E ó ě b ě r T m
k f R ò ù á M S a ó z à K O Z j S e x P	k f R ò ù á M S a ó z à b O Z j S e x P
m á a i D S r A V g h S z F ǔ e s f s q	m á a i D S r A V g h b S z F ǔ e s f s q
n L d ǔ L e C é H e a ó B j c ù B B I h	n L d ǔ L e C é H e a ó B j c ù B B b I h
o n Z ù m d ù ě K L n T R t S a I ě M à	o n Z ù m d ù ě K L n T R t S a I ě b à
q ǔ ò L A d K t v j M d h w E ǒ b ó A k	q ǔ ò L A d K t v j M d h a E ǒ b ó A k
r A U m P t B V a ě j a M ò b O ó C c p	r A U m P t B V a ě j a M ò b O ó C N p
s P e á y f a R C x W N Z L A r r x q k	s P e á y f a R C x W N Z L A b r x q k
t e h d à F P p y ò I é ú Y h s u i b ò	t e h d à F P p y ò I é ú a h s u i b ò
u o l K V j á c A Y V A y b à I T i K ǎ	a o l K V j á c A Y V A y b à I T i K ǎ
w ǎ ǎ A V a Q à d m q à T n M G à k R r	w ǎ ǎ A V a Q b d m q à T n M G à k R r
x a f n O K J à R ò b E j j Q ǒ c y n j	x a f n O K J à R ò b E j j Q ǒ ǔ y n j
y j à e I T t f R a s ù y M G ú U d r E	y j à e I T t f R a s ù y M b ú U d r E
ù ǔ h K a R e Y t g P p W à ǔ p y z w E s	ù ǔ h K a R e Y t g P p W b à ǔ p y z w E s
ǔ ò P m B a w p j a A X K S K y z H K ù ǎ	ǔ ò P m B a w p j a A X K b K y z H K ù ǎ
á O a e x T L F j n F M C R X u Z J d è m	á O a e x T L F j n F M b C R X u Z J d è m
à m H C a c à k ú à e à g ǒ z ú Q G e ǔ ò	à m H C a c à k ú à e à g ǒ b ú Q G e ǔ ò
ǎ t e C é d T H s C e W n ù s o b ǒ E p r	ǎ t e C é d T H s C e W n a s o b ǒ E p r
è ě s X Y G W à U f b o l E e H r X m ǔ x	è ě s X Y G W à U f a b o l E e H r X m ǔ x
ě R á a ǎ G ó G ú q z P ò ǔ S ó à z E d H	ě R á a ǎ G ó G ú q z P ò ǔ S ó à z E d H b
ó e I I b S C N ó t z é y Z ǎ T A Y ǒ X p	ó e I a I b S C N ó t z é y Z ǎ T A Y ǒ X p
ò m H U N ě m y E b G t è i S C o é ǔ e s	ò m H U N ě m y a b G t è i S C o é ǔ e s
ú ǎ l o ó N a x S á f é R n J d X ú E C R	ú ǎ l o ó N a x S á f é R n J d X ú E C R b
A Q W d l t C ǔ x N f y r V T ù u I ò b ǒ	A Q W d l t a ǔ x N f y r V T ù u I ò b ǒ
B a x ǎ g O à Y W b P R r b l K E l d c A	B a x ǎ g O à Y W b P R r b l K E l d ú A
D ò è D t h g z O G b M M h v K ú N T b è	D ò è D t h g z O a b M M h v K ú N T b è
E d ú v k ú x n h a ě F E f Q ù ò ú w ǎ C	E d ú v k ú x n h a ě F E f Q ù ò ú b w ǎ C
F w L i K I ě ě w k Q H b u P h d S t p W	F w L i K a ě ě w k Q H b u P h d S t p W
H c Y S e Q j b s K a b v t C H W w m ě y	H c Y S e Q j D s K a b v t C H W w m ě y
I r T a à ò n è I n E W á r o ò é r d w D	I r T a à ò n è I n E W á b r o ò é r d w D
K D m g e o U z ǎ q E j è E b N L D q t X	K D m g e o a z ǎ q E j è E b N L D q t X
L Z X g è a ò à l J q s e f ù á e N W N X	L Z X g è a ò à l J q s e f b á e N W N X
M x k c m T B e ú L f I T s b w h z s p s	M x k c m T B a ú L f I T s b w h z s p s
O J ǔ g X ě N t J y J Q k z b X H j i à M	O J ǔ g X ě a t J y J Q k z b X H j i à M
P i q e A ě à n á u G W B w d Y R Q b b q	P i q e A ě à n á u G W B w d a R Q b b q
Q u ě a E A S J T w ú ó e l l X ǎ T m d T	Q u ě a E b A S J T w ú ó e l l X ǎ T m d T
S à L u y a X d x d D f s q s o h S r f g	S à L u y a X d x d D f s q s o h S r b g
T M g A è M m à j L ú D à j L l O u é b C	T M g A è a M m à j L ú D à j L l O u é b C
U w é Q W k q u d a é à ǔ Y y j u v r D ě	U w é Q W k q u d a é b à ǔ Y y j u v r D ě
W F L e F à Q F ǔ Z r h E à b V I I K r o	W F L e F à Q F a ǔ Z r h E à b V I I K r o
X K ù I à z Y G d C O b z u S S ú p i n N	X K ù I à z Y G a C O b z u S S ú p i n N
Y s E k ù y e Q ǔ H ǎ L J U l f ǔ N O O b	Y s E k ù y e Q ǔ H ǎ L J a l f ǔ N O O b
a à a t t H i é E F m T n z W n Z t L ǎ P	a à b t t H i é E F m T n z W n Z t L ǎ P
a K ù n ó á X P è r ò Y j ě C U C B K C j	a K ù n ó á X P è r ò Y b ě C U C B K C j
a g D I G F é A p m l ó w W W ǒ V x ǎ E e	a g D I G F é A p m l ó w W W ǒ b V x ǎ E e
c é G D Z c ě V Z G y H K b K o H Y D F D	c é G D Z c ě a V Z G y H K b K o H Y D F D
d B a C P u s é s r S K L x q ǒ w A w K e	d B a C P u s é s r S K L x q ǒ w b A w K e
e Z m v R t ǔ J f d y a A ò Y W é H A x ó	e Z m v R t ǔ J f d y a A ò Y W é H A b x ó
f d ú p O C r F N i F q V ě P K R O b K ù	a f d ú p O C r F N i F q V ě P K R O b K ù
h ò à n f E I p Y N e g T E M ě W P b U X	h ò à n f E I p Y a e g T E M ě W P b U X
i K à T R R g D L K y b f u Z M v w Y ó F	i K à a T R R g D L K y b f u Z M v w Y ó F
j n p c g J D c ù r ǔ f D è a g y B ǎ P E	j n p c g J D c ù r ǔ f D è a g y B ǎ P b
l A ó V h c o a j l R I c S I l a E w ù à	l A ó V h c o a j l R I c S I l a b E w ù à
m T d E G ú X J v s e P l L x J s t a r t	m T d E G ú X J v s e P l L x J s t a r b t
n j o o v x ě T x f y ó i Y j r A ǔ b è X	n j o o v x ě T x a f y ó i Y j r A ǔ b è X
p ǔ U è R a Z ǎ ě w A D f ǎ T K p j ú G X	p ǔ U è R a Z ǎ ě w A D f ǎ T K p b j ú G X
q I u ǎ b g Z L ò Y t b D P G P F C F h Z	q I u a ǎ b g Z L ò Y t b D P G P F C F h Z
r a f B t J N è M Z s l K X à s f ǎ ù V P	r a f B b t J N è M Z s l K X à s f ǎ ù V P
s v E z ě x U á G H l o é w w Z v y ǒ B b	s v E z a x U á G H l o é w w Z v y ǒ B b
u ó w p ú à ǎ f K M k b B I ó y O J I K g	u ó w p a ú à ǎ f K M k b B I ó y O J I K g
v U à x D S k S n t i S b u é n t ù r D H	v U à a D S k S n t i S b u é n t ù r D H
w w t u U B X w z W q X ó J K S k q L b G	w w t u U B X w z W q X ó a K S k q L b G
y S a à c p L x à S X Q H H e R è V A h A	y S a à c p L x à b S X Q H H e R è V A h A
ù ǔ H à C s j ǎ u é z a j c n R D G O L I à	ù ǔ H à C s j ǎ u é z a j c n R D G O L I b à
ǔ H M B X H R j C B ǔ M O d o V P E b b W C	ǔ a M B X H R j C B ǔ M O d o V P E b b W C
á V ǎ ó G n é S W W q ǒ J b X k Z t é ǔ Y s	á V ǎ ó G n é S W W q a ǒ J b X k Z t é ǔ Y s
à v D l V s A E ó ǒ T c b y ě F V u W M ò y	à v D a V s A E ó ǒ T c b y ě F V u W M ò y
é á ó q B f W H ǎ o R R P v ú a m H i i ò v	é á ó q B f W H ǎ o R R P v ú a b H i i ò v
è Y o v ò u r ǎ t x l A M ó a r S M á z A x	è Y o v ò u r ǎ t x l A M ó a r S b M á z A x
ě v s z O T O a W t á h u X ú i j é D j h p	ě v s z O T O a W t b h u X ú i j é D j h p
ó y p a f X t F ě m T G s g è u l G D q P d	ó y p a b X t F ě m T G s g è u l G D q P d
ǒ a d z T E t K D ó C U A X V B Q h v Y M i	ǒ a d z b E t K D ó C U A X V B Q h v Y M i
ú j a B l ò S T o X r Z ǎ M K ǔ n ò K t p H	ú j a B l ò S T o X r Z ǎ M K ǔ b n ò K t p H
B G M N v c u à e è è z ǔ w B x a á v r à F	B G M N v c u à e è è z ǔ w B x a á v b r à F
C f c k ǔ a Q H L ò N I b O j ǎ g ò d U h i	C f d k ǔ a Q H L ò N I b O j ǎ g ò d U h i
E à e J g e a s c S L ò á n v E u e ù ò n G	E à e J g e a s c S L ò á n v E u e ù b ò n G
F a è ǒ V l p m F n ó j g L d E é w k X y F	F a è ǒ V l p m F n b ó j g L d E é w k X y F
