grammatical	ungrammatical
ù á a ò H r a a a a Z v N Y a A a á n z	ù á a ò H r a a a a Z v N Y x A a á n z
ǔ k a X ě a w J a L a a a z Z a o f z M	ǔ k a X ě a w J E L a a a z Z a o f z M
à a C Z o W a m ò a L q F ó a ǒ o a a a	à a C Z o W a m ò a L q F ó a ǒ o a a s
é E s a a G a a s a a a k I y a L L o W	é E s a a G á a s a a a k I y a L L o W
ě S X ù e a a W a a a L a D M a x p z u	ě S X ù e a a W a ǔ a L a D M a x p z u
ó r a ě a O B m X ú ó a a Z I a a a X K	ó r a ě a O B m X ú ó a a Z I a a X K
ǒ a t a T N ǔ a a u C ù E a è l G a á a	ǒ a t a T N ǔ a a u C ù E a è l G è á a
A S b G a a ó M ù z I X a K a a Q ò a a	A S b G a a ó M ù z I X a K a i a Q ò a a
C ǒ a a B a C a V a l J K a a l ě H P f	C ǒ a a B a C a V a l J K ù a l ě H P f
E ǔ d a O a a U à L ò ǔ s a a t a E a j	E ǔ d a O a a U à L ò ǔ s a a t a E f a j
G ǔ a a a a N r ú P o K u a a P H a F è	G ǔ a a a a N r c ú P o K u a a P H a F è
H d T c é a O a ó V a a á l a a X O v a	H d T c é a O a ó V a a á l a a X O b a
J a a a r a Z K u a x a o ǒ K H a à ě X	J a a a r a Z K u a x a o i ǒ K H a à ě X
L a ù a y a é x t U I D n E ǔ a a a m a	L a ù a y a é x t U I D c E ǔ a a a m a
N E V y á j a Y a a a u a a I a c t ú e	N E V y á j a Y a a a u ǒ a I a c t ú e
P C y h a a o a L a A ú T a E a è X Y a	P C y h a a o a L n A ú T a E a è X Y a
Q k i e é a à a a X a a a z a H r E b Z	Q k i e é a à a a X a a m z a H r E b Z
S a I z a ó t W o a à a x w D A a a a S	S a I z a ó t W o a à a x w D A a a q S
U O X á Z a á a a M C a D a ǒ M z u a a	U O X á Z a á a a M C a D a ǒ M z u é a
