step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,40.774887,-53.51405334472656,-54.27997589111328,sp2,32,0.001,40.90492248535156
10,0,40.397293,-52.72487258911133,-53.550193786621094,sp2,32,0.001,39.964683532714844
20,1,40.050274,-51.97916793823242,-52.86472702026367,sp2,32,0.001,39.326148986816406
30,1,39.729275,-51.27358627319336,-52.22250747680664,sp2,32,0.001,39.40377426147461
40,2,39.436157,-50.60111999511719,-51.60687255859375,sp2,32,0.001,38.765811920166016
50,3,39.164967,-49.96989440917969,-51.04020309448242,sp2,32,0.001,38.95342254638672
60,3,38.91543,-49.37034225463867,-50.50617218017578,sp2,32,0.001,38.81466293334961
70,4,38.68602,-48.804710388183594,-50.007511138916016,sp2,32,0.001,37.2651252746582
80,5,38.47544,-48.270347595214844,-49.53974914550781,sp2,32,0.001,38.32219696044922
90,5,38.283306,-47.76258850097656,-49.095523834228516,sp2,32,0.001,36.4217414855957
100,6,38.106735,-47.28546142578125,-48.68412399291992,sp2,32,0.001,35.710716247558594
110,6,37.94421,-46.832908630371094,-48.29801940917969,sp2,32,0.001,35.393943786621094
120,7,37.796005,-46.40402603149414,-47.93379211425781,sp2,32,0.001,34.313968658447266
130,8,37.65998,-45.995635986328125,-47.5908088684082,sp2,32,0.001,34.61445236206055
140,8,37.536144,-45.6082649230957,-47.268104553222656,sp2,32,0.001,35.54295349121094
150,9,37.42154,-45.241756439208984,-46.966678619384766,sp2,32,0.001,33.81446075439453
160,10,37.3167,-44.89296340942383,-46.68191146850586,sp2,32,0.001,35.10881805419922
170,10,37.224083,-44.55922317504883,-46.40842819213867,sp2,32,0.001,34.95904541015625
175,10,37.178883,-44.3992919921875,-46.280479431152344,sp2,32,0.001,36.0252571105957
