step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.05949,-53.957950592041016,-54.67186737060547,sl2,32,0.01,40.32100296020508
10,0,40.26211,-52.50259017944336,-53.38743591308594,sl2,32,0.01,40.35694122314453
20,1,39.663445,-51.320648193359375,-52.37600326538086,sl2,32,0.01,40.391239166259766
30,1,39.22112,-50.35548400878906,-51.57712936401367,sl2,32,0.01,38.94546890258789
40,2,38.910725,-49.58457565307617,-50.96407699584961,sl2,32,0.01,37.04695129394531
50,3,38.70415,-48.972450256347656,-50.50032043457031,sl2,32,0.01,37.49593734741211
60,3,38.575367,-48.48780822753906,-50.154422760009766,sl2,32,0.01,37.107669830322266
70,4,38.505913,-48.10432052612305,-49.902164459228516,sl2,32,0.01,36.46125411987305
80,5,38.47603,-47.79442596435547,-49.71455383300781,sl2,32,0.01,37.1966552734375
90,5,38.473236,-47.53783416748047,-49.572547912597656,sl2,32,0.01,36.242149353027344
100,6,38.496765,-47.335052490234375,-49.47677993774414,sl2,32,0.01,35.47125244140625
110,6,38.535995,-47.17096710205078,-49.41377639770508,sl2,32,0.01,35.61418914794922
120,7,38.58236,-47.028404235839844,-49.36760330200195,sl2,32,0.01,36.2926025390625
130,8,38.638584,-46.9120979309082,-49.34061813354492,sl2,32,0.01,36.055458068847656
140,8,38.700485,-46.81507110595703,-49.32835006713867,sl2,32,0.01,36.0759391784668
150,9,38.763283,-46.727359771728516,-49.321189880371094,sl2,32,0.01,35.72682189941406
160,10,38.82776,-46.65139389038086,-49.32246017456055,sl2,32,0.01,36.661865234375
170,10,38.894207,-46.594398498535156,-49.33929443359375,sl2,32,0.01,35.836952209472656
175,10,38.927868,-46.568634033203125,-49.34852981567383,sl2,32,0.01,35.90960693359375
