grammatical	ungrammatical
ù ù d d F R ù ǔ F E S s z ò d A O b a e	ù ù d d F R ù ǔ F E S s z ò d d O b a e
ǔ n D O d p ǎ ǒ K B ó P A ó j ù ǒ d r d	ǔ n D O d p ǎ ǒ d B ó P A ó j ù ǒ d r d
à D d l à d O M n g F E ú v R K r z s d	à D d l à d O M n g F d E ú v R K r z s d
ǎ h E R R y f b d k K é K q a u b è Q q	ǎ h a E R R y f b d k K é K q a u b è Q q
è à W b ǒ j è ǒ O Z k r D I o a b i s A	è a W b ǒ j è ǒ O Z k r D I o a b i s A
ě U J c é w k v ě w V q x ǎ Y B ǔ c d D	ě U J c é w k v ě w V q d ǎ Y B ǔ c d D
ó r d q M y è b G N ú d j N ǔ d R y ě R	ó r d d M y è b G N ú d j N ǔ d R y ě R
ǒ è S a L b p F w N B r W w p m E ǔ J b	ǒ è S a L b p F w N B r W w p m E a J b
ú a t s O a R O D è S J I b u ǔ x a d Z	ú a t s O a R O D è S J I b u ǔ x a b d Z
B D q d Y T h H d i r P v ǒ r t T r O d	B D q d Y T h H d i d r P v ǒ r t T r O d
C d N V Y J t é J f q r x d U ú d A i Y	C d N V Y d t é J f q r x d U ú d A i Y
E é c m e P ǔ R l d ǔ h s Z g A ǒ g z d	E é c m e P ǔ R l d ǔ h s Z c g A ǒ g z d
F Y G E l c L i q V j c d b B g B j á f	F Y G E l c L i d V j c d b B g B j á f
G y G Z d G d E è S o ǔ C N S d J o y Y	G y G Z d G d E è S o d C N S d J o y Y
I Z c ó s d o é á k y m J B ù y X d ǒ O	I Z c ó s d c o é á k y m J B ù y X d ǒ O
J u y Q b V á a A c è e M T ǒ c d ó à g	J u y Q b V á a A c d e M T ǒ c d ó à g
L H m ǎ ǎ j Q f c d s u ǒ q Q u O d H ě	L H m ǎ ǎ j Q f c d s u ǒ c Q u O d H ě
M x X m t s ǎ D C V u x W v d c à R p d	M x X m t s ǎ D c V u x W v d c à R p d
O H O a S a Q F v J A á w a i b t o q O	O H O a b a Q F v J A á w a i b t o q O
P u f ǎ P x á K j o d x h K P q X d è d	P u f ǎ P x á K j o d x h K P d X d è d
R D j T A J C j g a h P a r I Y à g b B	R D j T A J C j g a h P b a r I Y à g b B
S a é l Y V A O b v J E s é a h i u Y é	S a é l Y V A O b v J E s é a h b u Y é
T v U H c d W P B p d u p H N J é ǒ K s	T v U H c d c P B p d u p H N J é ǒ K s
V P á u e c e T o U k c n P d á W n l K	V P á u e c e d o U k c n P d á W n l K
W o v ǔ u l d d A l d f l a r n V t G F	W d o v ǔ u l d d A l d f l a r n V t G F
Y E i x ǔ d ě d A G ǎ d U O S U ò u E D	Y E i x d ǔ d ě d A G ǎ d U O S U ò u E D
Z p c W H d L ò a y a P g ò P q I ó d N	Z p c W H d L ò a y a P g ò P c I ó d N
a L d G b ě ù j t B U a á Y M l P T H B	a L d G b ě ù j t B U a á Y M l P b H B
a c m x ǒ a ù d c Z l W e Q c p I s Z l	a c m x ǒ a ù d c Z l W e Q d p I s Z l
b ǎ ó X D è a á a ó N o M p r Z k b ǔ E	b ǎ ó X D è a á b a ó N o M p r Z k b ǔ E
c ǒ á c z L N i n è Z U Y á d ú a p ǔ r	c d á c z L N i n è Z U Y á d ú a p ǔ r
c V t T C o H d I k ǒ ú X c l v e B H a	c V t T C o H d I k ǒ ú X c l d v e B H a
c o d p d S V D M d ò J I V u r g c ò Q	c o d p d S V D M d ò J I V u r g c ò Q d
d B ǒ ó S s ò n U E i E S d é D T b ǒ d	d B ǒ ó S s ò n U E i E S d d D T b ǒ d
d b a K E G k y ǒ Y ǒ è q v b j p y c B	d a b a K E G k y ǒ Y ǒ è q v b j p y c B
d t à A B à O d V u f ú M y t r F d á b	d t d à A B à O d V u f ú M y t r F d á b
f ǒ o z u N d M d v T n ǔ D d U Y Z E X	f ǒ o z u N d M d v T n d D d U Y Z E X
g Q j I v ò ó x Q I q y K Y Y a b k a V	g Q j I v ò ó x Q I q y K Y Y a b k a b
h y t J D X i Q Y d g W U I G c z d ǎ M	h y t J D X i c Y d g W U I G c z d ǎ M
j X y à M k W y w d x ú y c Z O F S d ǔ	j X y à M k c W y w d x ú y c Z O F S d ǔ
k n S a W o M N i h m n s B b s ò I T b	k n S a W o M N i h m n s B b s ò I a b
m ú U Q a q t X D d N b R à V d d W i k	m ú U Q a q t X D d N b R à d V d d W i k
n a b y r ě t b O W é á k v y G H M V D	n a b y r a ě t b O W é á k v y G H M V D
o t K é O x d V G ù ò a u M c E d r n è	c t K é O x d V G ù ò a u M c E d r n è
q Z a ó U d P v L g G j a è M U S X r b	q Z a ó U d P v L g b j a è M U S X r b
r j V B ě X M g H b à a O y w Y b L t B	r j V B ě a M g H b à a O y w Y b L t B
t U Z l g d e d à ò E h V h E ò d j J o	t U Z l g d e d d à ò E h V h E ò d j J o
u r j U T a g K Y ǎ b G g Z Q g d S b l	u r j U T a g K Y ǎ b a g Z Q g d S b l
w c à q ò L N Q h P c I d g x A d D è E	w c à q ò L N Q d P c I d g x A d D è E
y a n z q S a I D Z c g G i á L P b f a	y a n z b q S a I D Z c g G i á L P b f a
