step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03913,-53.904762268066406,-54.50506591796875,soft_tsl2,32,0.001,41.136085510253906
10,0,41.000008,-53.85002517700195,-54.449188232421875,soft_tsl2,32,0.001,42.50353240966797
20,1,40.962086,-53.796897888183594,-54.395469665527344,soft_tsl2,32,0.001,41.40646743774414
30,1,40.924038,-53.74361038208008,-54.3415412902832,soft_tsl2,32,0.001,40.52172088623047
40,2,40.886166,-53.69074630737305,-54.287960052490234,soft_tsl2,32,0.001,41.13410568237305
50,3,40.847786,-53.63694763183594,-54.23335647583008,soft_tsl2,32,0.001,41.54288101196289
60,3,40.80899,-53.58242416381836,-54.17793655395508,soft_tsl2,32,0.001,40.50971984863281
70,4,40.772293,-53.53096389770508,-54.126426696777344,soft_tsl2,32,0.001,40.91529846191406
80,5,40.734455,-53.477874755859375,-54.07286834716797,soft_tsl2,32,0.001,40.77765655517578
90,5,40.69669,-53.42442321777344,-54.019046783447266,soft_tsl2,32,0.001,40.197689056396484
100,6,40.65856,-53.37105941772461,-53.965030670166016,soft_tsl2,32,0.001,39.706321716308594
110,6,40.620388,-53.31754684448242,-53.91095733642578,soft_tsl2,32,0.001,40.272918701171875
120,7,40.582203,-53.26344680786133,-53.856204986572266,soft_tsl2,32,0.001,41.024200439453125
130,8,40.54443,-53.21004867553711,-53.80242156982422,soft_tsl2,32,0.001,40.59376907348633
140,8,40.505737,-53.155677795410156,-53.74717330932617,soft_tsl2,32,0.001,40.70233154296875
150,9,40.46856,-53.10325241088867,-53.69451141357422,soft_tsl2,32,0.001,40.61254119873047
160,10,40.43129,-53.050636291503906,-53.64170455932617,soft_tsl2,32,0.001,40.62339782714844
170,10,40.394535,-52.99843978881836,-53.58949279785156,soft_tsl2,32,0.001,41.07793426513672
175,10,40.375507,-52.97151184082031,-53.562198638916016,soft_tsl2,32,0.001,40.904842376708984
