step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.02234,-53.884822845458984,-54.743804931640625,sp2,32,0.001,41.05255889892578
10,0,40.736427,-53.465728759765625,-54.317161560058594,sp2,32,0.001,40.16779708862305
20,1,40.479324,-53.08767318725586,-53.93207931518555,sp2,32,0.001,40.83278274536133
30,1,40.248608,-52.743106842041016,-53.58248519897461,sp2,32,0.001,40.591148376464844
40,2,40.044163,-52.43224334716797,-53.26918411254883,sp2,32,0.001,40.69791793823242
50,3,39.863487,-52.1529541015625,-52.98894500732422,sp2,32,0.001,39.2501335144043
60,3,39.70371,-51.9007453918457,-52.737823486328125,sp2,32,0.001,39.470703125
70,4,39.562126,-51.672916412353516,-52.511863708496094,sp2,32,0.001,38.852420806884766
80,5,39.435513,-51.46526336669922,-52.30741500854492,sp2,32,0.001,39.60504150390625
90,5,39.322563,-51.276363372802734,-52.122745513916016,sp2,32,0.001,39.30520248413086
100,6,39.22103,-51.103492736816406,-51.95447540283203,sp2,32,0.001,39.324012756347656
110,6,39.130375,-50.94480514526367,-51.801780700683594,sp2,32,0.001,38.90882110595703
120,7,39.048386,-50.79953384399414,-51.66157150268555,sp2,32,0.001,39.150360107421875
130,8,38.97473,-50.66526794433594,-51.53324890136719,sp2,32,0.001,38.18257141113281
140,8,38.90809,-50.54141616821289,-51.4152946472168,sp2,32,0.001,38.775917053222656
150,9,38.846283,-50.425662994384766,-51.305484771728516,sp2,32,0.001,39.026512145996094
160,10,38.78996,-50.31730270385742,-51.20347595214844,sp2,32,0.001,37.498233795166016
170,10,38.740387,-50.21693420410156,-51.11061096191406,sp2,32,0.001,39.225807189941406
175,10,38.716522,-50.16880798339844,-51.065834045410156,sp2,32,0.001,38.998985290527344
