step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.010555,-53.83980941772461,-53.906585693359375,sl2,16,0.001,40.673973083496094
10,0,40.91964,-53.674461364746094,-53.82901382446289,sl2,16,0.001,40.355979919433594
20,0,40.830788,-53.513248443603516,-53.75165557861328,sl2,16,0.001,39.047630310058594
30,0,40.744442,-53.355831146240234,-53.677345275878906,sl2,16,0.001,40.62442398071289
40,1,40.66069,-53.20210266113281,-53.60560607910156,sl2,16,0.001,40.199398040771484
50,1,40.57874,-53.0510368347168,-53.53596115112305,sl2,16,0.001,38.20293045043945
60,1,40.499172,-52.901729583740234,-53.471336364746094,sl2,16,0.001,40.2687873840332
70,2,40.421726,-52.756404876708984,-53.40856170654297,sl2,16,0.001,39.95878982543945
80,2,40.345985,-52.6129150390625,-53.34809494018555,sl2,16,0.001,40.58347702026367
90,2,40.272877,-52.473575592041016,-53.29050064086914,sl2,16,0.001,39.66818618774414
100,3,40.201515,-52.33806610107422,-53.23429870605469,sl2,16,0.001,40.906410217285156
110,3,40.131622,-52.204463958740234,-53.1806640625,sl2,16,0.001,40.80362319946289
120,3,40.063366,-52.0722770690918,-53.1296501159668,sl2,16,0.001,38.01241683959961
130,4,39.99799,-51.94474411010742,-53.080265045166016,sl2,16,0.001,41.321022033691406
140,4,39.934746,-51.81978225708008,-53.03326416015625,sl2,16,0.001,38.36719512939453
150,4,39.87283,-51.6967887878418,-52.98872375488281,sl2,16,0.001,39.47930908203125
160,5,39.81189,-51.57563400268555,-52.945552825927734,sl2,16,0.001,37.26828384399414
170,5,39.752613,-51.45711898803711,-52.90412521362305,sl2,16,0.001,40.98912811279297
180,5,39.694927,-51.34048080444336,-52.86579895019531,sl2,16,0.001,38.641380310058594
190,5,39.63904,-51.22570037841797,-52.828975677490234,sl2,16,0.001,40.78655242919922
200,6,39.584034,-51.11360549926758,-52.791954040527344,sl2,16,0.001,39.342098236083984
210,6,39.530586,-51.00349426269531,-52.7578239440918,sl2,16,0.001,39.086029052734375
220,6,39.479134,-50.89642333984375,-52.72635269165039,sl2,16,0.001,39.68101501464844
230,7,39.42878,-50.79008102416992,-52.695899963378906,sl2,16,0.001,38.452816009521484
240,7,39.38016,-50.68646240234375,-52.66790771484375,sl2,16,0.001,38.80516815185547
250,7,39.332684,-50.58456802368164,-52.64082717895508,sl2,16,0.001,37.28019714355469
260,8,39.286503,-50.485313415527344,-52.61591720581055,sl2,16,0.001,39.36956024169922
270,8,39.24177,-50.38863754272461,-52.59114074707031,sl2,16,0.001,38.17958068847656
280,8,39.198227,-50.29285430908203,-52.568328857421875,sl2,16,0.001,39.14653015136719
290,9,39.15565,-50.1980094909668,-52.548240661621094,sl2,16,0.001,36.71794891357422
300,9,39.115192,-50.106868743896484,-52.530155181884766,sl2,16,0.001,40.528621673583984
310,9,39.07505,-50.01536560058594,-52.51254653930664,sl2,16,0.001,37.50572967529297
320,10,39.036095,-49.92582321166992,-52.496273040771484,sl2,16,0.001,37.66798400878906
330,10,38.99827,-49.839202880859375,-52.47892761230469,sl2,16,0.001,38.96378707885742
340,10,38.962017,-49.75436019897461,-52.464542388916016,sl2,16,0.001,39.093177795410156
350,10,38.926258,-49.66987228393555,-52.451480865478516,sl2,16,0.001,37.84197235107422
351,10,38.922726,-49.661529541015625,-52.45021057128906,sl2,16,0.001,42.55604553222656
