step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.038116,-53.9045524597168,-53.90108871459961,sl2,16,0.001,38.61604309082031
10,0,40.9715,-53.81191635131836,-53.80895233154297,sl2,16,0.001,41.486148834228516
20,0,40.9043,-53.721275329589844,-53.71331787109375,sl2,16,0.001,41.69364929199219
30,0,40.84122,-53.6334114074707,-53.6237907409668,sl2,16,0.001,40.230472564697266
40,1,40.777336,-53.54784393310547,-53.53266143798828,sl2,16,0.001,40.45998764038086
50,1,40.713913,-53.46428298950195,-53.4419059753418,sl2,16,0.001,43.59600067138672
60,1,40.656715,-53.38174057006836,-53.36249923706055,sl2,16,0.001,38.37874221801758
70,2,40.602596,-53.303035736083984,-53.28694534301758,sl2,16,0.001,40.80034637451172
80,2,40.54599,-53.225711822509766,-53.207054138183594,sl2,16,0.001,40.14771270751953
90,2,40.49599,-53.15055847167969,-53.138248443603516,sl2,16,0.001,40.496376037597656
100,3,40.445663,-53.077239990234375,-53.0671501159668,sl2,16,0.001,40.743492126464844
110,3,40.395996,-53.00525665283203,-52.99759292602539,sl2,16,0.001,42.46413040161133
120,3,40.345486,-52.93484115600586,-52.92578125,sl2,16,0.001,41.71287536621094
130,4,40.296883,-52.866455078125,-52.856651306152344,sl2,16,0.001,40.683738708496094
140,4,40.250595,-52.80005645751953,-52.79115676879883,sl2,16,0.001,41.13310623168945
150,4,40.203606,-52.7347412109375,-52.724124908447266,sl2,16,0.001,39.58636474609375
160,5,40.157417,-52.67154312133789,-52.658023834228516,sl2,16,0.001,37.48393249511719
170,5,40.109993,-52.60989761352539,-52.5883903503418,sl2,16,0.001,40.47885513305664
180,5,40.068172,-52.549415588378906,-52.52914810180664,sl2,16,0.001,40.17536926269531
190,5,40.027435,-52.49024963378906,-52.472110748291016,sl2,16,0.001,39.15885925292969
200,6,39.983677,-52.43296432495117,-52.40903854370117,sl2,16,0.001,40.67289733886719
210,6,39.943066,-52.37675094604492,-52.35038375854492,sl2,16,0.001,40.412288665771484
220,6,39.90269,-52.32235336303711,-52.29106903076172,sl2,16,0.001,39.708595275878906
230,7,39.863846,-52.26827621459961,-52.23551559448242,sl2,16,0.001,40.72393798828125
240,7,39.82684,-52.21528625488281,-52.182525634765625,sl2,16,0.001,38.785221099853516
250,7,39.792103,-52.16352844238281,-52.13401412963867,sl2,16,0.001,39.598609924316406
260,8,39.75709,-52.11412811279297,-52.083377838134766,sl2,16,0.001,39.822898864746094
270,8,39.72088,-52.06565856933594,-52.030616760253906,sl2,16,0.001,37.502723693847656
280,8,39.68658,-52.0184326171875,-51.98047637939453,sl2,16,0.001,39.014076232910156
290,9,39.656616,-51.97149658203125,-51.93832778930664,sl2,16,0.001,40.012451171875
300,9,39.625263,-51.92612838745117,-51.89278793334961,sl2,16,0.001,40.37665557861328
310,9,39.595642,-51.881263732910156,-51.85047149658203,sl2,16,0.001,39.42218017578125
320,10,39.565464,-51.837398529052734,-51.80710983276367,sl2,16,0.001,38.48828887939453
330,10,39.537617,-51.79502868652344,-51.7678108215332,sl2,16,0.001,38.28752136230469
340,10,39.509674,-51.75349426269531,-51.728111267089844,sl2,16,0.001,39.95090866088867
350,10,39.48459,-51.71293258666992,-51.69239044189453,sl2,16,0.001,40.36030960083008
351,10,39.48205,-51.70890426635742,-51.688743591308594,sl2,16,0.001,40.83802795410156
