step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04845,-53.91548156738281,-54.5860481262207,ptsl2,32,0.001,39.38414001464844
10,0,41.012554,-53.86466979980469,-54.53571701049805,ptsl2,32,0.001,40.3995246887207
20,1,40.97639,-53.812992095947266,-54.48482894897461,ptsl2,32,0.001,40.31031799316406
30,1,40.940014,-53.76113510131836,-54.43357467651367,ptsl2,32,0.001,39.32029724121094
40,2,40.903435,-53.70920181274414,-54.38206100463867,ptsl2,32,0.001,41.43769836425781
50,3,40.86706,-53.657352447509766,-54.33091354370117,ptsl2,32,0.001,41.44439697265625
60,3,40.831345,-53.60608673095703,-54.28072738647461,ptsl2,32,0.001,40.214393615722656
70,4,40.794624,-53.5538444519043,-54.228904724121094,ptsl2,32,0.001,41.21396255493164
80,5,40.75836,-53.50187683105469,-54.17779541015625,ptsl2,32,0.001,40.586055755615234
90,5,40.722557,-53.45014572143555,-54.127342224121094,ptsl2,32,0.001,41.99546432495117
100,6,40.686203,-53.39805603027344,-54.0760383605957,ptsl2,32,0.001,41.1070671081543
110,6,40.649456,-53.3454475402832,-54.02393341064453,ptsl2,32,0.001,40.31739044189453
120,7,40.61402,-53.2940673828125,-53.97398376464844,ptsl2,32,0.001,40.68489074707031
130,8,40.578133,-53.24223327636719,-53.923282623291016,ptsl2,32,0.001,40.540374755859375
140,8,40.542038,-53.19015121459961,-53.872047424316406,ptsl2,32,0.001,40.60198211669922
150,9,40.50735,-53.13943862915039,-53.82322311401367,ptsl2,32,0.001,40.702056884765625
160,10,40.472355,-53.08843994140625,-53.7738037109375,ptsl2,32,0.001,41.07121276855469
170,10,40.43739,-53.037479400634766,-53.724300384521484,ptsl2,32,0.001,40.243228912353516
175,10,40.419586,-53.011627197265625,-53.69890213012695,ptsl2,32,0.001,41.65505599975586
