step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.057224,-53.93221664428711,-54.63563919067383,ptsl2,32,0.001,40.49636459350586
10,0,41.01892,-53.86621856689453,-54.57637405395508,ptsl2,32,0.001,41.90627670288086
20,1,40.9808,-53.800846099853516,-54.51742172241211,ptsl2,32,0.001,40.602108001708984
30,1,40.942867,-53.73564529418945,-54.45865249633789,ptsl2,32,0.001,41.2643928527832
40,2,40.90488,-53.67060089111328,-54.39989471435547,ptsl2,32,0.001,41.9074592590332
50,3,40.86676,-53.60477828979492,-54.340702056884766,ptsl2,32,0.001,42.78422927856445
60,3,40.828583,-53.53843688964844,-54.281219482421875,ptsl2,32,0.001,40.96500778198242
70,4,40.790363,-53.4720344543457,-54.22166061401367,ptsl2,32,0.001,41.47939682006836
80,5,40.751884,-53.40498733520508,-54.161563873291016,ptsl2,32,0.001,41.213626861572266
90,5,40.71358,-53.33798599243164,-54.101688385009766,ptsl2,32,0.001,40.6746826171875
100,6,40.675064,-53.27047348022461,-54.04143142700195,ptsl2,32,0.001,41.14915466308594
110,6,40.63642,-53.202476501464844,-53.98085403442383,ptsl2,32,0.001,40.412208557128906
120,7,40.597897,-53.13481521606445,-53.92042922973633,ptsl2,32,0.001,40.80276870727539
130,8,40.5592,-53.066463470458984,-53.85954284667969,ptsl2,32,0.001,41.25788497924805
140,8,40.520718,-52.99795150756836,-53.79875183105469,ptsl2,32,0.001,40.48834991455078
150,9,40.48199,-52.92924499511719,-53.737728118896484,ptsl2,32,0.001,40.54899597167969
160,10,40.443375,-52.860496520996094,-53.67677307128906,ptsl2,32,0.001,39.12525939941406
170,10,40.40457,-52.791439056396484,-53.6156005859375,ptsl2,32,0.001,40.38819885253906
175,10,40.38534,-52.756961822509766,-53.58514404296875,ptsl2,32,0.001,38.668357849121094
