grammatical	ungrammatical
ù ù F M i O r ǔ E n u s T è m t x x Z H	ù ù F M i O g r ǔ E n u s T è m t x x Z H
ǔ K H k ě x s F ě O f ú L á I v ù N n n	ǔ K H k ě x s F g ě O f ú L á I v ù N n n
á Y P N y I u D ò p h z á ù N B L ě ǎ ǒ	á Y P N y I u g D ò p h z á ù N B L ě ǎ ǒ
à k S M Q y V r n à q M R h R H K I V X	g à k S M Q y V r n à q M R h R H K I V X
é ù ǎ q u P J k Y M W N Q ò G é E K j B	g é ù ǎ q u P J k Y M W N Q ò G é E K j B
è ě j l v A ǒ j à i O j i ǔ à c k ú P T	è ě j l v A ǒ j à g i O j i ǔ à c k ú P T
ě E è ò u ò z b X P C z à e ǎ a m I t S	ě E è ò u ò z b X P C g z à e ǎ a m I t S
ó W ó x à è d ó Y Q ǎ K L Z d P é P O T	ó W ó x à è g ó Y Q ǎ K L Z d P é P O T
ò v a X n Y é z à ò V s q a ǔ Z l u N b	ò v a X n Y é z à ò V s q a g ǔ Z l u N b
ǒ x g a v g v W o B m ó E A m c N Z W O	ǒ x g g a v g v W o B m ó E A m c N Z W O
A B ǔ u D ǔ T ó d O r R l G Q p n o p C	A g B ǔ u D ǔ T ó d O r R l G Q p n o p C
B T à H h ó g B ǒ T t y o g i T C é y V	B T à H h ó g B ǒ T t y o i i T C é y V
C q M p m l C á ǎ N t F W L h s K G ò U	C q M p m l C á ǎ N t F W g h s K G ò U
E ǎ F t Y Q W ó u q X P ò k ú K f à t è	g E ǎ F t Y Q W ó u q X P ò k ú K f à t è
F Y X P l é y ú M p f a w B D r m y v f	g F Y X P l é y ú M p f a w B D r m y v f
H é o m h è C I m ǎ L t t ó b m G ǒ x T	H é o m h è C I m ǎ L t t ó b m G ǒ x g
I F C o h c R X k A e p x V M N y v V H	I F C o h c g X k A e p x V M N y v V H
J f à é à e R L u ó J S Q C K z f I u ú	J f à é à e R L g u ó J S Q C K z f I u ú
K o j D b ò z ě G S è t à E ǔ v K H F q	K o j D g ò z ě G S è t à E ǔ v K H F q
M ǒ F m ǒ t ò d R q K M ǒ V F i á U T ó	M ǒ F m ǒ t ò d R q K M ǒ V F i á g T ó
N H á é F w Y C i u ú h ú C T m à m o z	N H á é F w Y C i u ú h g C T m à m o z
O c B à d C v L y c r Q a T ǎ f l à l I	O c B à d C v L y c r Q a T ǎ g f l à l I
Q ó T J k V ě W w d w K h o f ó à B H D	Q g ó T J k V ě W w d w K h o f ó à B H D
R O Q A v Z J v V U b ù V W i a f á Z M	R g Q A v Z J v V U b ù V W i a f á Z M
S R R ě è M K n ě ǒ e ú á r A d D c ǎ B	S R R ě è M K n ě ǒ e f á r A d D c ǎ B
T f Y B x O Y S C d o ó H V é v C m T s	T f Y B x O Y S C c d o ó H V é v C m T s
U s e o q W i ǎ E w K l b ě q ǎ c N ú ù	U s e o q W i ǎ E w g K l b ě q ǎ c N ú ù
W ě W N A N S ù x à k I J ó é U ǒ k o w	W ě W N A g S ù x à k I J ó é U ǒ k o w
X a d G K M y j m x a g P g D ó ú I Y a	X a d G K M y j m x a E P g D ó ú I Y a
Y e v S G h B g è s z l Y S I é h g m k	Y e v S G h B g è s g l Y S I é h g m k
Z y a x A v G m M ò v ǔ o W ù ǒ o H q ò	g Z y a x A v G m M ò v ǔ o W ù ǒ o H q ò
b D C a X E M U J v Z P I ǎ Q T U h f ú	b D C a X E M U J v Z P I ǎ Q T U g h f ú
c B d a f l O t A c n è P c e O w ó n w	c B d a f l O g A c n è P c e O w ó n w
d S t j R t M m u l ǔ s d n Y u u U r ǎ	d S g j R t M m u l ǔ s d n Y u u U r ǎ
e o k D q k R è F C D V z i i F t h ě r	e o k D q k R è F C D V z i i F t h g ě r
g M Z B Z ú E g ǒ A D E B d s ò I w ě Z	ú M Z B Z ú E g ǒ A D E B d s ò I w ě Z
h V à à n O i u y ó f i U I B T R v ǎ y	h V à à n O i u y ó f i U I B T R v g y
i k q l s k s s j z Z a j S r l ú Q ě s	i k q l s k s s j z Z g j S r l ú Q ě s
k ù ǎ b F Q B V ě h m U p f ò P a B à o	k ù ǎ b F Q B g ě h m U p f ò P a B à o
l ě E M w l f f s ó ó T S W r c q D C c	l ě E M w l f f s ó ó T S W r g c q D C c
m V o s E b i c Q V Z e E b X a H y b v	m V o s E b i c Q V Z e E b X a H y b v g
n h L K H M n I ǒ F T è R R c j V L w b	n h L K H M n I ǒ F T è R R c g j V L w b
o u d d M t à I l h B X M Y j á z E Y o	o u d d M t à I l g B X M Y j á z E Y o
q ú a G C L á D r o p C p G I U ǎ h p é	q ú a G C L á D r o p C p G I U ǎ h g é
r S f u a G I F U d E e ó ó K e i K à w	r S f u a G I F U d E e ó g K e i K à w
s n p N z Z p n c N N H g i y g ò M ǒ n	s n p N z Z p n c N N H g i y C ò M ǒ n
u á r y i f k à d ú O Q ǎ á Y ù u T z J	u á r y i f k à d ú O Q ǎ g á Y ù u T z J
v T Q F V S ò J d b M W X q T X r w i ò	v T Q F V S ò J d b M W X q T X r g w i ò
w w S ě q ò s S o y V D q F d á b u N Y	w w S ě q ò s S o y V D g q F d á b u N Y
y N ǎ d h ò D V n V P B ě é m n F P D b	y N ǎ d h ò D V n g V P B ě é m n F P D b
ù á x E q p S é M E i j Z m t G x Q X è X	ù á x E q p S é g M E i j Z m t G x Q X è X
ǔ O ù W w d A j C P ò Q r H m H z O e S D	ǔ g O ù W w d A j C P ò Q r H m H z O e S D
á g ù Q P Q ǎ Q k ǒ g i r Z é D K ú m l ǔ	á f ù Q P Q ǎ Q k ǒ g i r Z é D K ú m l ǔ
à y a M h T ě D e w x n e ǒ i R ù ú ǎ F ǎ	à y a b M h T ě D e w x n e ǒ i R ù ú ǎ F ǎ
é ǒ b l N S P J G r V v F e O t e b a U ó	g é ǒ b l N S P J G r V v F e O t e b a U ó
è U ě I b n L ǎ n C Y à G M O I B ú Z r z	è U ě I g n L ǎ n C Y à G M O I B ú Z r z
ě l J w h ò l E a R h K p é i ù ǎ é z m a	ě l J w h ò l E a R h K p é i ù ǎ g z m a
ò à L J K v j y Q y R G k V Y e u d D ò ǎ	ò à L J K v j y Q y R G k V Y e u d g ò ǎ
ǒ Q x q S e I é f b R é d p A f B ò ú X ó	ǒ Q x q S e I é f b R é d p A g B ò ú X ó
ú i F i F b E T E l q à s E d à J l d K a	ú i F i F b E g T E l q à s E d à J l d K a
B ó X N M L a k S a z ù ú p Y ó t s j ù J	B ó X N M L a k S g a z ù ú p Y ó t s j ù J
C T g g t ǒ T x G S s ě W R C e P v ě s b	C T w g t ǒ T x G S s ě W R C e P v ě s b
D d T s é W v ǔ ǒ N é P f g ù ò d b ě f g	D d T s é W v ǔ ǒ N é P f g ù ò d b ě f M
E h S p V I t ǔ R M x b j ǔ f ǒ v E Z s w	g h S p V I t ǔ R M x b j ǔ f ǒ v E Z s w
G ě t r ú x O j á e à è u z s I ó ò D h F	G ě t r ú x O j g á e à è u z s I ó ò D h F
H W L K F C Q R R G ǒ G ó e E W V N d T X	H W g K F C Q R R G ǒ G ó e E W V N d T X
I x c ě o j u h E o r K P ò f u á p n è ù	I x c ě o g j u h E o r K P ò f u á p n è ù
K K f L ǒ R Q O ǒ w n j R d L j y l z F ǎ	K K f L ǒ R Q O g ǒ w n j R d L j y l z F ǎ
L S ǎ á O c l D ǒ ó g S l T d V i ó Q g l	L S ǎ á O c l D ǒ ó Q S l T d V i ó Q g l
M i Q b n z K B g n h D R g è e B Y ó e B	M i Q b n z K B g n h D R C è e B Y ó e B
N y n t t A á Q ú a m ǔ S j h é ù K f x ò	g y n t t A á Q ú a m ǔ S j h é ù K f x ò
P A J A O T d y B a r U x J è é r D K L l	P A J A O T d y B a r U x J è g é r D K L l
Q P p X x è l ù ě S è h f Y s p f J J Q w	Q P p X x g è l ù ě S è h f Y s p f J J Q w
R n ǒ C ù U Y F o G M w c X y Z é ò v á ě	R n ǒ C ù U Y F o G M w c d y Z é ò v á ě
T ú E r E x E W r u F p J u Y W è G K F a	T ú E r E x E W r u F p J u Y W è G K F g
U S é C l ǎ o ǎ E G U J d c X C P m V s J	U S é C l ǎ o ǎ E G U J d c d X C P m V s J
V h ǒ K D a t A k N O ǎ P i Y e ǒ ó i ǎ X	V h ǒ K D a t A g k N O ǎ P i Y e ǒ ó i ǎ X
W s Y ǔ R g T ù l d j W é ǎ ǔ d S g F w ǎ	W s Y ǔ R g T ù l d j W é ǎ ǔ d S t F w ǎ
Y ǎ A P a à ò s è á v C w d a R u x á F q	Y ǎ A P a g à ò s è á v C w d a R u x á F q
Z P b b i i j ǒ a P e U T C p z M ù è j ǔ	Z P a b b i i j ǒ a P e U T C p z M ù è j ǔ
a g i Q W X H S u U V à R d W g W B j ù V	a g i Q W X H S u U V à R d W g g W B j ù V
c é s v L ù V ǔ m f à T b G ǎ F ě n R X o	c é s v L ù V ǔ m g f à T b G ǎ F ě n R X o
d J D ò h g A ù ǔ è l z H w z ú ò g f q A	d J D ò h g g A ù ǔ è l z H w z ú ò g f q A
e Q m V P N K Y S V ě F s N ǔ I e M l J W	e Q m V P N K Y S V ě F s N ǔ I e M l J g
f i á E t ó X A V q E C e n f H A M ú Y N	f i á E t ó X A V q E C e n f H A M ú Y g
g w t s Z á ě g Q Y f A q K e e ǔ S y W P	g w t s Z á ě g Q Y f A q K g e e ǔ S y W P
