grammatical	ungrammatical
ù á a a w t ǒ V O a Q Q t á L f K L X n	ù á D a w t ǒ V O a Q Q t á L f K L X n
ǔ P a à G Z w o à t è G à B U M T P a a	ǔ P a à c G Z w o à t è G à B U M T P a a
á a J w a è ù O R U X é T n l t z á a y	á a J w a è ù O R U X é d n l t z á a y
ǎ ǔ L N a I a R ǔ Z ú E q a b v U f X ǎ	ǎ ǔ L N c a I a R ǔ Z ú E q a b v U f X ǎ
é O x a a ò u x s r è a A l p X M ú S ù	é O x a i a ò u x s r è a A l p X M ú S ù
è n B N K a a r J u F ú Q r r a k ó S P	è n B N b K a a r J u F ú Q r r a k ó S P
ě t a R J s J M w ú P F a ú p ò s K a k	ě t a R J s J M w c ú P F a ú p ò s K a k
ò á y u P H H y O q ò ǔ a l C y R m a a	ò á y u P k H H y O q ò ǔ a l C y R m a a
ǒ M J a W q A u s C a M l a b F V à M W	ǒ M J a d W q A u s C a M l a b F V à M W
ú a a m a a è C T F C R J I Y H é k u c	ú a a m b a è C T F C R J I Y H é k u c
A m R U w a w a ù B a z z ó o r z T r I	A g R U w a w a ù B a z z ó o r z T r I
C ó è a R F H N I è à o B a a F g S M O	C ó è a R F g H N I è à o B a a F g S M O
D W P r y t U ě p a a F E t ò a ù l Y ò	D W P r y t U ě p P a F E t ò a ù l Y ò
E a l é T P M X a á v w Q u K r W a G V	E l l é T P M X a á v w Q u K r W a G V
G ù v B ó K á S O a é y Q J a Z T y q a	G ù v B ó K á S O a é y Q J ǒ Z T y q a
H R p a ù é a M Q R E D W à a j o L w n	H R p r ù é a M Q R E D W à a j o L w n
I q D a P y F x ǔ N a a ú d S T P n ó F	I q D a P f y F x ǔ N a a ú d S T P n ó F
K è H ě X ě a m v V C a à ó m ǎ N E a ǎ	K è H ě X ě a m v V C w à ó m ǎ N E a ǎ
L E T N W a r P A a a g E R u é á ó I C	L E T N W a r P i a a g E R u é á ó I C
M W a á P a a u t y w d o g A z X Z R J	M W h a á P a a u t y w d o g A z X Z R J
N v x ǒ A A á r q L a L p N á a ǔ a c d	N v x ǒ A A á r q L e L p N á a ǔ a c d
P F a o W ù ě M ú á a ò Q E P E ú a L G	P F a o W ù ě M ú á a ò Q E P E k ú a L G
Q T s a ě A R r z Z é q A R v R a a d M	Q T s q ě A R r z Z é q A R v R a a d M
R r n X T n w A W a C a ě ǒ Z á l a R X	R r n X T n w A W a C a ě ǒ c Z á l a R X
T J w à a n I ǔ à á é M a U R a ó c N á	T J w à a n I ǔ à á é M a U R r ó c N á
U l z a Z K S a T à S a d p i U G I á A	U l z n Z K S a T à S a d p i U G I á A
W C a E p U v w a é S s a G r p g X ǎ a	W C c E p U v w a é S s a G r p g X ǎ a
X U ú a r é X a à G n a i s f k H z o E	X U ú a r é X a à f G n a i s f k H z o E
Y m M q x l K u m Q a s ù D ú V a V a x	Y m M q x l K u m Q a s ù D ú V a V S x
a ǔ v Y a ǒ O ǔ w y a d U A l ǒ L à E L	a ǔ v Y a ǒ O d w y a d U A l ǒ L à E L
a ě p a U s m z a I I A C s T I H Q Q T	a ě p a U c s m z a I I A C s T I H Q Q T
a B ò S ǔ a Q t á V S t N E n J I a ǔ N	a B ò S ǔ a Q t á V S t N i E n J I a ǔ N
a I ú G n R a ú K o a c Q n M r Z U á N	a I j G n R a ú K o a c Q n M r Z U á N
a O o o o a E x ó ǎ ǒ l a y á á j G ó C	x O o o o a E x ó ǎ ǒ l a y á á j G ó C
a V r N U t P ǒ W R w D p v a N è a V á	a V r N U t P ǒ W R w D p v a N è c V á
a a K ǎ à V U X n F P R w B r a y G b ù	a a K ǎ e à V U X n F P R w B r a y G b ù
a a u à ù á C ǒ S ú a J f m C ú H p g W	a a u à ù f C ǒ S ú a J f m C ú H p g W
a q a ò q ò ò y a ú h X n Q l j M a B i	a q a ò i q ò ò y a ú h X n Q l j M a B i
a x à a N n R ò Y l ě m a I f x p C V A	a x à a N n R ò Y l ě m L I f x p C V A
l a M G à a l ǎ a R s ó e N y v è n Q C	l a M G à a l ǎ ǎ R s ó e N y v è n Q C
m z v J é Q l a J K ò a a B q c o q C è	m z v J h Q l a J K ò a a B q c o q C è
o L é X W é y F a R F ù a ú W ó ǎ R P a	o L é X d é y F a R F ù a ú W ó ǎ R P a
p Z m a O l o T o Y a á à a c B M ù S K	p Z m a O l o T o Y ù á à a c B M ù S K
r ǔ a ě ò V U N C a a E S q B m P A r T	r ǔ a ě ò V f N C a a E S q B m P A r T
s A ǎ y H a J é a O T é a ǔ D ù ò O v é	s A ǎ y H a J é a O c é a ǔ D ù ò O v é
t O r R T a m u p O ù M a a W p m v x e	t O r R T a m u p O ù M a v W p m v x e
u p p B F o P P l w x o a V B a l u a i	u p p B F o P P l w x o a V B a l u C i
w ǒ I V D J y T r u L p l v a á a ó C a	w ǒ I V D J y T r u L p l v o á a ó C a
x G s a a D ǒ é o x w t ǎ x a é I ù I ǎ	x G s a o D ǒ é o x w t ǎ x a é I ù I ǎ
y n ě x V Q a à O ó l y a ò a M I P W t	y n ě x V Q a à O ó l g y a ò a M I P W t
ù ù a a J a q ù é D x t O n ǒ j z M c m J	ù ù a S J a q ù é D x t O n ǒ j z M c m J
ǔ ò Z a a a ú U H C p ú P W ǒ u B Y J t J	ǔ e ò Z a a a ú U H C p ú P W ǒ u B Y J t J
á P Z u u U D q y N ú ú o l a ó a a V m è	á P Z u u U D q y N ú ú o l a ó a h a V m è
à x ě B ě a I é V t a X è w W G a è H h R	à x ě B ě ó I é V t a X è w W G a è H h R
é A O a E a p a W R Z i w R B G ú x r Q D	é A O a E a p C W R Z i w R B G ú x r Q D
è V è r Y l S ǔ a è p R a v I D a d R V x	è V è r Y l S ǔ v è p R a v I D a d R V x
ě o a O V Q a L ǎ a r è l A o y l B y ù ò	ě o a d V Q a L ǎ a r è l A o y l B y ù ò
ò K ù ǎ m o a a Q ǔ l s V ù à u Y a ú U r	ò K ù ǎ m o J a Q ǔ l s V ù à u Y a ú U r
ǒ R Z M z á é H K R a L m a F L a L d e d	ǒ R Z M z á é b H K R a L m a F L a L d e d
ú a a Y K x L z R R ǔ V a ǔ ǒ A U r ě è X	ú a a Y K x L g z R R ǔ V a ǔ ǒ A U r ě è X
A l S V K a S t S p ǎ a ú w z q a o H G p	A i S V K a S t S p ǎ a ú w z q a o H G p
C ǎ ě ú ǎ a é r z o C n P o K a ó U à D a	C ǎ ě ú ǎ a é r z o C n P o K W ó U à D a
D a D O ò P I ě D K ò m ó Q y a s a i u m	D a D O ò P I ě D K ò m j Q y a s a i u m
E m q x u P v B C w T a a v a R G è c z c	E m q x u P v B C w T a f v a R G è c z c
F x D ó N a n a H q w ǔ è a N a x K U A R	F x D ó N a d n a H q w ǔ è a N a x K U A R
H ú C à a ó w Q o l a ǒ l V ě H a ò M ó R	H ú i à a ó w Q o l a ǒ l V ě H a ò M ó R
I R q G r x V x W E E K L y a w ú S a t a	I R q G r x V x W E E K L y Z w ú S a t a
J a W ǒ R G y N L T v ó A T q a r L Y ǔ a	J a W ǒ R e y N L T v ó A T q a r L Y ǔ a
K w a ǒ r a G w V a H N ù I ù V ǎ j d m Z	K w a ǒ k r a G w V a H N ù I ù V ǎ j d m Z
M P Z u Q t T a ě a a R D E H I K T u à G	M P Z d Q t T a ě a a R D E H I K T u à G
N l a ě q Q H P m ó a W s H a ú r U Y A X	N l a ě q Q H P m ó é W s H a ú r U Y A X
P A T T s X J X a s ò R m a w Y a W B M K	P A T T s c X J X a s ò R m a w Y a W B M K
Q T E P a Z U a a S F c c ú B L R S o G f	Q T E P a Z U a á S F c c ú B L R S o G f
R a o a a X l ú M S h K X é O P é S ú R r	R a o a é X l ú M S h K X é O P é S ú R r
T ó A B J Y V K x ù a Y O ě ú D a a j k E	T ó A B J Y V K x ù a Y d ě ú D a a j k E
U J U v ù t z u ú ǒ a n é H a U x L a l é	U J U v ù t z u ú ǒ a n é H a i x L a l é
V a é a M a C e Z P P m M i à l G ù L ó ò	V a é k M a C e Z P P m M i à l G ù L ó ò
W a X F ù B S ě a V l R M R é B a o X l O	W a X F ù B S ě a V l R M R é B à o X l O
X z W a à W ù P a ǒ N S E ǎ a W s N o E k	X z W a à W ù P a ǒ N S E g ǎ a W s N o E k
Z C n I à r I é E ó a n ǎ è a K à Q q a j	Z C n I à r I é E b ó a n ǎ è a K à Q q a j
a à F a a P g x G T R P D q E H W K c h G	a à F H a P g x G T R P D q E H W K c h G
a ǒ ú I s x ǔ a K n P a f A d D s à z n c	a ǒ ú I s x ǔ o K n P a f A d D s à z n c
a F C a V a e N b a e f X E c A g J q y Y	a F C a V O e N b a e f X E c A g J q y Y
a M C á v u l D v S B a a h g A y e v x é	a M C á v u l D v S B a ǎ h g A y e v x é
a S y A x q o a M O a e K q G i v è é k c	a S y A h x q o a M O a e K q G i v è é k c
a a ó z a P u ù H Z E è á D ú ǒ Y G X J F	a c ó z a P u ù H Z E è á D ú ǒ Y G X J F
a a u O V ǎ é o ù v n B C Y a N ó ú C g g	a U u O V ǎ é o ù v n B C Y a N ó ú C g g
a r ù a D V p L ú a F U ě o ú E O T ě á s	K r ù a D V p L ú a F U ě o ú E O T ě á s
a y A M a ó y ǒ J v a S è t ó ǔ j b i v Z	a y A M a ó y ǒ J v w S è t ó ǔ j b i v Z
l t x A Q V v a a K a U m w à B e I N C M	l t x A Q V v a a K ù U m w à B e I N C M
n E a C a u O H U N ǔ a s r E l N K f E w	n E z C a u O H U N ǔ a s r E l N K f E w
o a ǎ m v X a D ó m v I n S I ǔ I Q a T I	o a ǎ f m v X a D ó m v I n S I ǔ I Q a T I
p a a R P a à S ó y ó P O V t Q r x H M n	p a c a R P a à S ó y ó P O V t Q r x H M n
r ǎ a q z U U n X a ǒ W s D q t B y x a W	r ǎ a q z U U n X a ǒ W s D q t B y x H W
s I w y y p ù é T T p X E o a a D ù ǒ r a	s h I w y y p ù é T T p X E o a a D ù ǒ r a
t a è a Z Z ǒ J a H I n x y F ǒ F K J D e	t a è a Z Z ǒ J W H I n x y F ǒ F K J D e
u a x l E G y z W ù P à a ǒ Y D L a N N m	u a d x l E G y z W ù P à a ǒ Y D L a N N m
w ǎ E à é z ú ò m a ò a K q a S a ú c t v	w ǎ e à é z ú ò m a ò a K q a S a ú c t v
x O I W a ě Z ù á M E v a D x Q D a z u e	x O I W a ě Z ù á i E v a D x Q D a z u e
y a a V q F è ǎ E q a X S R w ǒ m D ó k V	y Z a V q F è ǎ E q a X S R w ǒ m D ó k V
ù ù R H s Z E w a a G P F a C g é g k ù N k	ù ù R H s Z E w a a G P F b C g é g k ù N k
ǔ K T y n a o S v H à r I w s a x D O ǒ B a	ǔ K T y n a o S v H à r I d w s a x D O ǒ B a
á Z B a ò a F ǒ a P O t S t N é q B p è c P	á Z B a ò Q F ǒ a P O t S t N é q B p è c P
à q a X W E é X I ú a X z é a B h p Y ǔ x g	à q a X W E g é X I ú a X z é a B h p Y ǔ x g
ǎ r P R v m a n s N T a H è ǒ ò è a h J Z O	ǎ r P R v m a n s N T a H è f ò è a h J Z O
è G V I é r V J ǒ a é Z ǒ a R E Y H ù m ǒ a	è G V I é r V J ǒ z é Z ǒ a R E Y H ù m ǒ a
ě a P a G s é G E ě P a Y j à z g ò t n j s	ě B P a G s é G E ě P a Y j à z g ò t n j s
ó r y D X y O a ě a v v T D a T v t v ě S d	ó r y D X y O a ě k v v T D a T v t v ě S d
ǒ è q a ù T ǔ a á a S P w p x é V m F Q B g	ǒ è q a ù T ǔ T á a S P w p x é V m F Q B g
ú M z B a a a I ù V z k ǔ f Y M L V P ù m R	ú M z B a a F I ù V z k ǔ f Y M L V P ù m R
A r O x P V a a P L è t ǔ ǎ a e h A L l s l	A r O x d V a a P L è t ǔ ǎ a e h A L l s l
C é J N a a a m t L j T z l á V G a y N v U	C é J N a H a m t L j T z l á V G a y N v U
D R m a ě à N q Z a C o a t o R k J ǎ H r x	D R m a ě à N q Z a C o h a t o R k J ǎ H r x
E v y ú R O A á a K ù T a P J N a W y M s D	E v y ú R O A á t K ù T a P J N a W y M s D
G C K y à q x a é y ù v Q w B è ě a a u ò e	G C K y à q x a é y ù v i w B è ě a a u ò e
H Q z V t z G a o M z á L B x a D L I X a C	H Q z V t z G a o M z k L B x a D L I X a C
I w Y r ò H R l Y N v a x s a I s ǎ a s é C	I w Y r ò H R l Y N v a x s a I s g a s é C
K F y K H A B U ù X m ú a a a D I ú c z V ǔ	K F y K H A B c ù X m ú a a a D I ú c z V ǔ
L a a a h U ò w k r ó o ò o a ú u ó E H Y é	L a a V h U ò w k r ó o ò o a ú u ó E H Y é
N ě A z a Z a a á è w á ù G x P w ě z X m x	N ě A z a Z a w á è w á ù G x P w ě z X m x
O R O u a O Q a T ě J a N u K D ǎ B s L e N	O R O u a j Q a T ě J a N u K D ǎ B s L e N
P a T q U a ò è à ǎ a d g Z P s G l ǔ t X ǔ	P a T q U a ò d è à ǎ a d g Z P s G l ǔ t X ǔ
Q y o o E M X a B ǔ a ǒ L B ù à T u ò S l a	Q y f o E M X a B ǔ a ǒ L B ù à T u ò S l a
S ǔ M D z I O r é a ó a z u D y a j U ǔ X v	S ǔ M D z I O r é a ó a z u D y Y j U ǔ X v
T ú F C á m a X m á ě ò a ǔ ú a F y K M F ó	T ú F C á m c X m á ě ò a ǔ ú a F y K M F ó
U D ǎ N y Z a ǒ w R S F ǔ O w H a a A Q à q	U h D ǎ N y Z a ǒ w R S F ǔ O w H a a A Q à q
V V n P ú q S D S ě z A B a W v v J a a g c	V V n P ú q S D f ě z A B a W v v J a a g c
W v H D R H ě q N p y a T L a a ǒ U l r a M	W v H D R H ě q N p y h a T L a a ǒ U l r a M
Y C a Y a I ǔ u H ǎ l W G q z S I X Z ò a B	Y C a Y a I f u H ǎ l W G q z S I X Z ò a B
Z S u H X ù Q a r ù S n v m G Y a t W a L R	Z S u d X ù Q a r ù S n v m G Y a t W a L R
a à U é A a T a p J ǎ P O p l K ò P k k F ǒ	a h à U é A a T a p J ǎ P O p l K ò P k k F ǒ
a ǒ ù E l R ù á à u s à q ò t q p é y a ǎ a	a ǒ ù i l R ù á à u s à q ò t q p é y a ǎ a
