grammatical	ungrammatical
ù ù ǒ Y é H M M M Z D G O è F b N à H z	ù ù ǒ Y é H a M M M Z D G O è F b N à H z
ǔ O X ù C Y z r ò x O é b S H è b E è r	ǔ O X ù C Y z r ò x O é a b S H è b E è r
á v E é a l ú P h j A x t w F Z à W à f	á v E é a l ú P h j b x t w F Z à W à f
ǎ A P N è V ù a j f Y S Z A P e ě ù P y	ǎ A P N è V ù a j f Y S Z A b e ě ù P y
é S g W u G I U Q b A k d Z b L p Z B m	é S g W a u G I U Q b A k d Z b L p Z B m
è z o ǎ L c K ú g j à X b L b v O Z g K	è z o ǎ L c K ú g j a X b L b v O Z g K
ó ú Y s A a Z T L T w S S K à W U G f O	ó ú Y s A a Z T L T b S S K à W U G f O
ò j Z O á Q y B ǔ p w f V ǒ j H f b y m	ò j a Z O á Q y B ǔ p w f V ǒ j H f b y m
ú ù m a p k h r w v q A á S é f l z s ò	ú ù m a p k h r w v q A á S é f l b s ò
A T p a D L U ǎ j U y j D Q A ě C C é à	A T p a D L b ǎ j U y j D Q A ě C C é à
B j K à x F C o L p S b à K M W ù j W A	B a j K à x F C o L p S b à K M W ù j W A
D ù a N Z ǎ ǎ d X m F v a Z H v I W m j	D ù a N Z ǎ ǎ d X m F v a Z H v I W b m j
E G E w z U a ú c Y r x k ú H M K R J U	E G E w z U a ú c Y r x k ú H M b K R J U
F Y p ù k K b z O g o G h O h ú g o X h	F Y p ù a K b z O g o G h O h ú g o X h
G m E ù H C H R N m é h M v f i b T ó w	G m E a H C H R N m é h M v f i b T ó w
I E F ě y c t x ě E e H z ě ò w b A é p	I E F ě y a c t x ě E e H z ě ò w b A é p
J i H h t E c j s u k p p à ú v v k b q	J i H h t E c a s u k p p à ú v v k b q
L ǔ c e z è N U á A w h B b ǎ f ě I O c	L ǔ c e z a è N U á A w h B b ǎ f ě I O c
M à h á á l é f ó w é ǒ J Y b A ó ó m W	M à h á á l é f ó w a ǒ J Y b A ó ó m W
N S Y b l a W i J F ě k X è d è Z a y B	N S Y b l a W i J F ě k X è d è b a y B
O a r w j v i h I E i P D d x A R M w S	O a r w j v i h I E i P b d x A R M w S
P m a ǎ V W i a v e D N K é s à m m i G	P m a ǎ b W i a v e D N K é s à m m i G
R ǒ g A p a o U ǎ g q Q e h h p e B P f	R ǒ g A p a o U ǎ g q Q e h h p e B b P f
S N o U á I b X ǎ i a S r C Y G o K f E	S N o U á I b X ǎ i a S r C Y G o b f E
T a f V i R d è c ò P E Z m R q l C H ǎ	T a f V i R d è c ò P E Z b R q l C H ǎ
