step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.017353,-53.87968063354492,-53.86848068237305,sp2,32,0.001,42.169979095458984
10,0,40.709587,-53.43678665161133,-53.41550064086914,sp2,32,0.001,40.31644821166992
20,1,40.44169,-53.046897888183594,-53.020835876464844,sp2,32,0.001,40.87787628173828
30,1,40.20386,-52.698524475097656,-52.66796112060547,sp2,32,0.001,40.827972412109375
40,2,39.997856,-52.39133834838867,-52.3631706237793,sp2,32,0.001,38.51188278198242
50,3,39.817223,-52.11871337890625,-52.09415054321289,sp2,32,0.001,40.01679229736328
60,3,39.659233,-51.87944412231445,-51.85634231567383,sp2,32,0.001,39.9515380859375
70,4,39.52279,-51.6707763671875,-51.64948654174805,sp2,32,0.001,39.63820266723633
80,5,39.40479,-51.485530853271484,-51.4710693359375,sp2,32,0.001,39.7679557800293
90,5,39.303143,-51.32282257080078,-51.316558837890625,sp2,32,0.001,40.4692268371582
100,6,39.212944,-51.176822662353516,-51.17880630493164,sp2,32,0.001,38.95847702026367
110,6,39.13239,-51.045562744140625,-51.05418395996094,sp2,32,0.001,38.582401275634766
120,7,39.063187,-50.93105697631836,-50.94603729248047,sp2,32,0.001,39.13862991333008
130,8,39.002857,-50.82753372192383,-50.85171127319336,sp2,32,0.001,40.29199981689453
140,8,38.94853,-50.73109436035156,-50.766998291015625,sp2,32,0.001,36.990108489990234
150,9,38.902798,-50.64976119995117,-50.69440460205078,sp2,32,0.001,39.92533874511719
160,10,38.862167,-50.57352828979492,-50.63114929199219,sp2,32,0.001,40.218544006347656
170,10,38.822132,-50.503753662109375,-50.56495666503906,sp2,32,0.001,38.695369720458984
175,10,38.805367,-50.471702575683594,-50.53795623779297,sp2,32,0.001,39.3246955871582
