step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,40.91708,-53.73630142211914,-54.618385314941406,sp2,32,0.001,39.353145599365234
10,0,40.62423,-53.314735412597656,-54.18467330932617,sp2,32,0.001,39.96462631225586
20,1,40.365383,-52.93610763549805,-53.796024322509766,sp2,32,0.001,41.038856506347656
30,1,40.13588,-52.59783172607422,-53.449153900146484,sp2,32,0.001,39.240089416503906
40,2,39.934093,-52.30048751831055,-53.14379119873047,sp2,32,0.001,38.94905090332031
50,3,39.758205,-52.03731918334961,-52.87407684326172,sp2,32,0.001,40.131717681884766
60,3,39.60505,-51.8050422668457,-52.6363525390625,sp2,32,0.001,39.19905090332031
70,4,39.475674,-51.60436248779297,-52.43205261230469,sp2,32,0.001,37.943756103515625
80,5,39.3638,-51.42936325073242,-52.254146575927734,sp2,32,0.001,39.98533630371094
90,5,39.264126,-51.272647857666016,-52.09436798095703,sp2,32,0.001,40.29685974121094
100,6,39.177345,-51.134002685546875,-51.95332717895508,sp2,32,0.001,39.114540100097656
110,6,39.102795,-51.012939453125,-51.83085632324219,sp2,32,0.001,40.02037811279297
120,7,39.036144,-50.903079986572266,-51.719757080078125,sp2,32,0.001,38.35137176513672
130,8,38.977997,-50.80523681640625,-51.6211051940918,sp2,32,0.001,38.585670471191406
140,8,38.926502,-50.715267181396484,-51.530704498291016,sp2,32,0.001,39.162601470947266
150,9,38.88037,-50.633758544921875,-51.44899368286133,sp2,32,0.001,39.7540283203125
160,10,38.84168,-50.5638542175293,-51.379486083984375,sp2,32,0.001,38.55463790893555
170,10,38.80778,-50.501461029052734,-51.317649841308594,sp2,32,0.001,38.72270965576172
175,10,38.791275,-50.47206497192383,-51.28824234008789,sp2,32,0.001,39.704166412353516
