grammatical	ungrammatical
ù ù O ǔ R J è a m Y S t n B A ò à v S k	ù ù O ǔ R b è a m Y S t n B A ò à v S k
ǔ é t A t H x q ě y t r Z a ò U d d d i	ǔ c t A t H x q ě y t r Z a ò U d d d i
á P W l ù ò m K I M R V P à a M D S á ǒ	á P g l ù ò m K I M R V P à a M D S á ǒ
à a C O p r y l w ó á f c ù b I ò K r I	à è C O p r y l w ó á f c ù b I ò K r I
ǎ q q ǔ n E ě R ò q a ò q n é é S O e q	ǎ q q h n E ě R ò q a ò q n é é S O e q
è ú ó I F ǔ W o ú Y Y r ó W m q P à F a	è ú ó I F ǔ W o ú Y Y r ó W m q P à F X
ě M á E á L z ò é F u N S q X V a á U U	ě M á E á L z ò é F u N S q X V à á U U
ó n w a à ǔ K R R o j M à i ù G ǎ U B ǔ	ó n w a à ǔ K R b o j M à i ù G ǎ U B ǔ
ǒ é é W F W N S B L a U d n ú J e k Q J	ǒ é é W F h N S B L a U d n ú J e k Q J
ú G N v X J y a x ǎ è á ó è d T g x é I	ú G N v d X J y a x ǎ è á ó è d T g x é I
A X t S r m ǎ a o G G f r w á S é v E k	A X t S r m h ǎ a o G G f r w á S é v E k
B Y S p y R Y z W H é y Y V a t ù ú á q	B Y S p y R Y z W H é y Y V D t ù ú á q
C X z t ú O ǎ Z ǔ q ǎ à a Z ǎ d m ǒ o w	C X z j t ú O ǎ Z ǔ q ǎ à a Z ǎ d m ǒ o w
D a Q y d á M ù A a ó r g S p b t J r l	D a Q y d á M ù A a ó r N S p b t J r l
E m A o s K ó B J u X l H z a ǎ u E t y	E m A o s K ó B d J u X l H z a ǎ u E t y
F u K Q G X a v ǎ v l l s W G O à L e i	h u K Q G X a v ǎ v l l s W G O à L e i
H ǔ r E ù D B E C ǒ z z J a V J x r è é	H ǔ r E ù D B E C ǒ z z J G V J x r è é
I ě n D R a U u à A o y ó A M U m ò ú L	I ě n D R R U u à A o y ó A M U m ò ú L
J D C L A ó t R T Q a S Y f t á p V ǎ f	J D C L A ó t R b Q a S Y f t á p V ǎ f
K O a O K u á ě R o J I I Y f ò ù ú f a	K O ǔ O K u á ě R o J I I Y f ò ù ú f a
L a ě X x è à P ě Z x o w p v e S R n p	b a ě X x è à P ě Z x o w p v e S R n p
M m n l P u I ǒ X z ě z a S m I D ǒ R E	M m n l P u I ǒ X z ě z w S m I D ǒ R E
N l N P P a ǔ V Y j t y Y w ó w x M b t	N l N P P a ǔ V Y j t y Y a w ó w x M b t
O l ǒ M q ó ǔ Z a p k K u I C b i U A t	O l ǒ M q ó ǔ Z a p M K u I C b i U A t
P m ǒ p T R A t a J s R ǎ ǔ r H i u Q ǒ	P m ǒ p T R A t j a J s R ǎ ǔ r H i u Q ǒ
R ú n t a z J m Q U m U ù u X S p à q ú	R ú n t D z J m Q U m U ù u X S p à q ú
S D I F a D Y s m è d ó Q p v w v è ě I	S D I g a D Y s m è d ó Q p v w v è ě I
T I A ǒ ú r C x m è é t ǎ C ò à a n V á	T I A ǒ ú r C x m è é t ǎ C ò à A n V á
U S á R a M z ú á Q U q V N à ǔ Z j h u	U S á R a M z ú á Q U q b N à ǔ Z j h u
V q r R a B l J g M ǎ E à U ǔ F p p E C	f q r R a B l J g M ǎ E à U ǔ F p p E C
W r H è t G P a G X A K ù W ǔ f k é L E	W r H è t G P a G X A K ù b W ǔ f k é L E
X v F w n v J w m T a Y m M ó j H M ǔ y	X v F w n v J w m c T a Y m M ó j H M ǔ y
Z J ò t ù á T a è J V P n E D D T W j V	Z J c t ù á T a è J V P n E D D T W j V
a ǎ ǔ i G k v V u f q ǎ C K r t E l a á	U ǎ ǔ i G k v V u f q ǎ C K r t E l a á
a D X m r ǒ ě B x r v J h G ù K C s é U	Y D X m r ǒ ě B x r v J h G ù K C s é U
a S U C J ǔ á Y J r z G V A L é ǔ U R á	q S U C J ǔ á Y J r z G V A L é ǔ U R á
a h x U w u E r n r a P L w D Z q ǒ v h	a h x U w u E r n r a P L w D Z q b ǒ v h
a u m O L u z y R ǒ e D q x R u z h w i	I u m O L u z y R ǒ e D q x R u z h w i
l n C n z z X z X l è ǒ R a w à p p e b	l n C n z e X z X l è ǒ R a w à p p e b
n ě w Z a t q ó L j e B u M b è b N h t	n ě w Z a t b q ó L j e B u M b è b N h t
o C p é p z a B á ù P e V t V F w H F b	o C p é p z Q B á ù P e V t V F w H F b
p E ǎ C G á x Q m a z c V u Q V I à y y	p E ǎ C G á x Q m d z c V u Q V I à y y
q O Q a ě I D e ǔ ò S w J N à ó é J g A	q h O Q a ě I D e ǔ ò S w J N à ó é J g A
r T ǔ ó z a H é f A H u X k y E C W B s	r T ǔ ó z f H é f A H u X k y E C W B s
s a p J F q ú j l P y A ǔ ǒ L r z x o w	s U p J F q ú j l P y A ǔ ǒ L r z x o w
t r ǒ a k é m N V N ú z q á s ó u J é ě	t r ǒ O k é m N V N ú z q á s ó u J é ě
