grammatical	ungrammatical
ù ù a C h O r d E ò à i y Y Z i y I c M m Q á y N b ù M N M x	ù ù D C h O r d E ò à i y Y Z i y I c M m Q á y N b ù M N M x
á W ǒ S r P G F s x ǎ T ó l K Y C M ù t ó M W N è V è a V t à	á W ǒ S r P G F s x ǎ b ó l K Y C M ù t ó M W N è V è a V t à
ǎ v u p J ě a Q d I M B w L ó A L i s A l H á e ǔ q ù Q J h ǒ	ǎ v u p J ě é Q d I M B w L ó A L i s A l H á e ǔ q ù Q J h ǒ
ě I g è V a h l I r Q K Y Z ǔ B h e J P P P ù a F c X W R s l	c I g è V a h l I r Q K Y Z ǔ B h e J P P P ù a F c X W R s l
ǒ A w ò é a i B ě g z G f r b f ù q g N H Q l K y m O c é i F	ǒ A w e ò é a i B ě g z G f r b f ù q g N H Q l K y m O c é i F
A m q H U F w a V C m f X M h U A ó B Q ó M è X ǒ A G à ǔ R y	c A m q H U F w a V C m f X M h U A ó B Q ó M è X ǒ A G à ǔ R y
D U S t u j è G y é S j x m D U i Q n ǔ F S s J t X D m I a l	D U S t u j è G y é S j x m D U i Q n ǔ F S f s J t X D m I a l
F y P i ù t Z s L ǔ T B á L i T è T a k X j F k O Y Y ú k b h	F y P i ù t Z s L ǔ T B d L i T è T a k X j F k O Y Y ú k b h
I F N A m ě q ě D v a m p k Y i b ǎ x é I c P i ù ù r b l q ú	I F N A m ě q ě D v M m p k Y i b ǎ x é I c P i ù ù r b l q ú
K T U é s ú o M ǎ à W m H Y l ú H X P p a t w ù A d X I W C ǎ	K T U é s ú o M ǎ à W m H Y l ú H X P p r t w ù A d X I W C ǎ
N F r G i z W a c a l x ǒ k ě z U K v I m B O I e é u ǒ Y E v	N F r G i z W R c a l x ǒ k ě z U K v I m B O I e é u ǒ Y E v
P q ǎ P a F ǔ j O M M ǔ N Q G u g A u y n C é O O k ò O W D B	b q ǎ P a F ǔ j O M M ǔ N Q G u g A u y n C é O O k ò O W D B
S a u A y ú m I ě K l è F C R x e K Y H K o ǎ I f r X I R è C	S R u A y ú m I ě K l è F C R x e K Y H K o ǎ I f r X I R è C
U q ě a ù e g O M d E ù x P Q è ǔ h D Z Z R s h I c c a P r l	U q ě v ù e g O M d E ù x P Q è ǔ h D Z Z R s h I c c a P r l
X B T é R K ó è Q O B A a s á ě n J R f j é B G T W Q C è x Y	X B T é R K ó è Q O B A ǒ s á ě n J R f j é B G T W Q C è x Y
Z v C J h O I D F S ò a x y ě C j k y ò ù D m s w U ó D X p p	Z v C e J h O I D F S ò a x y ě C j k y ò ù D m s w U ó D X p p
a j M n Q U m Q è l ǒ m J Q L S t k W U z q m h P o U w x G P	a j M n Q U m Q è l ǒ m J Q L S t k W U z q m h P a U w x G P
h Z H a z k U R R K t t J Z ǎ x á c b u x ó x F ǒ c f e ǒ O p	h Z H a z k a U R R K t t J Z ǎ x á c b u x ó x F ǒ c f e ǒ O p
j a I t c m W d ǔ l y g ú L ó W t C W h Z x à N U j c o ě H a	j t I t c m W d ǔ l y g ú L ó W t C W h Z x à N U j c o ě H a
m ó t G v u o V B L l v ú ǎ V g Z o a b E F K e W m L O f E A	m ó t G v u o V B L l v ú ǎ V g Z o d a b E F K e W m L O f E A
o C ě O á r à x z L o è N B ó h s r x a G E ǔ Q i J C ó E T N	o C ě O á r à x z L o è N B ó h d r x a G E ǔ Q i J C ó E T N
q m z a x L q ó e N n p ě Z ó h E Z y Z N u h ě a m i J T b z	e m z a x L q ó e N n p ě Z ó h E Z y Z N u h ě a m i J T b z
t G ǎ J p r ù s á ǔ k h Q O a g Y r U T s ó x t i i g V x R x	t G ǎ J p c r ù s á ǔ k h Q O a g Y r U T s ó x t i i g V x R x
v a T à E Z b U C w ě z ǔ z z P I ǒ f j L G W c H o W F L r v	v T à E Z b U C w ě z ǔ z z P I ǒ f j L G W c H o W F L r v
x r z l a á J x ǎ h j O ǎ s ú L l U b p w ǒ j G m J é s h A t	x r z l e á J x ǎ h j O ǎ s ú L l U b p w ǒ j G m J é s h A t
ù ǔ r ǒ p q z k z i X F T N P N Y o a d G U R N N b m a h j p J	ù ǔ r ǒ p q z k f z i X F T N P N Y o a d G U R N N b m a h j p J
