grammatical	ungrammatical
ù ǔ a p ǔ x x X N d K Z n M c L ó à y o	ù ǔ n p ǔ x x X N d K Z n M c L ó à y o
ǔ B x I h L H p V ò p á u a é j r q f T	ǔ B x I h L H p V ò p á e a é j r q f T
á Y o ě y K ò M M G ǎ a K ǒ Q p A u m t	á Y o ě y K ò M M G ǎ u K ǒ Q p A u m t
à n w q á k N v C S j I R n X ù Y è a G	à n w q á k N v C S j I R n X ù Y è w G
é ǔ è á i J u B X N è u a h M f ó D V T	é e ǔ è á i J u B X N è u a h M f ó D V T
è à ó a C b q B A e ǒ T A V Y v J J B l	è à ó N C b q B A e ǒ T A V Y v J J B l
ě é o è x o g m Z t q u é ǎ ǔ W a J r é	ě é o è x o g m Z t q u é ǎ ǔ W ú J r é
ó C R E a H Z Q F v g P j c ù D h r V k	ó C R E a H Z Q F v g P j a c ù D h r V k
ò P L J ǎ a B E ǒ p I y o v o T ù S E K	ò P L J ǎ e B E ǒ p I y o v o T ù S E K
ǒ a f K c á b D b x t H G X o h d F B J	ǒ é f K c á b D b x t H G X o h d F B J
ú m z l a T z ù B T y ǒ W w X v J H U g	ú m z l a T z ù B T y ǒ W w X v J H a g
A u j X i D z a x L I O w z Q y á R T C	A f u j X i D z a x L I O w z Q y á R T C
C ǔ M N a é é J J x w z ú o i ù D T V x	C ǔ M N S é é J J x w z ú o i ù D T V x
D J x ǎ F i n a R b é Q P f k F ù R i z	D J x ǎ F i n e a R b é Q P f k F ù R i z
E k Y n E a J t l X ù O w ǒ g X k X u á	E k Y n E S J t l X ù O w ǒ g X k X u á
F v i è T v a l H m h F ě P ú ó ǔ F ó f	F v i è T v w l H m h F ě P ú ó ǔ F ó f
H é U I A a i U ú J s M B ú B C Y f ǒ m	H é a I A a i U ú J s M B ú B C Y f ǒ m
I W N i X a t v ǎ q b x t è S l p j P é	I W N i X a t v ǎ a b x t è S l p j P é
J o q a W Q v á N U T G ó s x ù C á B Z	J o q Y W Q v á N U T G ó s x ù C á B Z
L à g ò M Q a I R è d c á P U á é ǒ w ó	L à g ò M Q A I R è d c á P U á é ǒ w ó
M C ù V B B ú ó Q m r L u a G L z R v H	M C ù V B B ú ó Q m r L u a G L z R v a H
N I é Q N S K a x ò P X M o è ǒ d l x v	N I é Q N S K a x ò P X M a o è ǒ d l x v
O R w N ǎ à a W X ǎ D R Z o ě ù S k T ǒ	O R w N ǎ à m W X ǎ D R Z o ě ù S k T ǒ
P q M a E M ó P ó G q x R i b ǔ J V ǔ v	P q M u E M ó P ó G q x R i b ǔ J V ǔ v
R á s ú n é ò h A X J ǔ J k P a w á I ò	R á s ú n é ò h A X J ǔ J k P ě w á I ò
S K I y r G Z á à z i ǎ a z y r C Q v t	S K I y r G Z á e z i ǎ a z y r C Q v t
T U o Q à K U à j x ò R a Q x Y c à c C	T U o Q à K U à j a ò R a Q x Y c à c C
U n G m è x m E i S a ò S ò j B ó c R é	U n G m è x m E i S a ò S ò j B ó a c R é
V z u i v h à j I ú q r M s U a ě x q x	V b z u i v h à j I ú q r M s U a ě x q x
X A q è V ó Q G X é é x W E V y h a F T	X A q è V a ó Q G X é é x W E V y h a F T
Y S ú j k Q i ù Z ú a G á b q L R ú ó P	Y f S ú j k Q i ù Z ú a G á b q L R ú ó P
Z Z h á J S a I è D E z h P x R z e B t	Z Z h á J c a I è D E z h P x R z e B t
a C p ǔ à I T O X l ò k ǎ á r n ú A p z	a C p ǔ à I T O X l ò k ǎ a á r n ú A p z
a e ǎ S à J L E F n y B á X D w A ò H S	N e ǎ S à J L E F n y B á X D w A ò H S
a t à m W G N K Y G á y i p P u X é ú ù	x t à m W G N K Y G á y i p P u X é ú ù
g r u x v z l ú F z t a n j d d c P c t	g r u x v f z l ú F z t a n j d d c P c t
i E P X v ǒ Q i X y q E r B ó a ò M c c	i E P X v ǒ f Q i X y q E r B ó a ò M c c
j i q v A w j Q v A a ǔ j x N X V d Y T	j i q v A w e Q v A a ǔ j x N X V d Y T
k u H T q ù ǔ D m Q z U r ú Z r a Z L ě	k u H T q ù ǔ D m Q z U r ú Z r H Z L ě
m D T D z ǎ q Z V z ǎ x w a R P m g é x	m D T D z ǎ q Z V z ǎ x w H R P m g é x
n V O t G Q ǎ k ù K á a e M H j á v á y	n V O t G Q ǎ k ù K á t e M H j á v á y
o h y k J ú ǎ C ò N G O q H Z O D a O à	o h y k e ú ǎ C ò N G O q H Z O D a O à
p n W W Q r B R k è Y i a w n v b A k W	p n W W Q r B R k è Y i k w n v b A k W
r ù a W m c S ù á a d s ó V ò y R R g W	r e a W m c S ù á a d s ó V ò y R R g W
s O R à G z x K ǎ v z é F ǒ ó h R r n a	a s O R à G z x K ǎ v z é F ǒ ó h R r n a
t h ě t D k a X G B D M é H s T i ě X ú	t h ě t D k E X G B D M é H s T i ě X ú
v é A v x C O u a t N W G J m T V d p A	v é A c v x C O u a t N W G J m T V d p A
w O Q á C L t Z G G é s a G u x u S A è	w O Q á C L t Z G G é s f G u x u S A è
x o g y L A ǒ ǔ I L M D w a H é ǔ X à é	x o g y L A ǒ c I L M D w a H é ǔ X à é
z á ě ò F F R g a Q ó X h J è J e ǔ R é	z á ě ò F F R g q Q ó X h J è J e ǔ R é
ù ù t a t i r A V á u P j ù X o u E k h t	ù ù t H t i r A V á u P j ù X o u E k h t
ǔ ò K n P g ě i á Y E ě ú Z J a U S O ú s	ǔ ò K n P g c i á Y E ě ú Z J a U S O ú s
á P Y ú g D K J a é Z ò X n h b s Q p ú M	á P Y ú g D K J Z é Z ò X n h b s Q p ú M
à l è J E S S u ú C F a I I g E C T z è G	à l è J E S S d ú C F a I I g E C T z è G
é ě a y z u C G ě R o B ǎ y U M V ǎ H v ǔ	é ě E y z u C G ě R o B ǎ y U M V ǎ H v ǔ
è V ǔ ù T ǔ G m C Y N ǎ O a k v é ó f l j	è V ǔ ù T ǔ G m C Y N ǎ O e k v é ó f l j
ě i a i b R p p ǔ x h a h T x h g b a ù s	ě i T i b R p p ǔ x h a h T x h g b a ù s
ó i Y V a Q e x ú v C V r g H R K z y H R	ó i Y V V Q e x ú v C V r g H R K z y H R
ǒ é N ě ò s n y a N m ǎ x r P g J B e j d	f é N ě ò s n y a N m ǎ x r P g J B e j d
ú é l J A H B Q K I l m Q r ò H R a Y K v	ú é l J A H B Q K I f m Q r ò H R a Y K v
A E Y h J D á ě w ù a ó o v m f l s m T N	A E Y h J D á ě d ù a ó o v m f l s m T N
B J é a g J K Q B j T K U m à I z r ǔ b E	b J é a g J K Q B j T K U m à I z r ǔ b E
C k F R ò á C a T Y w D o G t u ò u Z g l	C k F R ò e á C a T Y w D o G t u ò u Z g l
D u P v ǒ I Z H j è O p ú R a A e ǔ y B v	D u P v ǒ I Z H j è O p a R a A e ǔ y B v
F ú a i P ě x o F k è e ú R H h n ú t U a	F a ú a i P ě x o F k è e ú R H h n ú t U a
G N k q A ó M m E r m à k N a F D á E M s	G N k q A ó M m E r m à k N ò F D á E M s
H Z L F t p m H u ù ù R D J y a n ù é ǎ J	H Z L F t p m H u ù ù R e J y a n ù é ǎ J
I l ò T ò n Q J N N l v F r è I o è a o é	I l ò T ò n Q J N N l v F r è I o è O o é
K é M J r ù w Q J B i ù a T Q F L v p d K	K é M J r ù w Q J B i ù ǒ T Q F L v p d K
L è ù g S E à x r F s m U V z N I B a T Z	L è ù g S E à x r F s m U V b z N I B a T Z
