step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.05106,-53.92567443847656,-53.915950775146484,soft_tsl2,32,0.001,41.3021125793457
10,0,41.0129,-53.868995666503906,-53.86771011352539,soft_tsl2,32,0.001,40.80329132080078
20,1,40.974796,-53.81256866455078,-53.81917953491211,soft_tsl2,32,0.001,40.0596809387207
30,1,40.936718,-53.7561149597168,-53.770721435546875,soft_tsl2,32,0.001,41.72743225097656
40,2,40.898422,-53.69919204711914,-53.72236633300781,soft_tsl2,32,0.001,40.47220230102539
50,3,40.860096,-53.64227294921875,-53.673702239990234,soft_tsl2,32,0.001,39.23178482055664
60,3,40.821636,-53.58505630493164,-53.62502670288086,soft_tsl2,32,0.001,41.03468704223633
70,4,40.78286,-53.52730941772461,-53.575679779052734,soft_tsl2,32,0.001,41.28813171386719
80,5,40.744118,-53.46941375732422,-53.526737213134766,soft_tsl2,32,0.001,40.7036247253418
90,5,40.70515,-53.41115951538086,-53.47759246826172,soft_tsl2,32,0.001,40.304134368896484
100,6,40.66626,-53.352867126464844,-53.42857360839844,soft_tsl2,32,0.001,38.873558044433594
110,6,40.62748,-53.294654846191406,-53.37989044189453,soft_tsl2,32,0.001,42.11235809326172
120,7,40.58851,-53.236202239990234,-53.33078384399414,soft_tsl2,32,0.001,40.22843933105469
130,8,40.54946,-53.1773796081543,-53.281646728515625,soft_tsl2,32,0.001,40.13800048828125
140,8,40.510456,-53.11847686767578,-53.23273468017578,soft_tsl2,32,0.001,41.23540496826172
150,9,40.47167,-53.05979537963867,-53.184242248535156,soft_tsl2,32,0.001,40.696205139160156
160,10,40.432796,-53.000892639160156,-53.13558578491211,soft_tsl2,32,0.001,39.66413879394531
170,10,40.39351,-52.941566467285156,-53.08613204956055,soft_tsl2,32,0.001,40.39580154418945
175,10,40.374043,-52.912052154541016,-53.06184005737305,soft_tsl2,32,0.001,39.333709716796875
