step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.050716,-53.91844940185547,-53.923858642578125,ptsl2,32,0.001,39.83158874511719
10,0,41.00854,-53.85227966308594,-53.88326644897461,ptsl2,32,0.001,41.74335479736328
20,1,40.966816,-53.78652572631836,-53.843605041503906,ptsl2,32,0.001,40.887046813964844
30,1,40.92516,-53.72074508666992,-53.80400466918945,ptsl2,32,0.001,40.627201080322266
40,2,40.88341,-53.65471267700195,-53.76441955566406,ptsl2,32,0.001,41.87849807739258
50,3,40.84165,-53.58848571777344,-53.724937438964844,ptsl2,32,0.001,40.06943893432617
60,3,40.79999,-53.522186279296875,-53.685630798339844,ptsl2,32,0.001,40.62659454345703
70,4,40.757866,-53.45522689819336,-53.645809173583984,ptsl2,32,0.001,40.2075080871582
80,5,40.71577,-53.38811492919922,-53.60650634765625,ptsl2,32,0.001,40.035118103027344
90,5,40.673916,-53.3211784362793,-53.56755447387695,ptsl2,32,0.001,41.239051818847656
100,6,40.63199,-53.25394821166992,-53.52884292602539,ptsl2,32,0.001,39.645198822021484
110,6,40.590065,-53.186580657958984,-53.490291595458984,ptsl2,32,0.001,40.31755447387695
120,7,40.547882,-53.118587493896484,-53.45185852050781,ptsl2,32,0.001,42.378395080566406
130,8,40.505875,-53.05074691772461,-53.41374206542969,ptsl2,32,0.001,41.59856033325195
140,8,40.46399,-52.983028411865234,-53.37543869018555,ptsl2,32,0.001,41.118408203125
150,9,40.422314,-52.91518783569336,-53.33787536621094,ptsl2,32,0.001,39.60137939453125
160,10,40.38073,-52.84736633300781,-53.30060958862305,ptsl2,32,0.001,40.48899841308594
170,10,40.339146,-52.779518127441406,-53.26313018798828,ptsl2,32,0.001,39.0958251953125
175,10,40.318405,-52.74555969238281,-53.244625091552734,ptsl2,32,0.001,40.3064079284668
