step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.067505,-53.94474411010742,-54.616432189941406,soft_tsl2,32,0.001,40.0510368347168
10,0,41.02953,-53.89113235473633,-54.56291580200195,soft_tsl2,32,0.001,40.71583557128906
20,1,40.99275,-53.83894348144531,-54.51111602783203,soft_tsl2,32,0.001,40.3302116394043
30,1,40.956253,-53.786930084228516,-54.459678649902344,soft_tsl2,32,0.001,40.63896560668945
40,2,40.91975,-53.7349967956543,-54.4082145690918,soft_tsl2,32,0.001,40.85419464111328
50,3,40.883156,-53.68301010131836,-54.356571197509766,soft_tsl2,32,0.001,39.86177062988281
60,3,40.846413,-53.630958557128906,-54.30471420288086,soft_tsl2,32,0.001,39.674835205078125
70,4,40.810184,-53.578956604003906,-54.253631591796875,soft_tsl2,32,0.001,40.63603973388672
80,5,40.7737,-53.52659606933594,-54.20204544067383,soft_tsl2,32,0.001,40.05106735229492
90,5,40.73737,-53.47437286376953,-54.15071105957031,soft_tsl2,32,0.001,40.015926361083984
100,6,40.70055,-53.421630859375,-54.098594665527344,soft_tsl2,32,0.001,40.02495574951172
110,6,40.66363,-53.36871337890625,-54.04636764526367,soft_tsl2,32,0.001,40.78519821166992
120,7,40.626667,-53.31544876098633,-53.99387741088867,soft_tsl2,32,0.001,41.243263244628906
130,8,40.590107,-53.26261901855469,-53.942073822021484,soft_tsl2,32,0.001,40.665504455566406
140,8,40.553482,-53.2096061706543,-53.8900260925293,soft_tsl2,32,0.001,41.563480377197266
150,9,40.516735,-53.156551361083984,-53.83769989013672,soft_tsl2,32,0.001,41.517730712890625
160,10,40.48039,-53.10384750366211,-53.78611755371094,soft_tsl2,32,0.001,39.30891418457031
170,10,40.444443,-53.05155563354492,-53.73518371582031,soft_tsl2,32,0.001,40.41204071044922
175,10,40.426426,-53.02532196044922,-53.709571838378906,soft_tsl2,32,0.001,39.67159652709961
