step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.02863,-53.8745002746582,-54.773746490478516,sp2,32,0.001,40.61158752441406
10,0,40.71804,-53.094886779785156,-54.00943374633789,sp2,32,0.001,42.3339729309082
20,1,40.45924,-52.37007522583008,-53.3026008605957,sp2,32,0.001,41.47185134887695
30,1,40.24352,-51.727447509765625,-52.678348541259766,sp2,32,0.001,39.41310119628906
40,2,40.067616,-51.17151641845703,-52.14008331298828,sp2,32,0.001,41.530025482177734
50,3,39.91895,-50.687644958496094,-51.67278289794922,sp2,32,0.001,39.5118408203125
60,3,39.798615,-50.26292037963867,-51.26413345336914,sp2,32,0.001,39.086307525634766
70,4,39.695465,-49.904537200927734,-50.91916275024414,sp2,32,0.001,40.636573791503906
80,5,39.605,-49.59836959838867,-50.62406921386719,sp2,32,0.001,38.58488082885742
90,5,39.5238,-49.33344650268555,-50.36799240112305,sp2,32,0.001,38.68358612060547
100,6,39.449104,-49.105567932128906,-50.147239685058594,sp2,32,0.001,37.7529296875
110,6,39.379986,-48.90785217285156,-49.954933166503906,sp2,32,0.001,37.27339553833008
120,7,39.309387,-48.7427978515625,-49.79295349121094,sp2,32,0.001,37.80670166015625
130,8,39.24893,-48.59010696411133,-49.64335632324219,sp2,32,0.001,37.82631301879883
140,8,39.198532,-48.44765853881836,-49.50467300415039,sp2,32,0.001,37.24260330200195
150,9,39.141224,-48.33271789550781,-49.3904914855957,sp2,32,0.001,38.7934684753418
160,10,39.090294,-48.2269287109375,-49.28545379638672,sp2,32,0.001,38.71480941772461
170,10,39.057426,-48.116981506347656,-49.179046630859375,sp2,32,0.001,37.295265197753906
175,10,39.04187,-48.066810607910156,-49.13056945800781,sp2,32,0.001,37.13398742675781
