step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.043312,-53.914554595947266,-54.50163650512695,soft_tsl2,32,0.001,40.58510971069336
10,0,41.002254,-53.853736877441406,-54.44237518310547,soft_tsl2,32,0.001,41.69567108154297
20,1,40.961533,-53.793094635009766,-54.38338851928711,soft_tsl2,32,0.001,40.94776153564453
30,1,40.920948,-53.732688903808594,-54.324676513671875,soft_tsl2,32,0.001,41.10136032104492
40,2,40.880642,-53.672664642333984,-54.266273498535156,soft_tsl2,32,0.001,40.65631866455078
50,3,40.840305,-53.61253356933594,-54.207889556884766,soft_tsl2,32,0.001,39.66200256347656
60,3,40.799717,-53.552059173583984,-54.14915466308594,soft_tsl2,32,0.001,40.07066345214844
70,4,40.759007,-53.49128723144531,-54.09021759033203,soft_tsl2,32,0.001,40.56978225708008
80,5,40.71824,-53.430423736572266,-54.03116226196289,soft_tsl2,32,0.001,40.47440719604492
90,5,40.677563,-53.36958694458008,-53.9721565246582,soft_tsl2,32,0.001,39.6358642578125
100,6,40.636765,-53.30857467651367,-53.91292953491211,soft_tsl2,32,0.001,39.08869934082031
110,6,40.59603,-53.24749755859375,-53.853736877441406,soft_tsl2,32,0.001,40.63416290283203
120,7,40.55534,-53.186279296875,-53.79441833496094,soft_tsl2,32,0.001,41.282833099365234
130,8,40.514553,-53.12506866455078,-53.7351188659668,soft_tsl2,32,0.001,41.08552932739258
140,8,40.47373,-53.063751220703125,-53.67573547363281,soft_tsl2,32,0.001,40.143341064453125
150,9,40.43308,-53.00240707397461,-53.61643600463867,soft_tsl2,32,0.001,40.052642822265625
160,10,40.392372,-52.94110107421875,-53.55709457397461,soft_tsl2,32,0.001,40.499916076660156
170,10,40.351585,-52.879817962646484,-53.49782180786133,soft_tsl2,32,0.001,39.31256103515625
175,10,40.33136,-52.84925842285156,-53.46830749511719,soft_tsl2,32,0.001,41.430625915527344
