grammatical	ungrammatical
ù a á p ó g r J U B w ǔ o v è A ò R z ǔ Q	a á p ó g r J U B w ǔ o v è A ò R z ǔ Q
á a Z S Y e ù ǔ ú m g d A d é S A F A X ò	a Z S Y e ù ǔ ú m g d A d é S A F A X ò
é a ù Z á z q c F j V A R ǎ ò U L X V f P	a ù Z á z q c F j V A R ǎ ò U L X V f P
ó a ǎ B p x u l d O e ǒ X T w v ǒ e b O K	a ǎ B p x u l d O e ǒ X T w v ǒ e b O K
ǒ a N é s Z C b g H P T r m g r a O S R n	a N é s Z C b g H P T r m g r a O S R n
B a z k f e j t w m R e L T T J ù i c y H	a z k f e j t w m R e L T T J ù i c y H
D a l O o t K y v ǔ f ǒ ǔ è T X w g V e i	a l O o t K y v ǔ f ǒ ǔ è T X w g V e i
G a ù y ǒ i ǔ J c L f ú O ǎ l o i v x B E	a ù y ǒ i ǔ J c L f ú O ǎ l o i v x B E
J a c W h è E a ó Y n Q I ě a à s ǒ v Z ǒ	a c W h è E a ó Y n Q I ě a à s ǒ v Z ǒ
M a B ǒ n é l I G ú a L o ó k s N b f F K	a B ǒ n é l I G ú a L o ó k s N b f F K
O a E Z è O J x ó k K n o ú Y T d ù a I C	a E Z è O J x ó k K n o ú Y T d ù a I C
R a v E Y ǎ s x V é é r n s I r K K V ǔ H	a v E Y ǎ s x V é é r n s I r K K V ǔ H
T a Z v J L ù ǔ C z K I m U ǔ Q á T ù d E	a Z v J L ù ǔ C z K I m U ǔ Q á T ù d E
W a o m P B s u a W k c U g w w k ó I r ǎ	a o m P B s u a W k c U g w w k ó I r ǎ
Z a j ò q f Q à ě K V Q P i U M V u y j m	a j ò q f Q à ě K V Q P i U M V u y j m
d a i é B V é K à O R ǒ A à k D O j Z X H	a i é B V é K à O R ǒ A à k D O j Z X H
f a u L D e c ò Z x m a ù y é g G t s R a	a u L D e c ò Z x m a ù y é g G t s R a
h a n a o ǔ O l I u l k d ù R é F U g A a	a n a o ǔ O l I u l k d ù R é F U g A a
k a a U z N M ě ǔ v o D k k ǔ w R w ó Z N	a a U z N M ě ǔ v o D k k ǔ w R w ó Z N
m a é N X O a D é T t A p y T L L V j F D	a é N X O a D é T t A p y T L L V j F D
p a g R b M ǎ f è d X Q w n W o t I h D I	a g R b M ǎ f è d X Q w n W o t I h D I
r a Z E j T w á Q m P Q ǒ G w D à é F Q K	a Z E j T w á Q m P Q ǒ G w D à é F Q K
u a e F N x X A U V ó W V l u c n Y ǔ é à	a e F N x X A U V ó W V l u c n Y ǔ é à
x a U h j U z b h i ě q à c h f F D ó K I	a U h j U z b h i ě q à c h f F D ó K I
z a P M ù O O m a k h ǒ A k r é O K e m K	a P M ù O O m a k h ǒ A k r é O K e m K
ǔ U I m w è w P ò P L b c E s à e B l d	a U I m w è w P ò P L b c E s à e B l d
à Z I d z U u Y Y ǒ N a F e o j ò p q e	a Z I d z U u Y Y ǒ N a F e o j ò p q e
è j ú A w X X ǔ ó u K ě e k ǎ N n C e H	a j ú A w X X ǔ ó u K ě e k ǎ N n C e H
ò w L i D o M I R z h ǔ G e y Z k ǔ h ě	a w L i D o M I R z h ǔ G e y Z k ǔ h ě
ú M V X u ù i M j ò c n t o S ú s A F S	a M V X u ù i M j ò c n t o S ú s A F S
C H ù N K ò K R w M t d F X n T ú ó v ǒ	a H ù N K ò K R w M t d F X n T ú ó v ǒ
F m y F ú C i R E r j T z Y h C D o A j	a m y F ú C i R E r j T z Y h C D o A j
I X A ǎ Y z B H U U F c h Z D F l O L f	a X A ǎ Y z B H U U F c h Z D F l O L f
L j O M G j W W H M ó è l b V ú ú Z f T	a j O M G j W W H M ó è l b V ú ú Z f T
O n w i i O ǒ r A c F é o j j R F i x E	a n w i i O ǒ r A c F é o j j R F i x E
R o Q w ú l r d R é D u O r ǒ b ù s l k	a o Q w ú l r d R é D u O r ǒ b ù s l k
U ó è E Z h S k f T r q W v Y e v ù A ò	a ó è E Z h S k f T r q W v Y e v ù A ò
W W ó á o ǒ ě H L ǔ f ó r ò ù J R K l V	a W ó á o ǒ ě H L ǔ f ó r ò ù J R K l V
Z ó N ě v ǔ h I r J R e M n x y c q B V	a ó N ě v ǔ h I r J R e M n x y c q B V
a i ú b a g T q X i T x ú I O è s r V i	a i ú b ǎ g T q X i T x ú I O è s r V i
b j o g q N C è t N k r F r h R Y D B e	a j o g q N C è t N k r F r h R Y D B e
e v l è á ù c T K S è n r P i h Z ò ǔ P	a v l è á ù c T K S è n r P i h Z ò ǔ P
g s F R x ǎ n á c ó v ǔ l c à F h J è v	a s F R x ǎ n á c ó v ǔ l c à F h J è v
i l w P e D b O ù é V o p X b u e W ǎ x	a l w P e D b O ù é V o p X b u e W ǎ x
l é X T p p Z f d R d á R á A ǔ S A L ú	a é X T p p Z f d R d á R á A ǔ S A L ú
o g s A F W M J y Q X a ó ò s H I A C è	a g s A F W M J y Q X a ó ò s H I A C è
q ú z ò o R é é o g r r L J G ǔ f O o j	a ú z ò o R é é o g r r L J G ǔ f O o j
s d ù z L à é Q ù ò B P R t S ò K t k y	a d ù z L à é Q ù ò B P R t S ò K t k y
v P p L a i E l Y C i n M é l N w p d d	a P p L a i E l Y C i n M é l N w p d d
x O á ú j O T I O p w p r à z f U X ó k	a O á ú j O T I O p w p r à z f U X ó k
ù a ǔ y Y F e é z j ǎ D à f Z ǎ b l j t ó a	a ǔ y Y F e é z j ǎ D à f Z ǎ b l j t ó a
á a ě ú ǒ J P j T á L m B a Y m y p s q ó n	a ě ú ǒ J P j T á L m B a Y m y p s q ó n
ǎ a c ò ó R ù q E z O ǒ o ò b h ù K W ǎ Z g	a c ò ó R ù q E z O ǒ o ò b h ù K W ǎ Z g
ě a è B q f ó s w o J T j r Z ò a K F J ù ě	a è B q f ó s w o J T j r Z ò a K F J ù ě
ǒ a Z á f A F k l G d d ě ó M o q W n b X Y	a Z á f A F k l G d d ě ó M o q W n b X Y
B a à á Z w s O ú x j q h m é T X T N y N s	a à á Z w s O ú x j q h m é T X T N y N s
D a J k á f j d Q ú Z X I T S U A G ǔ è N g	a J k á f j d Q ú Z X I T S U A G ǔ è N g
G a J M á y M é d H R ú E U c é è u X l o ě	a J M á y M é d H R ú E U c é è u X l o ě
J a Q u Z B W o y C v á F v o A s ù ǒ R e á	a Q u Z B W o y C v á F v o A s ù ǒ R e á
M a t v I M n U g c t B g G b d é T j á i K	a t v I M n U g c t B g G b d é T j á i K
O a v ǒ O Z x ù S A ě ě v d o o ǔ v F E m t	a v ǒ O Z x ù S A ě ě v d o o ǔ v F E m t
R a R à c ǎ X ó q j ò e U W e Z o á e ǎ r s	a R à c ǎ X ó q j ò e U W e Z o á e ǎ r s
U a f Z à U ě Y t ǎ ù A x x R B ó g ǎ N ò ù	a f Z à U ě Y t ǎ ù A x x R B ó g ǎ N ò ù
W a c w g n m v c U P L N g N n x à G P q Q	a c w g n m v c U P L N g N n x à G P q Q
Z a d ó q z ǎ d V D ò T E y u é q w D é E é	a d ó q z ǎ d V D ò T E y u é q w D é E é
d a ǒ I d K C S J h ǔ V E m A Z z O j k y R	a ǒ I d K C S J h ǔ V E m A Z z O j k y R
g a A ǔ S é e i Y Z a ǎ H o ú I p D á B p N	a A ǔ S é e i Y Z a ǎ H o ú I p D á B p N
i a E G é q q o R ǒ W p L p á g t F M G O é	a E G é q q o R ǒ W p L p á g t F M G O é
l a w b r C p U I A Z U B v L p v ù j e X X	a w b r C p U I A Z U B v L p v ù j e X X
o a é Y r X K ó Q J ò è y b J U m P C w t ù	a é Y r X K ó Q J ò è y b J U m P C w t ù
q a á U ě R l ú S W g i E b q J é B k U g á	a á U ě R l ú S W g i E b q J é B k U g á
s a K v W Q t D U o t h I v p l u w P n á e	a K v W Q t D U o t h I v p l u w P n á e
v a G u i K w G y o U v N Y P M V L s è X x	a G u i K w G y o U v N Y P M V L s è X x
y a S h E u a ě ú V F ò H é ù Y f u y f L a	a S h E u a ě ú V F ò H é ù Y f u y f L a
ù h N P X ǔ ù é S y ǎ O s i ǔ ò ǎ C x y n	a h N P X ǔ ù é S y ǎ O s i ǔ ò ǎ C x y n
à ó R E o ǎ m O J M n r P L ó H G N ú L j	a ó R E o ǎ m O J M n r P L ó H G N ú L j
é K P F W é A P n w w é h é o ǒ B I R j p	a K P F W é A P n w w é h é o ǒ B I R j p
ó e C L f o s M R V y E s x P H e j ě e ú	a e C L f o s M R V y E s x P H e j ě e ú
ǒ ě m Q w a ú g U W m ě ò H k ó ǔ T é á s	a ě m Q w a ú g U W m ě ò H k ó ǔ T é á s
B H c ù é ǔ ǔ B O c ú X ú ě n p F m S ó S	a H c ù é ǔ ǔ B O c ú X ú ě n p F m S ó S
