step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.06947,-53.94395065307617,-54.727046966552734,sp2,32,0.001,42.60621643066406
10,0,40.720985,-53.216060638427734,-54.03251647949219,sp2,32,0.001,39.87334442138672
20,1,40.399647,-52.51982498168945,-53.369728088378906,sp2,32,0.001,40.7803840637207
30,1,40.105,-51.863834381103516,-52.75273513793945,sp2,32,0.001,40.261383056640625
40,2,39.836807,-51.2451057434082,-52.17841339111328,sp2,32,0.001,40.12309265136719
50,3,39.592876,-50.657203674316406,-51.63861083984375,sp2,32,0.001,38.480682373046875
60,3,39.371277,-50.106380462646484,-51.13976287841797,sp2,32,0.001,38.67030334472656
70,4,39.17121,-49.5839729309082,-50.67247009277344,sp2,32,0.001,36.91164779663086
80,5,38.989662,-49.09321212768555,-50.24014663696289,sp2,32,0.001,36.82951354980469
90,5,38.825657,-48.63570785522461,-49.841304779052734,sp2,32,0.001,37.424072265625
100,6,38.67888,-48.1938591003418,-49.459964752197266,sp2,32,0.001,37.84944152832031
110,6,38.546345,-47.778160095214844,-49.10704040527344,sp2,32,0.001,36.509971618652344
120,7,38.423508,-47.391845703125,-48.78470230102539,sp2,32,0.001,35.1473274230957
130,8,38.311543,-47.02573013305664,-48.48286819458008,sp2,32,0.001,35.8467903137207
140,8,38.213505,-46.67797088623047,-48.198219299316406,sp2,32,0.001,37.31639862060547
150,9,38.118435,-46.34939956665039,-47.93524932861328,sp2,32,0.001,35.75177764892578
160,10,38.031757,-46.03671646118164,-47.6878547668457,sp2,32,0.001,36.55458450317383
170,10,37.951347,-45.73789596557617,-47.454315185546875,sp2,32,0.001,35.11608123779297
175,10,37.912678,-45.59465789794922,-47.34330749511719,sp2,32,0.001,34.51076126098633
