grammatical	ungrammatical
ù a a a ó L z O g N y C N z Q o c I D i ò	a a a ó L z O g N y C N z Q o c I D i ò
ě a a a V r M g H p B à J c è G I P s t N	a a a V r M g H p B à J c è G I P s t N
E a a a b E ǎ ú U d è è b D x B R R h v d	a a a b E ǎ ú U d è è b D x B R R h v d
M a a a ǎ u ě K J é y p w f p ǎ à x c a N	a a a ǎ u ě K J é y p w f p ǎ à x c a N
T a a a Z W ǔ R K v v ǔ r m w f ó à h x F	a a a Z W ǔ R K v v ǔ r m w f ó à h x F
b a a a O C g P n K N z ò K ě q L r á é i	a a a O C g P n K N z ò K ě q L r á é i
h a a a C à C N E X n é S K c I h h y ǔ p	a a a C à C N E X n é S K c I h h y ǔ p
o a a a l B n K M T l ò h f r è X H J x ǎ	a a a l B n K M T l ò h f r è X H J x ǎ
v a a a b d v J A á f ú V ú I I W c n X ě	a a a b d v J A á f ú V ú I I W c n X ě
ǔ a a à b A U d y ó z x ò á C J y x l ǒ	a a a à b A U d y ó z x ò á C J y x l ǒ
ú a a g V á z ǎ e f A u ò ù s n P ú w H	a a a g V á z ǎ e f A u ò ù s n P ú w H
G a a B u j y ǎ p z Z s l o W x S F E M	a a a B u j y ǎ p z Z s l o W x S F E M
O a a m B t A ó J F B R r u U a d B y á	a a a m B t A ó J F B R r u U a d B y á
V a a è z p f é o W H ó p Y ó u g O ò Z	a a a è z p f é o W H ó p Y ó u g O ò Z
a é a a q c f A L ǔ f ó k E A i U ǔ F l y	a a a q c f A L ǔ f ó k E A i U ǔ F l y
a A a a K M H y o K g Q D j S U x E ú W ǎ	a a a K M H y o K g Q D j S U x E ú W ǎ
a H a a u l ò G u d N g U u W c C ǔ n Y s	a a a u l ò G u d N g U u W c C ǔ n Y s
a Q a a à Q X x ǎ J ě è v J á t W c C r u	a a a à Q X x ǎ J ě è v J á t W c C r u
a X a a I W m L m ò l W k m O m C u Z N C	a a a I W m L m ò l W k m O m C u Z N C
