grammatical	ungrammatical
ù ǔ N x B y a a n V T a è R p a U O l a	ù ǔ N x B y a a n V T a è R p q U O l a
ǔ a a q x z D h Z x m a a N a y á J C n	ǔ a a q x z D h Z x m I a N a y á J C n
à O l O W G ě a a V n m n a a T q ù k a	à O l O W G e a a V n m n a a T q ù k a
é ù A z y a H P h a G a B P a a j E ǎ f	é ù A z y a H P h a G a B P a F j E ǎ f
è a y E n ě ǔ P ù ò M a a k a D g ù I a	è a y E n ě ǔ P ù ò a a a k a D g ù I a
ó è s I ò a a Y a h s a u Z a A j j è y	f ó è s I ò a a Y a h s a u Z a A j j è y
ò a a V a a K F z p U a R v j G J D E r	ò a a V a a K F z p U a R v a G J D E r
ǒ z K a é w E h q M Z a ǔ a A a D H y a	ǒ z K a é w E h q M Z a ǔ r A a D H y a
A R a R B a j h O n r a a i ò o a C q z	A R D R B a j h O n r a a i ò o a C q z
B u n J ò K X ù ó à U ù ò P a a a a J a	B u n J ò K X ù ó à U ù ò P a e a a J a
D V t I a J q X a x q ǎ w a i a k ù ǎ a	D V t b I a J q X a x q ǎ w a i a k ù ǎ a
E x ù a C a P a i ó ò a S Y L ě m a V W	E x ù c C a P a i ó ò a S Y L ě m a V W
G a ú a P l C R u G a a S a D S v V è T	G a ú Y P l C R u G a a S a D S v V è T
H v a P Z O F M I ù á a a a a b P ò L I	H v a P Z O F M I ù á Q a a a b P ò L I
J T ó a m p M R B n N V a ó q a a a W S	J T ó a m p M R B n N V a ó q a d a a W S
K v a g p z i ě a ě O r a V a a L o é ò	K v a g p z i ě X ě O r a V a a L o é ò
M a ǎ ú p ǒ a ò r a Y M v a ě ě ò P a Y	M a ǎ c p ǒ a ò r a Y M v a ě ě ò P a Y
O ò a t g Y z v W a a a p z Y a D H A D	O ò a t g Y z e W a a a p z Y a D H A D
P a s a ǎ w é u s a á t N a ò a ǒ C p p	P a s a f ǎ w é u s a á t N a ò a ǒ C p p
R I L á Z a a a a v P á v ǔ X a S H z H	R I L á Z a a w a v P á v ǔ X a S H z H
S y a ó a a q E Z r a j a p P g ó b w j	S y a ó a a q E Z r à j a p P g ó b w j
U a à g a a p o u G ú a h I y a c ǔ d I	U a à g a a p o u G ú a b I y a c ǔ d I
W K y a U a a ò p ú a H P K O m a v ò w	W K y a U a a ò p ú a H P K O m a a v ò w
Y ú à ú a u y ú G u s B a r a S y a a t	Y ú à ú a u y ú G u s B a r a S y h a t
Z Y C a y m à k a ó v i a a a V è ě é à	Z Y e a y m à k a ó v i a a a V è ě é à
a à a a q ú J é a q v L á q m ó P a ú ě	a à a a q ú J é a q v L á q m b P a ú ě
a ò a z a S à y G a H A a z D k v k B t	a ò j z a S à y G a H A a z D k v k B t
a D F N è a K a B a L Q o ó A J ě a y T	a D F N è a K a d B a L Q o ó A J ě a y T
a I a ǎ a E L w z Z a a S A ú T p k E H	a I a ǎ a E L w z Z x a S A ú T p k E H
a O k q ě L a g è a y x w C x a a v g s	a O k q ě L a g è a y x w C x L a v g s
a U a l a y a N M a d L ù v U C d è w E	a U a l a y a N M s d L ù v U C d è w E
a a ù a v a y a G ǎ K é W e n N S F u r	a a ù a v A y a G ǎ K é W e n N S F u r
a a K Z t D A P Z g V a a L ě Z D ě i a	a K Z t D A P Z g V a a L ě Z D ě i a
