step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.17932,-54.08320999145508,-54.11675262451172,sp2,32,0.001,40.610557556152344
10,0,40.870342,-53.24641036987305,-53.86096954345703,sp2,32,0.001,41.481502532958984
20,1,40.60513,-52.50491714477539,-53.650753021240234,sp2,32,0.001,40.02637481689453
30,1,40.378326,-51.84617614746094,-53.4803581237793,sp2,32,0.001,39.339481353759766
40,2,40.19447,-51.24298095703125,-53.37002182006836,sp2,32,0.001,39.53543472290039
50,3,40.03708,-50.73194122314453,-53.27165603637695,sp2,32,0.001,37.58281707763672
60,3,39.907417,-50.284175872802734,-53.19880676269531,sp2,32,0.001,38.92740249633789
70,4,39.78769,-49.91633224487305,-53.10974884033203,sp2,32,0.001,39.30174255371094
80,5,39.688507,-49.585689544677734,-53.04438400268555,sp2,32,0.001,38.812644958496094
90,5,39.597862,-49.30181884765625,-52.97408676147461,sp2,32,0.001,38.61378860473633
100,6,39.517418,-49.05256271362305,-52.90769958496094,sp2,32,0.001,38.149227142333984
110,6,39.438942,-48.84164810180664,-52.82733154296875,sp2,32,0.001,38.46327209472656
120,7,39.370632,-48.64859390258789,-52.75735092163086,sp2,32,0.001,38.56232452392578
130,8,39.305668,-48.480228424072266,-52.684844970703125,sp2,32,0.001,38.45661163330078
140,8,39.237366,-48.34440612792969,-52.59184265136719,sp2,32,0.001,38.76349639892578
150,9,39.189434,-48.20038604736328,-52.54281997680664,sp2,32,0.001,38.12587356567383
160,10,39.142605,-48.07461166381836,-52.487831115722656,sp2,32,0.001,38.246337890625
170,10,39.09647,-47.96640396118164,-52.42758560180664,sp2,32,0.001,38.553680419921875
175,10,39.071056,-47.920711517333984,-52.388431549072266,sp2,32,0.001,37.448543548583984
