step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.26205,-54.46919631958008,-53.99675750732422,sp2,32,0.001,40.79220199584961
10,0,40.86908,-53.64054489135742,-53.66453552246094,sp2,32,0.001,39.25941848754883
20,1,40.51492,-52.86772918701172,-53.38639831542969,sp2,32,0.001,40.107147216796875
30,1,40.20384,-52.15404510498047,-53.16978073120117,sp2,32,0.001,40.23252868652344
40,2,39.933777,-51.49738693237305,-53.011009216308594,sp2,32,0.001,39.6973876953125
50,3,39.70017,-50.897281646728516,-52.89830780029297,sp2,32,0.001,39.06000518798828
60,3,39.500336,-50.35014724731445,-52.82765579223633,sp2,32,0.001,39.065711975097656
70,4,39.327488,-49.84718322753906,-52.79182052612305,sp2,32,0.001,38.670406341552734
80,5,39.180973,-49.387451171875,-52.78718566894531,sp2,32,0.001,38.117313385009766
90,5,39.06063,-48.97453689575195,-52.80937576293945,sp2,32,0.001,38.15354537963867
100,6,38.959164,-48.594757080078125,-52.853092193603516,sp2,32,0.001,38.721553802490234
110,6,38.875473,-48.24501037597656,-52.917686462402344,sp2,32,0.001,37.10527420043945
120,7,38.808617,-47.92746353149414,-52.99813461303711,sp2,32,0.001,36.90159606933594
130,8,38.75425,-47.638153076171875,-53.08794403076172,sp2,32,0.001,38.03790283203125
140,8,38.710865,-47.371002197265625,-53.1888427734375,sp2,32,0.001,35.7127685546875
150,9,38.681164,-47.131080627441406,-53.29964828491211,sp2,32,0.001,37.364322662353516
160,10,38.65942,-46.91079330444336,-53.41570281982422,sp2,32,0.001,37.95587921142578
170,10,38.643677,-46.71144485473633,-53.5302619934082,sp2,32,0.001,36.83628463745117
175,10,38.63841,-46.61833190917969,-53.588443756103516,sp2,32,0.001,35.39354705810547
