grammatical	ungrammatical
ù ù a a A p a k é x è b b V é y L v s b	ù ù a a A p a k é x è b b V é y j L v s b
ǔ a a W H a b y x ó m b F G I p t ǒ b m	ǔ a a W H a b y x ó m ǎ F G I p t ǒ b m
à J J J B V a I a a O F P p b S b p b Z	à J J J B V a I a a O F P p b S b p ó Z
ǎ a a T y ù a o s K b K t l P ě à b é b	ǎ a a T y ù a o s K b K t l P ě à b é Y
è P á a a a t E z i b p S C b P Q b J n	è P á a a a t E z i b p S C q P Q b J n
ě a v F ó V H a a P b v v C ě á b m b ó	ě a v F ó V H a a P b v v C ě á b m Z ó
ó x a a N p a z e l E f X b b L b Q o P	ó x a a N p c z e l E f X b b L b Q o P
ǒ a S a a L b ò m S A U R b E r b S ě Y	ǒ a S ò a L b ò m S A U R b E r b S ě Y
A ú a n a G J ě u M G T ú J a b b b D W	A ú a n a G J ě u M G T k J a b b b D W
B a a a B b R ǎ V b ǎ p q b K P x p ò b	B a a a B b R ǎ V b ǎ p j b K P x p ò b
D P è a a H I P ò l K E ù a e b ò b ù b	D P è a a H I P ò l K E ù a e K ò b ù b
E z q a R a W U a Q b b m ù n Y V l b B	E z q a R a W U a Q b b m ù i n Y V l b B
G S A a a w a e ǒ J v b ǒ ù r G b ǒ b ó	G S A a a w a e ǒ J v b ǒ ù r G E ǒ b ó
I à q H x é s O H a ǎ ó l a a u b b b n	I à q H x é s O H a ǎ ó l ǔ a u b b b n
J x J a o a I ǎ a b b ò K x ǎ b L m V W	J x J a o a I ǎ a b s ò K x ǎ b L m V W
L a a x D T G C a h ú b t b ó V m b L ò	L a a x D T G C a h ú w t b ó V m b L ò
M y a H a D z o ǒ C a e b b b G I T X ú	M y a H a D z o ǒ C i a e b b b G I T X ú
O a a T a b ǔ Q s V w v G M m n b q b v	O a a T a b ǔ Q s V w v G M m n b q b d
Q U w L a P H L p a a é b V r ó b b S I	Q U w L a P H L p a f a é b V r ó b b S I
S ě v a T o a F P a i q O S c N U b b b	S ě v a T o ò F P a i q O S c N U b b b
T a V D a a ǎ f S B ǒ b b K é v à b á x	T ú V D a a ǎ f S B ǒ b b K é v à b á x
V J Y B a R a p B a h e r i b y o b b F	V J Y h B a R a p B a h e r i b y o b b F
W q a s q a ù a m g ǒ Y b b N P I u V b	W q a s q a ù a m g ǒ Y b b N P j u V b
Y a à a a ǒ ú ú b b r X ǎ b m w ǒ O ě D	Y a à è a ǒ ú ú b b r X ǎ b m w ǒ O ě D
Z y K a a n a R f U v p b M B ú N Q b b	Z y K i a n a R f U v p b M B ú N Q b b
a ǎ A I L l s a l G a b Z u b T ě b ú A	a ǎ i I L l s a l G a b Z u b T ě b ú A
a ò T ǔ M a a D ú b T b H q E n ǎ u b X	a ò T ǔ M a a D ú b T b H q E n j ǎ u b X
a C J a a C b v á H ú y ó b x n ǎ r D b	a C J a a C b v á H ú y ó b x n g r D b
a G a a g à ú k u F O b R b w m V q b q	a G a a g à ú k u F O b R b w m V q b q f
a L H Q a ǔ S G v a i c ǎ Y b o b L b J	a L H Q o ǔ S G v a i c ǎ Y b o b L b J
a P a P a z D b T L o W I b l E O b N I	a P a P a z D b T g o W I b l E O b N I
a U ǔ m E q a J a f c b b b l Z p M ǎ ù	a U ǔ m E q J J a f c b b b l Z p M ǎ ù
a Y q C I H Y Y a W a b b L X ó v ǒ b o	a Y q C I H Y Y a W ò b b L X ó v ǒ b o
a a ǒ a o C ǒ e s F é t ó D á b b b A p	a a ǒ a o C ǒ e s F é t ó D á b b b A h p
a a O w ǎ a P k l b ò ò y ǔ J b M s ǒ b	a a O w ǎ a P k l b ò ò g ǔ J b M s ǒ b
a a a E g k b m à A G V W b ó ú b P L è	a a a E g k b m à A G V W b ó ú b P L è g
a a m Q à L ó a b à Q C U t b ó ě l ě b	a a m Q à L ó a d à Q C U t b ó ě l ě b
a l B a a ǒ m g m k e m c b v E b s b A	a l b a a ǒ m g m k e m c b v E b s b A
a p a O P a N y q X k I b b M B à b T F	a p a O P a N y q X k I b b M B à h T F
a u ǒ C a s w G ó è a P b b q b à G S A	a u ǒ C a s w G ó è a P b q b à G S A
a y a a Z x A b b F E y v R b l ǔ q p D	a y a a Z x A b b F E y v R i b l ǔ q p D
m ǎ a o è a y u a ě ò à c s b H n b b ǔ	m ǎ a o è a y u k ě ò à c s b H n b b ǔ
n M S a ǎ a J r a R b Q C T b w o b é X	n M S a ǎ a J r a R b Q C T b w o è é X
o q r O a a n I y p Q a b o r Y I b b ě	o q r O a a n I y p Q è b o r Y I b b ě
q M a o A a C R ǔ Y A ò X a R b b b y w	q M S o A a C R ǔ Y A ò X a R b b b y w
r m a è a a ǎ ú ò ǎ t c o b b J ò Q ò b	r m a è a k ǎ ú ò ǎ t c o b b J ò Q ò b
t a ǔ K n G x E v a m O y s a b D b b ǒ	t a ǔ K n G x E v e a m O y s a b D b b ǒ
v ò a w a m a b ù b n ǒ P b é R u ú I U	v ò a w a i a b ù b n ǒ P b é R u ú I U
w a u x a H a i T b y b t b s P U p l t	w a u x a i a i T b y b t b s P U p l t
y a P a Y á G V z q á N ó a ó l b O b b	y b a P a Y á G V z q á N ó a ó l b O b b
ù ù S P a a a b b I T F O á L K t B U w b	g ù S P a a a b b I T F O á L K t B U w b
ǔ p a E ǎ u N a a b ú ú O ù è b b D W S J	ǔ p a E ǎ u N a a q ú ú O ù è b b D W S J
à C y W à N a w ú a O Z E n a B b é A b b	à C y W à N a w ú a O Z E n a B b é A b k
ǎ a n ó y S Z r u J Z q a l ò a b p b b M	ǎ a n ó y S e Z r u J Z q a l ò a b p b b M
