step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.040497,-53.907798767089844,-53.9039421081543,soft_tsl2,32,0.001,40.18098449707031
10,0,40.999947,-53.83262252807617,-53.867942810058594,soft_tsl2,32,0.001,41.07979202270508
20,1,40.959652,-53.757991790771484,-53.83205795288086,soft_tsl2,32,0.001,39.9157600402832
30,1,40.919373,-53.683616638183594,-53.795841217041016,soft_tsl2,32,0.001,41.21720886230469
40,2,40.87902,-53.60813903808594,-53.760562896728516,soft_tsl2,32,0.001,41.15705871582031
50,3,40.838493,-53.532596588134766,-53.72475051879883,soft_tsl2,32,0.001,41.99205017089844
60,3,40.79777,-53.45619201660156,-53.68922805786133,soft_tsl2,32,0.001,41.12175750732422
70,4,40.756878,-53.37974548339844,-53.653141021728516,soft_tsl2,32,0.001,40.86211013793945
80,5,40.715805,-53.30268096923828,-53.61709213256836,soft_tsl2,32,0.001,40.087379455566406
90,5,40.67466,-53.22471237182617,-53.58168029785156,soft_tsl2,32,0.001,39.12613296508789
100,6,40.633392,-53.146514892578125,-53.54609298706055,soft_tsl2,32,0.001,40.4022102355957
110,6,40.5921,-53.06826400756836,-53.510353088378906,soft_tsl2,32,0.001,40.21991729736328
120,7,40.550808,-52.98907470703125,-53.47553253173828,soft_tsl2,32,0.001,41.54660415649414
130,8,40.509293,-52.909339904785156,-53.44058609008789,soft_tsl2,32,0.001,40.50966262817383
140,8,40.46777,-52.82920455932617,-53.405982971191406,soft_tsl2,32,0.001,39.786773681640625
150,9,40.426487,-52.74962615966797,-53.37130355834961,soft_tsl2,32,0.001,39.46637725830078
160,10,40.385098,-52.66948318481445,-53.33675003051758,soft_tsl2,32,0.001,40.124427795410156
170,10,40.343655,-52.58868408203125,-53.302696228027344,soft_tsl2,32,0.001,40.53240203857422
175,10,40.323,-52.54841232299805,-53.285640716552734,soft_tsl2,32,0.001,39.027305603027344
