grammatical	ungrammatical
ù ǔ a ú b a W b m d a b u b e f e R f O	ù ǔ a ú b a W b m d a b u a b e f e R f O
á a b Z G a K p a b a b V e ú I f e X f	á a b Z G a K b p a b a b V e ú I f e X f
ǎ e f e f X U p e q f e Y a Y x O b a b	ǎ e f e f X U p e q f e f a Y x O b a b
ě e f f e f ǔ e f Y c d R Q I r c d z o	ě e f e f e f ǔ e f Y c d R Q I r c d z o
ǒ B a b ǒ M L I X L a b d c d e f e l f	ǒ B a b ǒ M L I X L a b c d c d e f e l f
A c d á k c r T d ǎ e f e f a L q b a b	A c d á é c r T d ǎ e f e f a L q b a b
D U ú a N b Z a b r a b a o b c q d d C	D U ú a N b Z a b r a b a o b c q d c d C
F e f e f a ó b W G q b ě I e T f e f B	F e f e f a ó b W a G q b ě I e T f e f B
I a U b K x b C c d c d r a U w b a q b	I a U b K a b C c d c d r a U w b a q b
K s à w c d V à c d à d c ě d e U f e f	K s à w c d V à c d c d c ě d e U f e f
N c a O b N a b a b b T a b a s b x G s	N c a O b N a b a b a b T a b a s b x G s
Q ǔ e f e f i á o Y ě d c d c d u ǒ c d	Q ǔ e f e f i á c o Y ě d c d c d u ǒ c d
S e o B I S f Y f a b a p b ǒ N c d c d	S e o B I S f e Y f a b a p b ǒ N c d c d
V c c v d k a b ǔ a C U ǒ F b a x b a b	V c d c v d k a b ǔ a C U ǒ F b a x b a b
Y c O r d c d ù W e f e s f J G a b q b	Y c O r d c d ù W e f e s f J G a b q a b
a é a b J a b a b o B e K V f e à X è f	a é b a b J a b a b o B e K V f e à X è f
a I b a b d ó x M B T g c d d e n f e f	a I b a b d ó x M B T g c d c d e n f e f
a V o b è F a F b H a s b C a b d c W d	a V o b è F a F b H a s b C a b c d c W d
a b B a t b e o f e o f e ǎ p ù Q e f s	a b B a t b e o f e o f e ǎ p ù f Q e f s
a b a ǎ G c N d c d k ě x e f à e à ó f	a b a b ǎ G c N d c d k ě x e f à e à ó f
a b a b I e J x K f e f V e K e ǎ v f à	a b a b I e J x K f e f V e f e ǎ v f à
a b a p t G e f e ú K f e f I e f r G à	a b a p t b e f e ú K f e f I e f r G à
a g a b c d é l c d M L I U d c d c d W	a b a b c d é l c d M L I U d c d c d W
a z ù b p b è ǔ e f e f B a b q X a b è	a z ù b a p b è ǔ e f e f B a b q X a b è
c ǎ d c d x c d c d f K e é G ó f è s U	c ǎ d c d x c d c d e f K e é G ó f è s U
c F d c Z m M d b a b e C f e O y ò Z f	c F d c Z m M d a b a b e C f e O y ò Z f
c X D d c O E w d ǔ a b a b a z b F a L	c X D d c O E w d ǔ a b a b a z b F a b
c d C c d a K K G b N a b a a b G R h v	c d C c d a K K G b N a b a b a b G R h v
c d c ú E ù d c d c y V p a b a C b B S	c d c ú E ù d c d c d V p a b a C b B S
c d c d a b a ú e J o f W G e T ù f v S	c d c d a b a ú b e J o f W G e T ù f v S
c d n c q d e f G P m e k f e ǒ v f e f	c d n c q d e f G P m e M f e ǒ v f e f
c p ǒ U d A s G c d c d s ǔ c d a b s b	c p ǒ U d A s G c d c d s ǔ c d a b a b
d c d W g ě c ě v ǒ n d c d c d è c K d	c d c d W g ě c ě v ǒ n d c d c d è c K d
e ó N ó f e f a b o m Y b ǔ c ó d c d Q	e ó N ó f e f a b a o m Y b ǔ c ó d c d Q
e L e f c d x c d e Q q f e X f B S ó A	e L f e f c d x c d e Q q f e X f B S ó A
e Z H à f e f e ǒ f t f b D a b Y a ó b	e Z H à f e f e ǒ f e f b D a b Y a ó b
e f C e f a b a y p b u e f C G C B y f	e f C e f a b a y p b u e f C G C B y e f
e f Y e f a W X L b a b P ù c d L d t x	e f Y e f a W X L b a b P ù c d L c d t x
e f e f á c N d c T x d u O K ǒ c d ě d	e f e f á c N d c T x d u O K ǒ c d c d
e f e f v ǔ e f e z f ě e g f e f I a N	e f e f v ǔ e f e z f ě e ú f e f I a N
e f v V e P a b M E é a b e t f e u f j	e f v V e f a b M E é a b e t f e u f j
e t f e f t c H A c n Y d c d c G ó d r	e t f e f t c H d c n Y d c d c G ó d r
f e f a z e f ǎ o e f G w y e f e N f b	e f e f a z e f ǎ o e f G w y e f e N f b
h w ò a x ě T a b c d c d ù e f e f U i	h w ò a x ě T b a b c d c d ù e f e f U i
k c F N d c d l e f V ù f ǎ e f e z f B	k c F N d c d l e f e ù f ǎ e f e z f B
n a è Q b a b S n c d ě ǎ c d e à f e j	n a è Q b a b S n c d ě ǎ c d e à f e f j
q c ǎ A d c F d e f e m I f x c d d F ǔ	q c ǎ A d c F d e f e m I f x c d c d F ǔ
s m c Q d q c d d c V B d e f O ǒ H e f	s m c Q d q c d c d c V B d e f O ǒ H e f
v c o e B V f e X G f f e f c d l c ǔ d	v c o e B V f e X G f e f e f c d l c ǔ d
x e f e N n f r V V f M e f c d q c A d	x e f e N n f e V V f M e f c d q c A d
ù ǔ A a b O V ù a b Y c d c d e t e f T U	ù ǔ A a b O V ù a b Y c d c d e f t e f T U
á A c d W ò Z c ǒ d a t a b e f T e Y f R	á A c d W ò Z c ǒ d a t b a b e f T e Y f R
ǎ a ù a Z ò b e L v f e f a D u b l a b W	ǎ a b a Z ò b e L v f e f a D u b l a b W
è k f e f w e a b C r a b a w b a Q I R b	è k e f e f w e a b C r a b a w b a Q I R b
ó t e C f e f Q F e e f a T é b a ú S F b	ó t e C f e f Q F e f e f a T é b a ú S F b
ú c ù d r d e f U e f D F n G a b ú a C b	ú c ù d c r d e f U e f D F n G a b ú a C b
B n c K d c N d m b a b c D d s t c s d V	B n c K d c N d a b a b c D d s t c s d V
E e f y q e r z s f w e f v e f e x e Y f	E e f y q e r z s f w e f v e f e f e Y f
H ě a b w C u y a á b f ǒ e f c d c d M Y	H ě a b w C u y a á b e f ǒ e f c d c d M Y
J Y e f e f a ǒ b d ù é a b q c v d c Z d	J Y e f e f a ǒ b z ù é a b q c v d c Z d
L e f e l á c d á P c d a r h e f e s E f	L e f e f l á c d á P c d a r h e f e s E f
O Q I F l y a b ù b e f e ě K f c d c u d	O Q I F l y a b a ù b e f e ě K f c d c u d
Q a b p b t a z á b B a G b a W b a ú b ú	Q a b p a b t a z á b B a G b a W b a ú b ú
S w e é X f e ǎ f c P U c d e f ú e f m s	S w e é X f e ǎ f c P d c d e f ú e f m s
V e f e f e f e f c ě Q ǎ d C H P ú d ě à	V e f e f e f e f c ě Q ǎ d C H P c d ě à
Y D e F W s e X f ǎ a ò b a q b a b a b s	Y D e F f s e X f ǎ a ò b a q b a b a b s
a á b a b U h e f e f e è J f x S k K f B	a á b a b U h e f e f e è J f x S e K f B
a C a v b m p J Y l a b a à R b d a b a b	a C b a v b m p J Y l a b a à R b d a b a b
