step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.174446,-54.109642028808594,-54.08204650878906,sp2,32,0.001,41.570960998535156
10,0,40.776497,-53.264286041259766,-53.75342559814453,sp2,32,0.001,39.345699310302734
20,1,40.425987,-52.49309539794922,-53.484222412109375,sp2,32,0.001,40.37136459350586
30,1,40.12363,-51.7860107421875,-53.28260040283203,sp2,32,0.001,40.65861129760742
40,2,39.864525,-51.14275360107422,-53.138389587402344,sp2,32,0.001,39.1301155090332
50,3,39.64401,-50.55959701538086,-53.043155670166016,sp2,32,0.001,38.353126525878906
60,3,39.45857,-50.03216552734375,-52.99129867553711,sp2,32,0.001,38.98009490966797
70,4,39.308193,-49.55821990966797,-52.98285675048828,sp2,32,0.001,37.30406951904297
80,5,39.18315,-49.135013580322266,-52.99797058105469,sp2,32,0.001,38.0178108215332
90,5,39.08065,-48.75143814086914,-53.03825378417969,sp2,32,0.001,38.85970687866211
100,6,38.997124,-48.40739822387695,-53.09493637084961,sp2,32,0.001,38.4582633972168
110,6,38.92806,-48.09562683105469,-53.16262435913086,sp2,32,0.001,37.46564483642578
120,7,38.87705,-47.81631851196289,-53.249046325683594,sp2,32,0.001,38.13855743408203
130,8,38.83583,-47.559425354003906,-53.34315490722656,sp2,32,0.001,36.49977111816406
140,8,38.811146,-47.33232116699219,-53.452388763427734,sp2,32,0.001,36.16062545776367
150,9,38.787075,-47.11915969848633,-53.55548095703125,sp2,32,0.001,36.57323455810547
160,10,38.772907,-46.92928695678711,-53.66355514526367,sp2,32,0.001,36.787593841552734
170,10,38.767635,-46.755821228027344,-53.78029251098633,sp2,32,0.001,36.67193603515625
175,10,38.765846,-46.676509857177734,-53.8349723815918,sp2,32,0.001,35.363494873046875
