step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.13778,-54.04799270629883,-54.916961669921875,sp2,32,0.001,40.365455627441406
10,0,40.822002,-53.59467315673828,-54.45084762573242,sp2,32,0.001,40.485435485839844
20,1,40.541843,-53.18952560424805,-54.0344123840332,sp2,32,0.001,40.34876251220703
30,1,40.293205,-52.826969146728516,-53.662235260009766,sp2,32,0.001,40.50005340576172
40,2,40.07493,-52.5062141418457,-53.33317947387695,sp2,32,0.001,38.66215515136719
50,3,39.886337,-52.22600555419922,-53.04613494873047,sp2,32,0.001,38.79310607910156
60,3,39.722538,-51.979888916015625,-52.794288635253906,sp2,32,0.001,40.06242370605469
70,4,39.581097,-51.76423645019531,-52.574501037597656,sp2,32,0.001,39.48200988769531
80,5,39.45812,-51.57448959350586,-52.38162612915039,sp2,32,0.001,40.099632263183594
90,5,39.35,-51.406166076660156,-52.21014404296875,sp2,32,0.001,39.48058319091797
100,6,39.256348,-51.257965087890625,-52.059906005859375,sp2,32,0.001,39.080604553222656
110,6,39.173237,-51.124568939208984,-51.92491912841797,sp2,32,0.001,39.94146728515625
120,7,39.10096,-51.00637435913086,-51.80546951293945,sp2,32,0.001,39.863624572753906
130,8,39.03613,-50.89912033081055,-51.697166442871094,sp2,32,0.001,38.491485595703125
140,8,38.977837,-50.80107116699219,-51.59841537475586,sp2,32,0.001,38.79907989501953
150,9,38.927505,-50.71477127075195,-51.51188659667969,sp2,32,0.001,40.386539459228516
160,10,38.88286,-50.63674545288086,-51.433929443359375,sp2,32,0.001,40.994224548339844
170,10,38.842594,-50.565067291259766,-51.362369537353516,sp2,32,0.001,39.58180236816406
175,10,38.824562,-50.53242492675781,-51.32985305786133,sp2,32,0.001,37.170013427734375
