grammatical	ungrammatical
ù ù ǒ ó D N e é b á k t è ù a b a è H K	ù ù ǒ ó D N e é b á k t è ù a b a b H K
ǔ C l N B ě y ě d b a b B v m z y ú o k	ǔ C l N B ě y ě a b a b B v m z y ú o k
á X U A Y é t ò o j b a b h y E k T P Y	á X U A Y é t ò o a b a b h y E k T P Y
à v ě Q b a b q i D t g w a ó g m r m à	à v ě a b a b q i D t g w a ó g m r m à
é L C u a a b C d G f u p c h K a h ǔ w	é L C u a b a b C d G f u p c h K a h ǔ w
è a b q b ù h P á c E Q ǔ u N ó K ǔ P ě	è a b a b ù h P á c E Q ǔ u N ó K ǔ P ě
ó A b a c ó ě V ò K W N i W d b a b t n	ó A b a c ó ě V ò K W N i W d a b a b t n
ò d g G F c x X y R b a b ě h s ǒ K P w	ò d g G F c x X y a b a b ě h s ǒ K P w
ú ó q G ù L à u z p J h e e a b a O h d	ú ó q G ù L à u z p J h e e a b a b h d
A V k K á ǒ O o C J V m à ò a b b e d u	A V k K á ǒ O o C J V m à ò a b a b e d u
B p B a A h H v X U d w ò z f a a a b s	B p B a A h H v X U d w ò z f a a b a b s
D A d i j G g a b a è i L u R ú E à A g	D A d i j G g a b a b i L u R ú E à A g
E Q p c u g e i ǎ D i W J a b C b O u o	E Q p c u g e i ǎ D i W J a b a b O u o
F c r a b a ó y I f C M ò R l O à k J i	F c r a b a b y I f C M ò R l O à k J i
G t t K D f a b ǎ b á j Z u X ú O D Z ě	G t t K D f a b a b á j Z u X ú O D Z ě
I G H S s m p i j H L M F P i á n b a b	I G H S s m p i j H L M F P i á n a b a b
J c ǎ s T o F V s p r y ó I Z a b a à t	J c ǎ s T o F V s p r y ó I Z a b a b t
L ú C P w B t U a I u ú z W N H b a b à	L ú C P w B t U a I u ú z W N a b a b à
M W A U o i Y T j a a b v p u W W e t X	M W A U o i Y T j a b a b v p u W W e t X
N h T Y T ě w v H F x S a a b a q à R ò	N h T Y T ě w v H F x S a b a b a q à R ò
O r F V t G ě ú ǔ V m d ě z a b L b D P	O r F V t G ě ú ǔ V m d ě z a b a b D P
Q A H k S H K x X á è F ǒ a b j b n ó A	Q A H k S H K x X á è F ǒ a b a b n ó A
R P O J j ò L w a T a b U i d è l c ǎ d	R P O J j ò L w a b a b U i d è l c ǎ d
S p W F w B b a b p à s A q h r L k y ó	S p W F w B a b a b p à s A q h r L k y ó
U B ó u A Q J J ě y ú w F z w a f a b K	U B ó u A Q J J ě y ú w F z w a b a b K
V Z z X L F o A V X z ě o b X a b i b ú	V Z z X L F o A V X z ě o b X a b a b ú
W q C r g a D a c R a b F b N ò Q v u z	W q C r g a D a c R a b a b N ò Q v u z
Y ú P S J r L ǒ é t h l s i a b ú b S A	Y ú P S J r L ǒ é t h l s i a b a b S A
Z Y ǒ w V ú d a x f b a b B ò ǔ y N p V	Z Y ǒ w V ú d a x f a b a b B ò ǔ y N p V
a a b D E ǒ E F z g i o j ó V à F S ò c	a b a b D E ǒ E F z g i o j ó V à F S ò c
a b a i M P h x y F P V O r D g R W c x	a b a b i M P h x y F P V O r D g R W c x
b è Q ǎ y K p G u r á h L ǔ u ù a b a w	b è Q ǎ y K p G u r á h L ǔ u ù a b a b w
b z N H g K V a à b a b m b F E k n A J	b z N H g K V a à a b a b m b F E k n A J
d Q F m a b b n y V ě q ě r P U á m V l	d Q F m a b a b n y V ě q ě r P U á m V l
e d d i T E y L é k ǎ G a b a á k v Y r	e d d i T E y L é k ǎ G a b a b á k v Y r
f p é a F T q ǒ à a T V ǒ H a b u b n F	f p é a F T q ǒ à a T V ǒ H a b a b n F
h ǒ W r p M W H á J ǔ X S Q a b b y K O	h ǒ W r p M W H á J ǔ X S Q a b a b y K O
i a b b z c H A á ó N é h C k I ǒ ó y i	i a b a b z c H A á ó N é h C k I ǒ ó y i
k à n M w é I U V R a a b W é ò j B ó D	k à n M w é I U V R a b a b W é ò j B ó D
l P i B v z S F f R I s ě s è è V b a b	l P i B v z S F f R I s ě s è è V a b a b
m c d X h v U i L ò M w i F C b a b ǔ R	m c d X h v U i L ò M w i F C a b a b ǔ R
n q a b a M a X Q h U Q h S U S ú v j ò	n q a b a b a X Q h U Q h S U S ú v j ò
p G O b a b P D W t ú O l J P J ǎ o à a	p G a b a b P D W t ú O l J P J ǎ o à a
q R S j Q u ó M a b Y b ó W ǎ Q p i J D	q R S j Q u ó M a b a b ó W ǎ Q p i J D
