grammatical	ungrammatical
ù ù u g f I v M d Q è h L s Q u t g p ú	ù ù u g f g v M d Q è h L s Q u t g p ú
ǔ P g J ò n ǒ f ò g O I U ù C U V y ě I	ǔ P g J ò n ǒ f ò g O I U ù C g U V y ě I
à ǎ B g y ú f X ù h h g é c n k B C L M	à ǎ B g y ú f X ù h h g é c n k B C g M
ǎ L g X T à A e q q o O a y g d ò x y R	ǎ L g X g T à A e q q o O a y g d ò x y R
é S D Y i h ǎ u U e A V ǒ Q f W V g Z g	é S D Y i h ǎ u U e A V ǒ Q f W V g Z g g
è v O d H g ǔ ě q s g ò r m á M ǎ ǎ B x	è v O d H g ǔ g q s g ò r m á M ǎ ǎ B x
ó J F G u z b z à g e f B á W P v V U g	ó J F G u z b g à g e f B á W P v V U g
ò g ǎ à é é é t E è g w Z v t ǒ K b M i	ò g ǎ à é é é t E è g w Z v g t ǒ K b M i
ú ù S á ó ó W s Z Q v g m r ě D g C á w	ú ù S á ó g ó W s Z Q v g m r ě D g C á w
A U ǎ S y t e Q g S g W q ú ǎ X á e ó L	A U ǎ S y t e Q g S g W q ú ǎ X á g ó L
B v b g ó V r j f ù n F á m g o K I ǔ z	B v b g ó V r j f ù n F á m g o g I ǔ z
D B m ǎ Z g U g á P G R F G è Z f á J e	D B m ǎ Z g U g á P G R F G è Z f g J e
E K D T J ú I t y ǒ s ó o g w g D e z G	E K D T J ú I t y g ǒ s ó o g w g D e z G
F f x B e B O s Q ò ǎ g G M d D ò q B g	F g x B e B O s Q ò ǎ g G M d D ò q B g
H ǔ C s y L P W g L R è E a V D O D G g	H ǔ C s y L g W g L R è E a V D O D G g
I Q d C m ú g ǔ B x z l N U f m i C X g	I Q d C m ú g ǔ B x z l N U f m i C X g g
J z E o é h r g ò b z Z D S I t v j x g	J z E g é h r g ò b z Z D S I t v j x g
L V ǔ N N g h R ò E s H J j j g l u m c	L V ǔ N N g h R ò E g H J j j g l u m c
M z ù E Y g H t S U é v q ǒ Z g G k w k	M z ù E Y g H t S U é g q ǒ Z g G k w k
O e b q g G m d W x P à C á g o L W O Z	O e b q g G m d W x P à C á g o L W O g
Q M g C x g p X p X ù b u F b S l J L J	Q M g C x g p X p X ù g b u F b S l J L J
R k G A z v I ò C g ó S J s g ú A M u ù	R k G g A z v I ò C g ó S J s g ú A M u ù
T ě f t ú w h L B g r R Y i g a j H é R	T ě f t ú w h L B g r R g Y i g a j H é R
U e y b P f c W C l T O u a M g r X g B	g e y b P f c W C l T O u a M g r X g B
V y ú g i Z M k Q R M B P f a N S J g i	V y ú g i Z M k Q R M B P f a N g S J g i
X J g ú e g j G è p X S ǒ O Q I ù K i N	X J g ú e g j G è p X S ǒ O g Q I ù K i N
Y g ǒ M g ù d u Z F W Y G y T n i X C X	Y g g M g ù d u Z F W Y G y T n i X C X
Z x è o j Q v N u g o o j S U à g a c à	Z x è o j Q v N u g o o j S g U à g a c à
b X w h H x v G ǒ g C ú g H U E ě h V s	b X w h H g v G ǒ g C ú g H U E ě h V s
d ǔ t r N A ǎ J g A á m T é g ù c c E m	d g t r N A ǎ J g A á m T é g ù c c E m
e M L d g X Y C C g q ě o P y e v G J i	e M g d g X Y C C g q ě o P y e v G J i
f j b ú J g b r j g E P O h v B Z U W ò	f j b ú J g b r j g E P O g h v B Z U W ò
g B O c k è e k v V é W o á g Y ò S h i	g B O c k è e g k v V é W o á g Y ò S h i
g O K Y z V f d L o l ò p g n R ú E R s	g g K Y z V f d L o l ò p g n R ú E R s
g a M Q F t P F ǎ d h ú C j a n i ě D g	g a M Q F t P F ǎ g h ú C j a n i ě D g
g j m ò n T G r P f m p v ě g k ǒ k O A	g j m ò n T G r P f g m p v ě g k ǒ k O A
g v n B M z ě o é ù R l w U J é N x g S	g v n B M z ě o é ù R l w U J é N x g g S
h m è à p X A n c g g ǎ W N v j è J t d	h m è à p X A g c g g ǎ W N v j è J t d
j A ǔ c M v m T ù g Q s I m B T g á I D	j A ǔ c M v m T ù g Q s I m B T g g á I D
k Y à ù V B a N c b Y W O g K g à K u U	k Y à ù V B a N c b g Y W O g K g à K u U
l q M z J a P H K r g g V i ú ǒ ě s j f	l q M g z J a P H K r g g V i ú ǒ ě s j f
n B d g w à D p á ò ù g R b U c D u y y	n B d g w à D p á ò g ù g R b U c D u y y
o W Z à o O J y M ǎ F ù B ó S s j e g g	o W Z à o O J y g M ǎ F ù B ó S s j e g g
p r ǎ f Y f g ǔ ǒ o ó D I f j g m ò ò V	p r ǎ f Y g g ǔ ǒ o ó D I f j g m ò ò V
r è S N T g f Z Q v B P M j T ǎ k X g e	r è S N T g f Z Q v B P M j T ǎ g k X g e
s d ú P F P G J n B Q z L z g j S g K u	s d ú P F P G J n B Q z L g g j S g K u
u ǎ ǎ U è Y U P j O r A l è n ě g w s g	u ǎ ǎ U è Y U P j O r g A l è n ě g w s g
v V g g h O z z Z z W P B d ú h o A z F	v V g g g O z z Z z W P B d ú h o A z F
