grammatical	ungrammatical
ù á z x à g I E M é G l w x Z ǒ D a P ě ǎ D a T a I ù t J N d	ù á z f x à g I E M é G l w x Z ǒ D a P ě ǎ D a T a I ù t J N d
á w è ǒ D A U G L v a D D l a m a J Y e N T g k y ǔ é S Z ù J	á w è ǒ D A U G L v a D D l è m a J Y e N T g k y ǔ é S Z ù J
é T q F é Y o a á k F S F N a r u t t v N t W P t B T L v V a	é T q F é Y o a á k F S F N a r u t t v N t W P t B T L v V é
ě t q E l M H ǔ V i ú y q u l y ǒ R q a M r G z S a a J m E j	ě t q E l M H f ǔ V i ú y q u l y ǒ R q a M r G z S a a J m E j
ǒ V r z v I A ú a M g ó g ú Q B F s x è a U a o j U c b N t d	ǒ V r z v I A ú a M g ó g ú Q B F s x è a U a o j U a b N t d
B k U x ò z Z y H v ú Y a ò à a à E u q ě V E s P R a p S ù G	B k U x ò z Z y H v ú Y a ò à a b E u q ě V E s P R a p S ù G
E à W q H ě w ù K a W t a J u E ó ò à ò h m v A ò P h X ǒ Y a	E à W q H ě w ù K a W t a J u E ó ò à ò h m v A ò a h X ǒ Y a
G z n I k a k ǎ a M z a D H Z ó b ǔ O ǎ ò Q n C L f I f k x é	G z n I k a k ǎ c M z a D H Z ó b ǔ O ǎ ò Q n C L f I f k x é
J T J t Z V k x a i B w a J F O r a l K ó ǔ r á D z R i K ú g	J T J t Z V k x a i B w a J F O r a l K ó a ǔ r á D z R i K ú g
M ě Y á à T F m ú L ě I N O J v x h a z Y R a a O è R ǒ y o U	M ě Y á à T F m ú L ě I N O J v x h a z Y R y a O è R ǒ y o U
O a n Z m O z ù W a U a ù z ě K V g A F A ó n z ò y l h l L è	O a n Z m O z ù W a U a ù z ě a V g A F A ó n z ò y l h l L è
R W z ú R ǎ ó a I o ǔ g a ó D D o l K k Y k ǔ p a Q S g Y è T	R W z ú R ǎ ó a I o ǔ g a e D D o l K k Y k ǔ p a Q S g Y è T
U J l Q Q é E P ó Z V a U a t S F A H y g i A ǒ a Y b j H M S	U J l c Q é E P ó Z V a U a t S F A H y g i A ǒ a Y b j H M S
W g ò g s à a u a a t ò E x G Y S ǒ P c K c d N ú B K a w q N	W g ò g s à a u ě a t ò E x G Y S ǒ P c K c d N ú B K a w q N
Z ú Q T w V B J B r m a ǒ ě g Z g a L N y q S ě A à g a v T e	Z ú Q T w V B J B r m a ǒ ě g Z g a L N y q S e ě A à g a v T e
