step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.049114,-53.91505432128906,-53.91368103027344,sl2,32,0.01,40.885955810546875
10,0,40.263077,-52.4738883972168,-53.172752380371094,sl2,32,0.01,40.475791931152344
20,1,39.658176,-51.280155181884766,-52.654537200927734,sl2,32,0.01,38.43670654296875
30,1,39.213543,-50.31273651123047,-52.33854675292969,sl2,32,0.01,38.49199676513672
40,2,38.90717,-49.5462532043457,-52.19435119628906,sl2,32,0.01,37.037715911865234
50,3,38.698624,-48.933719635009766,-52.16453552246094,sl2,32,0.01,37.29912185668945
60,3,38.566616,-48.454383850097656,-52.214107513427734,sl2,32,0.01,37.74853515625
70,4,38.49919,-48.069828033447266,-52.34775161743164,sl2,32,0.01,36.18379592895508
80,5,38.471897,-47.76614761352539,-52.51276397705078,sl2,32,0.01,36.59196090698242
90,5,38.47479,-47.52783966064453,-52.702308654785156,sl2,32,0.01,36.175907135009766
100,6,38.497726,-47.32678985595703,-52.90715408325195,sl2,32,0.01,37.046443939208984
110,6,38.533287,-47.15647506713867,-53.1180305480957,sl2,32,0.01,35.54265594482422
120,7,38.58022,-47.01921463012695,-53.336387634277344,sl2,32,0.01,35.07946014404297
130,8,38.63793,-46.90596389770508,-53.56409454345703,sl2,32,0.01,37.49923324584961
140,8,38.70122,-46.81028366088867,-53.78836441040039,sl2,32,0.01,35.54442596435547
150,9,38.766193,-46.72794723510742,-54.011959075927734,sl2,32,0.01,36.14052963256836
160,10,38.832275,-46.656402587890625,-54.23125076293945,sl2,32,0.01,35.98775100708008
170,10,38.895382,-46.589988708496094,-54.433128356933594,sl2,32,0.01,35.73202133178711
175,10,38.93122,-46.563297271728516,-54.54031753540039,sl2,32,0.01,35.072425842285156
