step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.012863,-53.83372116088867,-54.707603454589844,sp2,32,0.001,41.09333419799805
10,0,40.661655,-53.0860481262207,-53.98365783691406,sp2,32,0.001,39.201717376708984
20,1,40.34022,-52.38869094848633,-53.31903839111328,sp2,32,0.001,40.16790008544922
30,1,40.044804,-51.72584915161133,-52.69442367553711,sp2,32,0.001,40.53900146484375
40,2,39.77637,-51.0891227722168,-52.09676742553711,sp2,32,0.001,38.649147033691406
50,3,39.533527,-50.49340057373047,-51.546077728271484,sp2,32,0.001,36.93569564819336
60,3,39.314472,-49.9337158203125,-51.03544998168945,sp2,32,0.001,37.902862548828125
70,4,39.115555,-49.409488677978516,-50.56394577026367,sp2,32,0.001,37.944244384765625
80,5,38.936962,-48.914100646972656,-50.123783111572266,sp2,32,0.001,37.94614028930664
90,5,38.77707,-48.444061279296875,-49.71165466308594,sp2,32,0.001,37.33027648925781
100,6,38.63099,-48.0098762512207,-49.33670425415039,sp2,32,0.001,36.942970275878906
110,6,38.499065,-47.598140716552734,-48.985843658447266,sp2,32,0.001,36.70356750488281
120,7,38.379402,-47.21018600463867,-48.65984344482422,sp2,32,0.001,35.90354537963867
130,8,38.269794,-46.84125518798828,-48.35382843017578,sp2,32,0.001,35.724342346191406
140,8,38.1729,-46.489410400390625,-48.065242767333984,sp2,32,0.001,35.096473693847656
150,9,38.081593,-46.16020965576172,-47.798789978027344,sp2,32,0.001,36.640403747558594
160,10,37.997604,-45.84593200683594,-47.54814910888672,sp2,32,0.001,35.14691925048828
170,10,37.92462,-45.54585266113281,-47.3110237121582,sp2,32,0.001,34.599876403808594
175,10,37.88826,-45.40241622924805,-47.19878005981445,sp2,32,0.001,36.34619140625
