step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.075344,-53.95328140258789,-54.496543884277344,sl2,32,0.001,40.051944732666016
10,0,40.997646,-53.83681869506836,-54.395145416259766,sl2,32,0.001,40.22621536254883
20,1,40.922626,-53.72400665283203,-54.297481536865234,sl2,32,0.001,40.49481201171875
30,1,40.850006,-53.61452102661133,-54.203189849853516,sl2,32,0.001,39.47007369995117
40,2,40.779537,-53.50790023803711,-54.11130142211914,sl2,32,0.001,40.9832763671875
50,3,40.71087,-53.403770446777344,-54.02225112915039,sl2,32,0.001,40.25271987915039
60,3,40.644154,-53.302223205566406,-53.93559265136719,sl2,32,0.001,40.682071685791016
70,4,40.5792,-53.20296859741211,-53.85173797607422,sl2,32,0.001,40.792816162109375
80,5,40.51604,-53.10609817504883,-53.770328521728516,sl2,32,0.001,38.90180587768555
90,5,40.454304,-53.01125717163086,-53.69062042236328,sl2,32,0.001,40.594600677490234
100,6,40.394093,-52.91857147216797,-53.61322784423828,sl2,32,0.001,39.78894805908203
110,6,40.33572,-52.828086853027344,-53.53810501098633,sl2,32,0.001,39.51355743408203
120,7,40.279037,-52.74006652832031,-53.46546173095703,sl2,32,0.001,40.694732666015625
130,8,40.223713,-52.65380859375,-53.39447021484375,sl2,32,0.001,40.27314376831055
140,8,40.169582,-52.569419860839844,-53.3249397277832,sl2,32,0.001,39.132484436035156
150,9,40.11695,-52.487003326416016,-53.2578125,sl2,32,0.001,39.61606216430664
160,10,40.065952,-52.406532287597656,-53.1923828125,sl2,32,0.001,40.47687911987305
170,10,40.01601,-52.32780456542969,-53.12869644165039,sl2,32,0.001,39.980255126953125
175,10,39.991474,-52.2890625,-53.09741973876953,sl2,32,0.001,39.3443717956543
