grammatical	ungrammatical
ù ǔ á G M è a z y l i i ǎ R s j M F á é	ù ǔ á G M è a z y l i b i ǎ R s j M F á é
ǔ ǒ w ě R O e á v q l y y ù ǔ ó ó b l Y	ǔ ǒ w ě R O e á v q l a y ù ǔ ó ó b l Y
á Q D Q L ǎ n v L l q j O t d I N c ó j	á Q d D Q L ǎ n v L l q j O t d I N c ó j
à o k h O M ǔ y A b h p è j r l k A x i	à o k h O M ǔ a A b h p è j r l k A x i
é ò r b t ǒ Y C U D u e q F R Q t L T R	é a r b t ǒ Y C U D u e q F R Q t L T R
è C A I M c b d i z g F è H O U m o f b	è C A I M c b a d i z g F è H O U m o f b
ě Y d c a x ě l L Z y X F ǎ T r m z v ó	ě Y d c a x ě d l L Z y X F ǎ T r m z v ó
ó u U b U R Q B ě à s i t c z c à H A V	ó a u U b U R Q B ě à s i t c z c à H A V
ǒ L Y h d n p u Q X O V u J f Y m V Z y	ǒ L Y h d n p u d Q X O V u J f Y m V Z y
ú q q ǒ U a Y V h ǔ n w i é k x é j ú c	ú q q ǒ U a Y V h ǔ b w i é k x é j ú c
B è T C h a H B p k W L P Z x W c A x I	B è T C h a b B p k W L P Z x W c A x I
C M c F y Q o d è f O e W m I ú L N f R	C M c F y Q o d è f O e d m I ú L N f R
D o X e I O ò ú q ǎ U u N a f v h w ǒ r	D o X e I O ò ú q ǎ U u N a f v b w ǒ r
F é u s y X T d à Z q A j V C Z t Z B x	d F é u s y X T d à Z q A j V C Z t Z B x
G M P H z Y P A H P à è E P ó d W c t N	G M P H z Y P A H P à è E P ó d W c t N d
H Z O U k a J B P R ù q Q d f ù H j ǎ X	H Z O U k a J B b P R ù q Q d f ù H j ǎ X
I e z J a Z p R G ǔ y L Y f A q Z C à F	I e z J a Z p R G ǔ y L Y f A q b C à F
K B x K C r F L n z L B w v a ǒ s ó p D	K B x K C r F L n z L B w v a ǒ b ó p D
L V m y N Q p o Q ǔ B d Y k K à é w ú i	d V m y N Q p o Q ǔ B d Y k K à é w ú i
M s ǔ á g u ò i h k M k v ó u U v Y d á	M s ǔ á g u ò i h k M k v ó u U v Y d d á
O L o a l D a S t Z p K A ù é u ǔ é V G	O L o a l D a S t Z p K A b ù é u ǔ é V G
P a u J y e A d q D r ù ě W E O C p s p	P a u J b e A d q D r ù ě W E O C p s p
R ó o p Y U W n á á d ó ǔ G S v u M E ù	R ó o p Y U W n á á d ó ǔ G d S v u M E ù
S E U é g b Q x Y Q K p ù d V ó S j a A	S E U é g b Q x Y Q d K p ù d V ó S j a A
T c ě y ǔ n A B s C b ǎ ě V d c K ě H ě	T c ě y ǔ d A B s C b ǎ ě V d c K ě H ě
U n ù A é o g e b ò è A F P A c C F L T	U n ù A é a o g e b ò è A F P A c C F L T
V z q u h x ǔ X h n H F E a ǔ I D N h Y	V z q u h x ǔ X h n H F E a b I D N h Y
X ú à z c j x o M j B k C W G I x d J ó	X ú à z c j x o M j B k d C W G I x d J ó
Y T á T á w z k u a X a d é ǎ T C V c w	Y T á T á w z k u a X a d d é ǎ T C V c w
Z m J G D f y b M w ǔ á T J k O k d k e	Z m J G D f y d M w ǔ á T J k O k d k e
a f W x o f u é k V E e B r c C ó ú ǒ x	a f W x o f u é k V E b e B r c C ó ú ǒ x
