step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.187775,-54.0894660949707,-55.021522521972656,sp2,32,0.001,41.575660705566406
10,0,40.890766,-53.62040328979492,-54.543785095214844,sp2,32,0.001,40.89112091064453
20,1,40.627308,-53.17116165161133,-54.09098434448242,sp2,32,0.001,39.922645568847656
30,1,40.39359,-52.77344512939453,-53.68978500366211,sp2,32,0.001,40.072662353515625
40,2,40.185593,-52.42082214355469,-53.333797454833984,sp2,32,0.001,40.84407043457031
50,3,40.001297,-52.110382080078125,-53.019981384277344,sp2,32,0.001,39.488739013671875
60,3,39.838123,-51.83565902709961,-52.742027282714844,sp2,32,0.001,39.861419677734375
70,4,39.694553,-51.59249496459961,-52.49613952636719,sp2,32,0.001,39.623924255371094
80,5,39.568867,-51.37654495239258,-52.27806854248047,sp2,32,0.001,39.379844665527344
90,5,39.452026,-51.18804931640625,-52.08623504638672,sp2,32,0.001,38.27033233642578
100,6,39.357914,-51.01479721069336,-51.912654876708984,sp2,32,0.001,38.733829498291016
110,6,39.273308,-50.86310577392578,-51.7602653503418,sp2,32,0.001,38.675506591796875
120,7,39.198177,-50.72746276855469,-51.623844146728516,sp2,32,0.001,37.79151916503906
130,8,39.13465,-50.6035270690918,-51.500308990478516,sp2,32,0.001,40.0667724609375
140,8,39.07874,-50.49224853515625,-51.38949203491211,sp2,32,0.001,38.52478790283203
150,9,39.025143,-50.392120361328125,-51.28953552246094,sp2,32,0.001,39.34781265258789
160,10,38.97474,-50.30418395996094,-51.201045989990234,sp2,32,0.001,38.525474548339844
170,10,38.931812,-50.2230110168457,-51.120140075683594,sp2,32,0.001,39.71208572387695
175,10,38.911743,-50.18553924560547,-51.082672119140625,sp2,32,0.001,39.595035552978516
