step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.034798,-53.90019607543945,-54.49504470825195,ptsl2,32,0.001,40.37864685058594
10,0,40.99764,-53.84857940673828,-54.442752838134766,ptsl2,32,0.001,40.94027328491211
20,1,40.960075,-53.796356201171875,-54.38969421386719,ptsl2,32,0.001,40.255226135253906
30,1,40.923073,-53.74494934082031,-54.33763885498047,ptsl2,32,0.001,42.521690368652344
40,2,40.88589,-53.6932258605957,-54.28529739379883,ptsl2,32,0.001,41.529998779296875
50,3,40.848724,-53.64141082763672,-54.232933044433594,ptsl2,32,0.001,40.49955749511719
60,3,40.811558,-53.5895881652832,-54.18052291870117,ptsl2,32,0.001,41.40556716918945
70,4,40.773956,-53.5370979309082,-54.12726593017578,ptsl2,32,0.001,40.173404693603516
80,5,40.736855,-53.48527526855469,-54.07493209838867,ptsl2,32,0.001,42.32636642456055
90,5,40.699837,-53.43360137939453,-54.022796630859375,ptsl2,32,0.001,39.596473693847656
100,6,40.662663,-53.381736755371094,-53.97034454345703,ptsl2,32,0.001,39.663787841796875
110,6,40.62522,-53.32938766479492,-53.917327880859375,ptsl2,32,0.001,41.46099090576172
120,7,40.587086,-53.27600860595703,-53.863033294677734,ptsl2,32,0.001,41.3216667175293
130,8,40.549835,-53.22395706176758,-53.81026840209961,ptsl2,32,0.001,41.63404846191406
140,8,40.513435,-53.17306900024414,-53.75899124145508,ptsl2,32,0.001,41.2474479675293
150,9,40.476128,-53.1207389831543,-53.705970764160156,ptsl2,32,0.001,40.56829833984375
160,10,40.438534,-53.067893981933594,-53.652278900146484,ptsl2,32,0.001,41.22060012817383
170,10,40.40189,-53.01660919189453,-53.600399017333984,ptsl2,32,0.001,40.83220291137695
175,10,40.38356,-52.990875244140625,-53.57432556152344,ptsl2,32,0.001,41.34035873413086
