step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.058495,-53.9344596862793,-54.56706237792969,ptsl2,32,0.001,40.79743957519531
10,0,41.01953,-53.88026428222656,-54.51223373413086,ptsl2,32,0.001,41.163631439208984
20,1,40.981827,-53.827919006347656,-54.459415435791016,ptsl2,32,0.001,40.47218322753906
30,1,40.944088,-53.7755241394043,-54.406394958496094,ptsl2,32,0.001,39.93562698364258
40,2,40.90579,-53.72221374511719,-54.352142333984375,ptsl2,32,0.001,39.541656494140625
50,3,40.8678,-53.66949462890625,-54.2985954284668,ptsl2,32,0.001,40.45513916015625
60,3,40.829876,-53.61674499511719,-54.245140075683594,ptsl2,32,0.001,41.72124099731445
70,4,40.791958,-53.563899993896484,-54.19154739379883,ptsl2,32,0.001,40.332794189453125
80,5,40.753716,-53.51057052612305,-54.13735580444336,ptsl2,32,0.001,41.18965530395508
90,5,40.71551,-53.457271575927734,-54.083099365234375,ptsl2,32,0.001,40.70423126220703
100,6,40.67701,-53.4034423828125,-54.02829360961914,ptsl2,32,0.001,42.06013870239258
110,6,40.638554,-53.349552154541016,-53.9735107421875,ptsl2,32,0.001,40.17913818359375
120,7,40.600708,-53.29664611816406,-53.91981887817383,ptsl2,32,0.001,39.994991302490234
130,8,40.562435,-53.24308776855469,-53.86528778076172,ptsl2,32,0.001,40.854278564453125
140,8,40.52416,-53.18951416015625,-53.81083679199219,ptsl2,32,0.001,39.4765739440918
150,9,40.485916,-53.13595199584961,-53.756263732910156,ptsl2,32,0.001,40.51897048950195
160,10,40.447887,-53.082759857177734,-53.70203399658203,ptsl2,32,0.001,40.541011810302734
170,10,40.410225,-53.02981948852539,-53.64811706542969,ptsl2,32,0.001,39.96189880371094
175,10,40.39105,-53.00286102294922,-53.620487213134766,ptsl2,32,0.001,41.83203125
