step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.06989,-53.95281219482422,-54.61422348022461,ptsl2,32,0.001,40.711219787597656
10,0,41.029625,-53.88365936279297,-54.55057144165039,ptsl2,32,0.001,41.718177795410156
20,1,40.990086,-53.815940856933594,-54.48814010620117,ptsl2,32,0.001,39.201202392578125
30,1,40.950638,-53.748023986816406,-54.4256706237793,ptsl2,32,0.001,41.55652618408203
40,2,40.91103,-53.67951965332031,-54.362831115722656,ptsl2,32,0.001,39.84980773925781
50,3,40.8714,-53.61066436767578,-54.29975891113281,ptsl2,32,0.001,41.24598693847656
60,3,40.831676,-53.54158020019531,-54.23651885986328,ptsl2,32,0.001,40.30218505859375
70,4,40.79194,-53.47230529785156,-54.17322540283203,ptsl2,32,0.001,39.54426193237305
80,5,40.752213,-53.402793884277344,-54.10978698730469,ptsl2,32,0.001,40.320228576660156
90,5,40.71243,-53.33297348022461,-54.046085357666016,ptsl2,32,0.001,39.956146240234375
100,6,40.672756,-53.26331329345703,-53.98258972167969,ptsl2,32,0.001,40.36931610107422
110,6,40.633183,-53.193763732910156,-53.91924285888672,ptsl2,32,0.001,41.62646484375
120,7,40.593468,-53.123661041259766,-53.855472564697266,ptsl2,32,0.001,40.668487548828125
130,8,40.553997,-53.05353546142578,-53.79185104370117,ptsl2,32,0.001,39.440120697021484
140,8,40.514843,-52.98392868041992,-53.72867202758789,ptsl2,32,0.001,41.081546783447266
150,9,40.475464,-52.91371536254883,-53.665077209472656,ptsl2,32,0.001,41.24420928955078
160,10,40.4363,-52.84363555908203,-53.6016845703125,ptsl2,32,0.001,40.66419982910156
170,10,40.39726,-52.77385711669922,-53.538612365722656,ptsl2,32,0.001,39.82659149169922
175,10,40.377876,-52.73896026611328,-53.507110595703125,ptsl2,32,0.001,40.497962951660156
