grammatical	ungrammatical
a ù ǔ N O ó m l Q G T e k c m r B a b ǔ	a ù ǔ N O ó m l Q G T e k c m r B a M ǔ
a ǎ A ě d á J ǔ a b O ù g W r X S x K J	j a ǎ A ě d á J ǔ a b O ù g W r X S x K J
a ě p V e f ò ò R t Q S x a b N w P b A	a ě p V e f ò ò R t Q S x K b N w P b A
a ú a ě x h ǎ ǔ a F ú m b a l X B d o L	P ú a ě x h ǎ ǔ a F ú m b a l X B d o L
a C g a b ǔ K d à s u j T ó ǒ f J n m R	z C g a b ǔ K d à s u j T ó ǒ f J n m R
a G o a b T f I W V w s V z E R K U R G	ó G o a b T f I W V w s V z E R K U R G
a K J M G X p v H Q p a a o U N E a ǎ F	ó K J M G X p v H Q p a a o U N E a ǎ F
a O ǔ a a C c Y ǒ á e Q ě x y ù u Z ó Q	é O ǔ a a C c Y ǒ á e Q ě x y ù u Z ó Q
a S N c a Z ǔ b a ǒ ù B p A p L R j á z	a S N c a Z ǔ b Y ǒ ù B p A p L R j á z
a V d c l à V t l ǒ j á I a a X j è J P	a V d c l à V t l ǒ j á I a f a X j è J P
a Y l e q ǒ I a b k D P S u i j ǎ H T è	a Y l e q ǒ I a B k D P S u i j ǎ H T è
a a ǔ s j g L b A Q x Y G f W c N f W y	á a a ǔ s j g L b A Q x Y G f W c N f W y
a a é F r j V g z p o J f t n z n i e e	k a é F r j V g z p o J f t n z n i e e
a a ò ù ú W a v ú j o à v a ú K o Y L R	a é a ò ù ú W a v ú j o à v a ú K o Y L R
a a A i X s ú K o v o U é W g r è Y á U	a A i X s ú K o v o U é W g r è Y á U
a a E M A d o E n ú v j D x d z y W l l	a W E M A d o E n ú v j D x d z y W l l
a a H v t c è N X Y é R ǔ r è p y á E n	t a H v t c è N X Y é R ǔ r è p y á E n
a a L Q s y A ǔ é I t P ó A g ǎ Z l e L	a J L Q s y A ǔ é I t P ó A g ǎ Z l e L
a a P k T E b ó I á U é w S ě T á ě F T	a P P k T E b ó I á U é w S ě T á ě F T
a a U é S S K é b Z r W m X o j Z q C P	a a b U é S S K é b Z r W m X o j Z q C P
a a X l à ò A W r t ǎ C è T s v ǔ ǒ N r	T a X l à ò A W r t ǎ C è T s v ǔ ǒ N r
a a c t j H y d W J R c L A G E Y ǔ p Q	a m a c t j H y d W J R c L A G E Y ǔ p Q
a a g k N à X q O b e v H r i ǒ I J G W	a N g k N à X q O b e v H r i ǒ I J G W
a a k s è S o ǒ C Q M g a ó ě M s U ò K	a n k s è S o ǒ C Q M g a ó ě M s U ò K
a a o ó k A ǔ U ú ó l i ò ò b i X g f ǒ	l a o ó k A ǔ U ú ó l i ò ò b i X g f ǒ
a a s à b T F M m ǒ A G ǔ F o d r k ò h	N a s à b T F M m ǒ A G ǔ F o d r k ò h
a a v g O ǒ W w m ù t X n Q ě B n d s F	a s a v g O ǒ W w m ù t X n Q ě B n d s F
a a z G X ě b C V M d l G g E ó K L F J	ò a z G X ě b C V M d l G g E ó K L F J
a b à ě b Z i H I E D P S i f F P m ò j	U b à ě b Z i H I E D P S i f F P m ò j
a b è ó N ǒ Q p q v h M ò E O v z x b è	A a b è ó N ǒ Q p q v h M ò E O v z x b è
a b ǒ K u K à n ě E V c l h g ǒ y m Z W	a o ǒ K u K à n ě E V c l h g ǒ y m Z W
a b B y p o h m ù j ó M ò è ú l s J m C	a P B y p o h m ù j ó M ò è ú l s J m C
a b F p f E O Y ó G D ó d C d S a á h n	a J b F p f E O Y ó G D ó d C d S a á h n
a b J w B t Y m G Y R a P l M r n S L H	a á b J w B t Y m G Y R a P l M r n S L H
a b N O à d u Y H U T M z t O y ǔ f S h	t b N O à d u Y H U T M z t O y ǔ f S h
a b R C v M ǔ d ú q w M o ǎ v E ú N q I	M b R C v M ǔ d ú q w M o ǎ v E ú N q I
a b V g è Y Z ó b ǔ W I y ó L l t e ò Y	j a b V g è Y Z ó b ǔ W I y ó L l t e ò Y
a b Z I X i A ě u o G j i k q F l U w C	a v b Z I X i A ě u o G j i k q F l U w C
a b d W á j K h P á o h g à v m P c u S	a P b d W á j K h P á o h g à v m P c u S
a b g l C s ǒ a b x d Q ě x ò ú e ě T j	a a g l C s ǒ a b x d Q ě x ò ú e ě T j
a b l ǔ x C d x P f ù D N m k V ǒ R e y	a e l ǔ x C d x P f ù D N m k V ǒ R e y
a b o S B n f ú K ó k ě L K R R B h ě M	w b o S B n f ú K ó k ě L K R R B h ě M
a b t H C s l E G D N h E u w ǔ s z g F	a p t H C s l E G D N h E u w ǔ s z g F
a b x d W u s a O Q w ǔ U o O K u H i é	V b x d W u s a O Q w ǔ U o O K u H i é
a d w i a b w m o M ú D Y R d Y t D N n	a d w i a z w m o M ú D Y R d Y t D N n
a h H P k N t O S C b a E c ǎ ú f Q A m	a h H P k N t O S C b z a E c ǎ ú f Q A m
a k m e k T f Q ò Y é s B b a C S s F Q	f k m e k T f Q ò Y é s B b a C S s F Q
a o j d k a b t I Z e i V S à U O z F ǎ	a o j d k a Q b t I Z e i V S à U O z F ǎ
a t ò ǔ f C c à M á b a Z à F U a ě B t	a t ò ǔ f C c à M á b n a Z à F U a ě B t
a w b a x ò v ò H K m a v Z ò s u é r è	a w á a x ò v ò H K m a v Z ò s u é r è
a ù ù a a d S w b T H K N g e X b t R t h	N a ù ù a a d S w b T H K N g e X b t R t h
a à N J N q r O B Z Q Z G D T A k a b a f	ó a à N J N q r O B Z Q Z G D T A k a b a f
a è W R à i r a a E O C k c N R é ǔ Q Z q	y a è W R à i r a a E O C k c N R é ǔ Q Z q
a ǒ a a r G Y W ò ú s Q t j K p f á è l j	a ǒ a P a r G Y W ò ú s Q t j K p f á è l j
a C F V ù a b K ě t ǒ P K b p O Y L l ú ù	x C F V ù a b K ě t ǒ P K b p O Y L l ú ù
a F d s x ǎ I a b w F è q c o ù ǔ B V b A	a F d s x ǎ I a ò w F è q c o ù ǔ B V b A
a I p n j è d j a a A k v c J G h ò G S s	a I p n j è d j a q a A k v c J G h ò G S s
a N é Q H L a a v P C Q l u y o e ò e ǎ f	z N é Q H L a a v P C Q l u y o e ò e ǎ f
a R è k é H T T h W k H b a é x u K ó a ǔ	a R è k é H T T h W k H b a a x u K ó a ǔ
a U Y Y ǎ w x f K b a M ò t v ǒ á ó ǔ K H	a U Y Y ǎ w x f K b J a M ò t v ǒ á ó ǔ K H
a X x H z Z B n z l M m R S a b i F Z ù S	z X x H z Z B n z l M m R S a b i F Z ù S
a a á ě R e e D c z ǒ O x w g G J F n m ǎ	a á ě R e e D c z ǒ O x w g G J F n m ǎ
a a é b p ó m à i w ù Z t N J N H v U E ǔ	a x é b p ó m à i w ù Z t N J N H v U E ǔ
a a ò H p K ǔ V S B r q P h H E K ú N D K	a R a ò H p K ǔ V S B r q P h H E K ú N D K
a a A l q ó é ò c s C h P ě T l n x R ǎ K	a A l q ó é ò c s C h P ě T l n x R ǎ K
a a D v S ó D à C o a ǔ J ě g k z à ǒ R m	Q a D v S ó D à C o a ǔ J ě g k z à ǒ R m
a a H i m p Y e p g f X ò C C Q M ú F o X	a u H i m p Y e p g f X ò C C Q M ú F o X
a a M ǎ b e B D N J Z n a G b P Q j P e o	a a M ǎ b e B D N J Z n a b b P Q j P e o
a a Q U ò T R è ù B w X Z è y é e b x U p	e a a Q U ò T R è ù B w X Z è y é e b x U p
a a T f V F ò k W M R i V N O á M x G P f	é a a T f V F ò k W M R i V N O á M x G P f
a a X ù J N z M f H H X d A W p H ě Y ě U	a p a X ù J N z M f H H X d A W p H ě Y ě U
a a c X C L I á e U w u m i X k t p P ǔ A	a Z c X C L I á e U w u m i X k t p P ǔ A
a a g I ó v o t X s é q i n e t b G K ù N	Q a g I ó v o t X s é q i n e t b G K ù N
a a k ú y l ǔ R H X f r ǒ u R U L v s A b	a A k ú y l ǔ R H X f r ǒ u R U L v s A b
a a n Z u l e s b P g k d i R ǎ b b W y X	Z a n Z u l e s b P g k d i R ǎ b b W y X
a a r T ǒ s b m j w g a c Q ó è ó L ǔ t è	y a a r T ǒ s b m j w g a c Q ó è ó L ǔ t è
a a v Q u k g á R n ò ó F r F q ú I O ú n	L a v Q u k g á R n ò ó F r F q ú I O ú n
a b ù ǔ C x w Q B r I D B Y K I X C b w u	w a b ù ǔ C x w Q B r I D B Y K I X C b w u
a b à W t d ù G o é F P B V K q ě C I J D	P a b à W t d ù G o é F P B V K q ě C I J D
a b ě z p è u à ǒ r Z H f K T ǔ v p é é v	y a b ě z p è u à ǒ r Z H f K T ǔ v p é é v
a b A é L m f ó Y e ě G F J Z j m x W E é	v b A é L m f ó Y e ě G F J Z j m x W E é
a b D a c D v I q i à a Z ù u á y q y L h	a s b D a c D v I q i à a Z ù u á y q y L h
a b H r G ǔ ǔ o h E B R ě f s C v y m K ǔ	Q a b H r G ǔ ǔ o h E B R ě f s C v y m K ǔ
a b L X w L K O e e B J y p ǒ m q t W Y á	ú b L X w L K O e e B J y p ǒ m q t W Y á
a b O x ǒ è v j i q i F O K Q t s e ě x n	p b O x ǒ è v j i q i F O K Q t s e ě x n
a b T é f s l B n Z x J L F C w e c R q g	a r b T é f s l B n Z x J L F C w e c R q g
a b W n ǔ K o O F ú c u J ù w Z q w d é g	a e W n ǔ K o O F ú c u J ù w Z q w d é g
a b a Q s á T o B x ù I w ǒ è F j B O h M	a x a Q s á T o B x ù I w ǒ è F j B O h M
a b e r ǎ ǎ G r P é E f A o n Y ǎ A G ǔ V	N b e r ǎ ǎ G r P é E f A o n Y ǎ A G ǔ V
a b i w R S C N P m k q I i l N S Z X v é	a C b i w R S C N P m k q I i l N S Z X v é
a b m y U n H g á p ǒ y G K A G e E R n à	a a b m y U n H g á p ǒ y G K A G e E R n à
a b q V S I è u U u u P ù ù è G i á I s ù	k a b q V S I è u U u u P ù ù è G i á I s ù
a b u E e R H à S x s D á p s x Z l y q X	a f u E e R H à S x s D á p s x Z l y q X
a b x s v p D K V U i R D c h W à X O A f	a Z b x s v p D K V U i R D c h W à X O A f
a d Q t l K n Y i a Y I Z O Y a a t O y O	a d Q t l K n Y i a Y I Z O Y a t a t O y O
a h D ě C g I E A L y ó c o a b ó q X x l	a h D ě C g I E A L y ó c o a y b ó q X x l
a l P ǒ ě x M C a b w ǎ k B h l z Z K f D	v a l P ǒ ě x M C a b w ǎ k B h l z Z K f D
a o s I N ǔ b a U p h ó c h è q A ú S H d	C o s I N ǔ b a U p h ó c h è q A ú S H d
a s S U V w z D à j é R Z z i ǒ K u b a O	a s S U V w z D à j é R Z z i ǒ K u b P a O
a w N h K s è t F W s á ú k a a q C q a I	a w N h K s è t F W s á ú k a J q C q a I
a ù ǔ w b a l Y b u J b n L t a n l B Q R ě	a ù ǔ w b J a l Y b u J b n L t a n l B Q R ě
a à j h h m H U ǎ M Z A d a a i è i v a O Y	a à j h h m H U ǎ M Z A d J a i è i v a O Y
a ě X c G Z G ǔ X K U T V m b a D z X ě é x	a ě X c G Z G ǔ X K U T V m b r a D z X ě é x
a ǒ a J m y à a b O w n R u D T x O r F B z	a ǒ a J m y à V b O w n R u D T x O r F B z
a C N ǒ ò B Y à ǔ Z F Z ě X X h ú ě ě q a b	c C N ǒ ò B Y à ǔ Z F Z ě X X h ú ě ě q a b
a F s ǔ t g j p m M p a G é ù o f d á b a Z	a F s ǔ t g j p m M p a G é ù o f d á c a Z
a J W X ě K P R X m ǎ z y ǔ C Q e b a y T A	a J W X ě K P R X m ǎ z y ǔ C Q e b R a y T A
a N b C t u b a Y R v M c t m F N á H T g é	a N b C t u b j Y R v M c t m F N á H T g é
a R D ě ò E á ó i U b a ó K é H y n p ó U ú	a R D ě ò E á ó i U b ǎ a ó K é H y n p ó U ú
a U R H u é C è ù c c a b C i w S J ú q s y	ó a U R H u é C è ù c c a b C i w S J ú q s y
a Y p g p P B v a a i G y q è e X H C G ò F	a Y p g p P B v ǎ a i G y q è e X H C G ò F
a a á f f ǒ l ò è w ǔ V è j V N A ó á B z t	d a a á f f ǒ l ò è w ǔ V è j V N A ó á B z t
a a è M R i ò O é h C O L s K U r i q v A D	è a a è M R i ò O é h C O L s K U r i q v A D
a a ǒ ǎ ǔ P ǔ ò ǎ S T L D A p A r W m w a ě	x a ǒ ǎ ǔ P ǔ ò ǎ S T L D A p A r W m w a ě
a a C è l j V K á z ǎ é ó Z L J K O q u B X	a á a C è l j V K á z ǎ é ó Z L J K O q u B X
a a F s m à M g j M o J ó z s P H n J i i t	a C F s m à M g j M o J ó z s P H n J i i t
a a J Z X s y K S t y ǒ d B ù f e J c J V Q	ú a a J Z X s y K S t y ǒ d B ù f e J c J V Q
a a N M J G r y m ò m ǔ k ó ó E E L K E K d	a ě a N M J G r y m ò m ǔ k ó ó E E L K E K d
a a R H h u C G s B L D X à d f k é ò ù N n	a c R H h u C G s B L D X à d f k é ò ù N n
a a V ǔ á y è J ó ù G L n D B ó v p p s z Z	a L a V ǔ á y è J ó ù G L n D B ó v p p s z Z
a a Y g O ù o U ú ò l e ǔ z x F c W ò N W F	ě a Y g O ù o U ú ò l e ǔ z x F c W ò N W F
a a d a U h S X ú ú f t ǎ W p q A G S r W m	a R a d a U h S X ú ú f t ǎ W p q A G S r W m
a a h è k P c I w à g y ě S y é m X Y x z p	K a a h è k P c I w à g y ě S y é m X Y x z p
a a l ǔ ú u p B à P k R I M k W s R A n w d	ě a l ǔ ú u p B à P k R I M k W s R A n w d
a a p M W O N D ù J A d ò M c n U B m à v O	a w a p M W O N D ù J A d ò M c n U B m à v O
a a s k g W j è p X ǔ k m T P M G g ǔ Q ú E	a ù s k g W j è p X ǔ k m T P M G g ǔ Q ú E
a a w t i à I é ǒ s g Y z ě M A Q è ò z b I	J a w t i à I é ǒ s g Y z ě M A Q è ò z b I
a b ǔ A n S a á f x á v Q ú é k ò ě è i á Z	a q b ǔ A n S a á f x á v Q ú é k ò ě è i á Z
a b é P R r I ǎ c o é w Q c P Y á ǎ k n D H	a y b é P R r I ǎ c o é w Q c P Y á ǎ k n D H
a b ó s I é K a y D ù o F R J d s c V ú W X	ǒ b ó s I é K a y D ù o F R J d s c V ú W X
a b A f w r O H a y c é i e à K f é w Z A g	a P A f w r O H a y c é i e à K f é w Z A g
a b E S h g ó ǎ L E b J q ú ó I U i ǔ G i é	Z a b E S h g ó ǎ L E b J q ú ó I U i ǔ G i é
a b I á G R Y J O t W ù i ó w è S u b p ǎ n	a ǎ I á G R Y J O t W ù i ó w è S u b p ǎ n
a b L S i p a K i ú U k é i S E V u D X C p	a x L S i p a K i ú U k é i S E V u D X C p
a b P f D T y à s f W T I r y U h T F ó m T	a g P f D T y à s f W T I r y U h T F ó m T
a b U ò d H U d u r è S d A p y Y g p r ě U	g a b U ò d H U d u r è S d A p y Y g p r ě U
a b Y f a C Z ǒ D A D y è I ò c h è T M Z Y	O a b Y f a C Z ǒ D A D y è I ò c h è T M Z Y
a b c x W c i O v Q m ě ě v v n d Z I V E h	x b c x W c i O v Q m ě ě v v n d Z I V E h
a b g d G ú h s i á f Q w m c o f g ò t l à	i b g d G ú h s i á f Q w m c o f g ò t l à
a b k I é q l b x ǔ ǎ ú I ǒ A L G o a K s F	f a b k I é q l b x ǔ ǎ ú I ǒ A L G o a K s F
a b n o C E u y B w ǎ ù R F J P ù ǒ y y K H	a L n o C E u y B w ǎ ù R F J P ù ǒ y y K H
a b r ò I t D d a f a s F D q K T V F s w c	a s r ò I t D d a f a s F D q K T V F s w c
a b v à c O l W a ò n p b ò F e H k s ò o I	á a b v à c O l W a ò n p b ò F e H k s ò o I
a b y b j P z g E X f S ě B P c H p r è u w	á b y b j P z g E X f S ě B P c H p r è u w
a e Q é p i à e f w k è R D U k b a d N Q Q	a e Q é p i à e f w k è R D U k t a d N Q Q
a h Y y W S m y X b a L s F n i S x X T p n	a h Y y W S m y X b X a L s F n i S x X T p n
a l i A H j J w I a b Q O e R r ǎ n w o e n	a l i A H j J w I a L b Q O e R r ǎ n w o e n
a p ò f H X é a a i N é C r L E u p U ě w e	a p ò f H X é C a i N é C r L E u p U ě w e
a s g ù H W d F b à j N a b D i D q P G x J	y a s g ù H W d F b à j N a b D i D q P G x J
a w l y y è E k ǒ U ǒ k c J k W B á k a b j	O a w l y y è E k ǒ U ǒ k c J k W B á k a b j
a ù ǔ G v s O x è L P s N P a b I P L c Z é ú	y ù ǔ G v s O x è L P s N P a b I P L c Z é ú
a à ó z t r J b y U ù F B z p b a e B X à T p	a à ó z t r J b y U ù F B z p b g e B X à T p
a è b a L h A M x p Z a B k F n à y ó q f m ò	a è ǎ a L h A M x p Z a B k F n à y ó q f m ò
a ǒ ǔ G f a b ú e á m Z ě W Q c ǔ z J V T w q	F a ǒ ǔ G f a b ú e á m Z ě W Q c ǔ z J V T w q
a B a b n T ǔ P ó R D N n D Q g ě á H ǒ á Y z	U B a b n T ǔ P ó R D N n D Q g ě á H ǒ á Y z
