grammatical	ungrammatical
e ù B a h P x B E J p l k ǎ v N è N R b	ù ù B a h P x B E J p l k ǎ v N è N R b
ǔ X S à u K h L Z á á a J q t Y é b ò F Z	ǔ X S à u K L Z á á a J q t Y é b ò F Z
e á o L a F r e P F ǒ B ǎ Z b r l q ǔ E è	á o L a F r e P F ǒ B ǎ Z b r l q ǔ E è
ǎ á F C a o F q R ú m u ǔ z p Q ó ě i b e	ǎ á F C a o F q R ú m u ǔ z p Q ó ě i b
é H t m w v E E F N j M R ǒ Z r a b ǒ E	é H t m w v E E F N Z M R ǒ Z r a b ǒ E
è R ú M ǒ a B B r Z b K D P ù X ǎ j U x	è R ú M ǒ a B B r Z b K D P ù X ǎ x U x
ě m f W s X T a F I j J D b N H ǎ n J v H	ě m W s X T a F I j J D b N H ǎ n J v H
ò D n X C C q F é x ǔ a v b Y A Q Q b c	ò D n X C C q F é x ǔ a v b Y A Q Q b S
ǒ G S V S T p i d ò s Z V a h K ǒ O B b	ǒ G S a S T p i d ò s Z V a h K ǒ O B b
ú P p s E V R S y l ě X Q b i m e b á L	ú P p s E V R S a l ě X Q b i m e b á L
A a j q m e d u S v X Y M X W O V T Y s	A a j q m e b u S v X Y M X W O V T Y s
B y á a N l è t V L A d b w q l B d z á á	B y á a N l è t V L A d b w q l B z á á
D F ó a F E T T X R ě g Z q b ǎ g é V q	D F ó a F E T T X R ě g Z q b ǎ O é V q
E T R G P a ò q r T E è Y U X ù b i V J W	E T R G P a ò q r T E è Y U X ù b V J W
c q t C ǔ ǎ ó s R q I é a K ǎ b á n l Y	F q t C ǔ ǎ ó s R q I é a K ǎ b á n l Y
G b v è è T S M z a h n M b D f R f t ǒ b	G v è è T S M z a h n M b D f R f t ǒ b
I F h g Z g C U Q b T x Y ě x R Z R H q	I F a g Z g C U Q b T x Y ě x R Z R H q
J U O m M h A ù q a M K L Z ú b N h k b	J U O m M Z A ù q a M K L Z ú b N h k b
K W ú n M M I á Y X U Q K N o G k I ú a b	K W ú n M M I á Y X U Q K N o G I ú a b
L a z l G A h L m P l l A ù u I g B b g	L a z l G A h L m P l l A ù u I g B b Y
M p ò a F x K K r G k W x L ò k K ǔ y J	M p ò a F x K K r G k W x L ò k K b y J
O ǔ G ú B a D B b j v t Q N ě è A Q K o	O ǔ G ú B a D B b B v t Q N ě è A Q K o
P P D C m n a x R O X a K B G d H y è p	P P D C m n a x R O X a K B G d b y è p
Q a s b H v V V p q G O G ò R E W L G k t	Q a s b H v V V p q G O G ò R E W L G t
S ǔ è M q ú J è b v z O O N ǎ U w S á G	S ǔ a M q ú J è b v z O O N ǎ U w S á G
T M é é S D m o c a A ó y ǒ X S b U Q q	T M é é S D m o a a A ó y ǒ X S b U Q q
U i W B Q X J O q K F A W z o G ù a b w O	U W B Q X J O q K F A W z o G ù a b w O
V u J A a k é o ě l E v ò ù M è I ó ǔ á	V u J A a k é o ě l E v ò ù b è I ó ǔ á
e r L o W ò x a D a O q c I B b à P Z n	W r L o W ò x a D a O q c I B b à P Z n
Y á d a Y P y B I é o E à P b ó U O S U	Y á H a Y P y B I é o E à P b ó U O S U
Z K a o g ǎ w b L M d ě ò H G p t à è I	Z K a o g ǎ w b L M Z ě ò H G p t à è I
K é S K D d s K h Y à ú J E o O R b k b	a é S K D d s K h Y à ú J E o O R b k b
d a D b P o o k J B J A s m à D b ó n L x	a D b P o o k J B J A s m à D b ó n L x
a M n F é à B d à J V g ǒ v E ó Z g b S a	a M n F é à B d à J V g ǒ v E ó Z g b S
a X ǎ B ǎ x h U O Z è ǒ D V ǎ i J b P g	a X ǎ B ǎ x h U O Z è ǒ D V ǎ i J b P ǒ
a e b U c t Y x W t T x n I L ǎ U L n X J	a e b U t Y x W t T x n I L ǎ U L n X J
a m l E U N s y ǔ t ǒ c s c k ó d b l j	a m l E U N s y ǔ t ǒ c s c k ó d b l G
a v j C é ò Z H ě O Q b V ǒ S j X J v m ú	a v j C é ò Z H ě O Q b V ǒ S X J v m ú
l X à J a T é B Q F ó ú c d ǔ a ě X Q b i	l X à J a T é B Q F ó ú c d ǔ a ě X Q b
m f J V d d c E L x T W U Z B b G S n U	m a J V d d c E L x T W U Z B b G S n U
n u ǒ a x U M q V P f o J k ě O g z M j	n u ǒ a x U M q V P f o J k ě O g z M b
p ù ù a W I q c ù B V l E P V k B E o ǒ	p ù ù a W I q c ù B V l E P V b B E o ǒ
q E b a J t V b Q è U ǔ t l Z X o T è ǔ ǒ	q E a J t V b Q è U ǔ t l Z X o T è ǔ ǒ
r U ǔ y j K W à o t Y q a O é D y b ǎ ǔ	r U ǔ y ù K W à o t Y q a O é D y b ǎ ǔ
s c W x H t a Y G B J M f y Q s l R b o p	s W x H t a Y G B J M f y Q s l R b o p
