grammatical	ungrammatical
ù ù F U I B F X R ú P ǎ ù w a b a b p G	ù ù F U I B F X R ú P ǎ ù w a b á b p G
ǔ H E F ǔ U e u á R a a a a ò j A V j ǔ	ǔ H E F ǔ U e u á R a a ǔ a a ò j A V j ǔ
á e a i U á è F U R e a b a b F N I i A	á e a i U á è F U R e a a b F N I i A
à w X ú G Q A p ù w M F a a a a é o D ú	à w X ú G Q A p ù w M F a a x a é o D ú
é é G s w ǒ ǒ H b N ǔ s a b a b Y q A á	é é G s w ǒ ǒ H b N ǔ s a u b a b Y q A á
è Q H i o J B S V o a a a a w W h v H D	è Q H i o J B S V o a a r a w W h v H D
ě r á Z S q X u I F ù k X O a a a a O i	ě r á Z S q X u I F ù k X O a T a a a O i
ò E t E W ǔ R e M g a C a b a b C a K ǔ	ò E t E W ǔ R e M g a C a S b a b C a K ǔ
ǒ P c Y U Q a b a b ù è Q X e f v E v à	ǒ P c Y U Q a b O b ù è Q X e f v E v à
ú e U P L X u i f a a a a z V O w i ù è	ú e U P L X u i f u a a a z V O w i ù è
A w á Y U T a ě U S K ǔ è s q a a a a u	A w á Y U T a ě U S K ǔ è s q a a T a a u
C à D l r e h B S é ǎ Q L á a b a b r b	C à D l r e h B S é ǎ Q L á ò b a b r b
D P V t k M V é U a a a a r F ě W ò y H	D P V t k M V é U a a Y a a r F ě W ò y H
E d i c X C R q i ǔ z F L p b a b a w a	E d i c X C R q i ǔ z F L p b a b m w a
F h A r c m r à y i M é è a a a a R d S	F h A r c m r à y i M é è a a a H a R d S
G s C u ò S w q b a b a S d f C á i F è	G s C u ò S w q b f b a S d f C á i F è
I M ǎ E s c i y q M a b a b V f H j N S	I M ǎ E s c i y q M a u b a b V f H j N S
J p ò a a a a p N o T p ě C w U J Z v S	J p ò a a B a p N o T p ě C w U J Z v S
L N o O á m é Y h m T r é i v a a a a c	L N o O á m é Y h m T r é i v a a A a c
M k S M z K z S e v H s a b a b ǒ K A O	M k S M z K z S e v H s a b é b ǒ K A O
O B V y h a a a a Z S J q f a l j z I b	O B V y h a a R a Z S J q f a l j z I b
P W n á G O a k b a b a N R è C E G ǎ X	P W n á G O a k b a g b a N R è C E G ǎ X
Q p d Y a b a b n é ǔ ě ò U á c e U O u	Q p d Y a b a z n é ǔ ě ò U á c e U O u
S S o g T v v a b a b x Z O U J R G á A	S S o g T v v b b a b x Z O U J R G á A
T p G L A B a b a b Z w M c ò é N y ǔ ù	T p G L A B a b E b Z w M c ò é N y ǔ ù
V ó à k E ú b a b a y d V x O à o k W y	V ó à k E ú b a b o y d V x O à o k W y
W X ǒ i ě ù b ǎ n é a a a a l i L M S m	W X ǒ i ě ù b ǎ n é a a a x a l i L M S m
X e K y V b K I C E è ó c ǎ p b a b a F	X e K y V b K I C E è ó c ǎ p b é b a F
Y q S g b T Y D S F a a a a Z R ú p á e	Y q S g b T Y D S F a p a a a Z R ú p á e
a D n V E g N a L p w j á d h O b a b a	a D n V E g N a L p w j á d h O b a P a
a a a a x q G P B I M d K f y D z R p T	ǔ a a a x q G P B I M d K f y D z R p T
a n b a b a à l K é m c à A w q A r L J	a n b a ě b a à l K é m c à A w q A r L J
b a b a R r ǒ à Y E n ǎ O h A p j q ǒ r	b M b a R r ǒ à Y E n ǎ O h A p j q ǒ r
c S J ǔ z Q w a c y v V à k Q S a a a a	c S J ǔ z Q w a c y v V à k Q S a a F a a
d p a N à b a b a u ǒ b i i G C u p G S	d p a N à b a b u ǒ b i i G C u p G S
f é b a b a J ù f F ò j ě D y c U V q D	f é b a b i a J ù f F ò j ě D y c U V q D
g U ě ǒ ù W X W B y U p ǎ h Z a a a a Q	g U ě ǒ ù W X W B y U p ǎ h Z a a á a a Q
h h T R s a b a b v w k b k x S ú W a ǎ	h h T R s a q b a b v w k b k x S ú W a ǎ
j B i f w W U ǎ c a a a a E W A ǔ ù U U	j B i f w W U ǎ c a a a G a E W A ǔ ù U U
k a b a b Y g Q r è o J I g ò ò d a R ò	k A b a b Y g Q r è o J I g ò ò d a R ò
l z ò a b a b N l d a ě h ě h G x n ù a	l z ò a V a b N l d a ě h ě h G x n ù a
n T è a S b F v á p á a M y G F b a b a	n T è a S b F v á p á a M y G F b U a b a
o i K S c l U X a b a b e H K à R ǎ E o	o i K S c l U X a b W a b e H K à R ǎ E o
q ú z b n V v b a b a ó N ǔ E d A ò è è	q ú z b n V v b a u b a ó N ǔ E d A ò è è
r U B j c f ǎ U a a a a D W h D t V ó E	r U B j c f ǎ U a a a i a D W h D t V ó E
t à B é P g p H a a a a P k f N w ù v s	t à B é P g p H a n a a P k f N w ù v s
u c y R v e a b a b H o ě l C ó ò n I v	u c y R v e a b ǒ b H o ě l C ó ò n I v
v o Y m f x à l T X b J é ù K J a a a a	v o Y m f x à l T X b J é ù K J ǔ a a a
x T n k ù p a a a a m t a ǎ s x E M T ǎ	x T n k ù p ǒ a a a m t a ǎ s x E M T ǎ
y k I a b a b A G Q x E R j ǎ g R s l a	y k I a b I b A G Q x E R j ǎ g R s l a
ù ù f B V h R o á ě a a a a J ó h H w á U	ù ù f B V h R o á ě a J a a a J ó h H w á U
ǔ P X ǒ U p a b a b y K i u B x ǔ H H J S	ǔ P X ǒ U p a ǒ a b y K i u B x ǔ H H J S
á e G M ǎ V H ǔ O D R a b a b t ǒ E R B s	á e G M ǎ V H ǔ O D R a k a b t ǒ E R B s
ǎ à H D ǎ V ǒ à j W m r R t ú ě k a b a b	ǎ à H D ǎ V ǒ à j W m r R t ú ě k a b a e b
é W C G A Q ǎ b ǎ U ú a b a b ò á e O ǒ z	é W C G A Q ǎ b ǎ U ú a c b a b ò á e O ǒ z
è h z H f o O q U n a P ǔ Q d b a b a ó E	è h z H f o O q U n a P ǔ Q d b a G a ó E
ó ù f i x a a a a v T c H h e X a J U A t	ó ù f i x a ǒ a a a v T c H h e X a J U A t
ò T m a U k e ǔ E b a b a C u y x N P h ě	ò T m a U k e ǔ E b a A a C u y x N P h ě
ǒ b Z h B E z N a b a b j è F W V P L è ò	ǒ b Z h B E z N a b a G b j è F W V P L è ò
ú z S o P k à C g Y v M b a b a B s u D W	ú z S o P k à C g Y v M b ě a b a B s u D W
B M F Z á G H z H g W z Z X ù a b a b R U	B M F Z á G H z H g W z Z X ù a b c b R U
