step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.036373,-53.90337371826172,-54.50692367553711,ptsl2,32,0.001,40.21823501586914
10,0,40.998024,-53.84974670410156,-54.4529914855957,ptsl2,32,0.001,40.57453155517578
20,1,40.96021,-53.797061920166016,-54.399696350097656,ptsl2,32,0.001,40.54209899902344
30,1,40.92287,-53.74505615234375,-54.34712600708008,ptsl2,32,0.001,41.359375
40,2,40.886192,-53.6937370300293,-54.295719146728516,ptsl2,32,0.001,40.169837951660156
50,3,40.849052,-53.641685485839844,-54.24330520629883,ptsl2,32,0.001,39.48787307739258
60,3,40.811417,-53.588966369628906,-54.189971923828125,ptsl2,32,0.001,40.744197845458984
70,4,40.773357,-53.5355339050293,-54.135746002197266,ptsl2,32,0.001,39.60749053955078
80,5,40.736217,-53.483219146728516,-54.08303451538086,ptsl2,32,0.001,40.56978225708008
90,5,40.69946,-53.43166732788086,-54.031211853027344,ptsl2,32,0.001,41.57440185546875
100,6,40.662563,-53.37961959838867,-53.979061126708984,ptsl2,32,0.001,40.146728515625
110,6,40.625275,-53.32699203491211,-53.926048278808594,ptsl2,32,0.001,40.16120910644531
120,7,40.58865,-53.27564239501953,-53.87423324584961,ptsl2,32,0.001,41.505027770996094
130,8,40.55127,-53.222930908203125,-53.821014404296875,ptsl2,32,0.001,39.93614959716797
140,8,40.51407,-53.170406341552734,-53.76809310913086,ptsl2,32,0.001,41.08327865600586
150,9,40.47665,-53.117431640625,-53.71444320678711,ptsl2,32,0.001,39.621219635009766
160,10,40.439926,-53.06539535522461,-53.66205596923828,ptsl2,32,0.001,39.72554016113281
170,10,40.404232,-53.014869689941406,-53.61157989501953,ptsl2,32,0.001,39.788875579833984
175,10,40.385933,-52.989078521728516,-53.585594177246094,ptsl2,32,0.001,40.482215881347656
