step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.104687,-53.895050048828125,-54.06578826904297,sp2,32,0.001,41.81427764892578
10,0,40.80968,-53.17686462402344,-53.764915466308594,sp2,32,0.001,40.17833709716797
20,1,40.55704,-52.52534103393555,-53.519439697265625,sp2,32,0.001,39.11649703979492
30,1,40.342144,-51.94601058959961,-53.31713104248047,sp2,32,0.001,40.67792510986328
40,2,40.159496,-51.433319091796875,-53.150203704833984,sp2,32,0.001,39.10297393798828
50,3,39.99852,-50.99801254272461,-52.99252700805664,sp2,32,0.001,39.0193977355957
60,3,39.85578,-50.62135314941406,-52.84577560424805,sp2,32,0.001,40.771209716796875
70,4,39.729687,-50.2874755859375,-52.7143669128418,sp2,32,0.001,39.125083923339844
80,5,39.614853,-49.993621826171875,-52.58677291870117,sp2,32,0.001,38.28299331665039
90,5,39.503777,-49.75101089477539,-52.44532012939453,sp2,32,0.001,39.61066436767578
100,6,39.402645,-49.53900146484375,-52.313350677490234,sp2,32,0.001,38.917747497558594
110,6,39.313385,-49.34596252441406,-52.19681930541992,sp2,32,0.001,38.5584716796875
120,7,39.23197,-49.180992126464844,-52.08610916137695,sp2,32,0.001,38.74892044067383
130,8,39.159023,-49.029361724853516,-51.985687255859375,sp2,32,0.001,38.10102081298828
140,8,39.096256,-48.8922004699707,-51.901641845703125,sp2,32,0.001,39.020408630371094
150,9,39.04047,-48.759124755859375,-51.82685089111328,sp2,32,0.001,39.43211364746094
160,10,38.986687,-48.64891815185547,-51.74883270263672,sp2,32,0.001,36.93022155761719
170,10,38.943993,-48.534202575683594,-51.69301223754883,sp2,32,0.001,37.510162353515625
175,10,38.922745,-48.48667907714844,-51.662811279296875,sp2,32,0.001,38.20298767089844
