grammatical	ungrammatical
ù ù P è G w Z g U E F G h Y s d B V Q v	ù ù P è G w d Z g U E F G h Y s d B V Q v
ǔ S z d ò s g D ǒ ě L ú ǎ L ě H ǔ C J à	ǔ S z d ò s g D ǒ ě L ú ǎ L ě H ǔ C J d
á m J R c R d k i n S o G s K w ǒ W P K	d á m J R c R d k i n S o G s K w ǒ W P K
ǎ ù ò X y g k d t P A S J o U M ú E ǎ J	ǎ ù ò X y g k d t P d A S J o U M ú E ǎ J
é F C s ě y u q Q ú T i j d à ǎ P R ù B	é F C s ě y u q Q ú T i j d d ǎ P R ù B
è J ǒ é á M d D ò e ǎ à e I é b F G à à	a J ǒ é á M d D ò e ǎ à e I é b F G à à
ě W h d N o f á w A á ú ǔ U j n K G à H	ě W h d N d f á w A á ú ǔ U j n K G à H
ó y E d T B H O F J ǔ b U à S b F é b A	ó y E d T B H O F J d b U à S b F é b A
ǒ F F z u n W c U N Z F n G u C f é b Z	ǒ F F z u n W c a N Z F n G u C f é b Z
ú Z ò P ò f S ú h e ǒ B ú d I à ú T G b	ú Z ò P ò f S ú h e ǒ B d d I à ú T G b
A t x a V ě U S z M Y J ù d Z H ǎ H B ǒ	A t x a V ě U S z M Y J ù d Z H ǎ d B ǒ
C ǔ à K ǎ G f ě a k f c j d Z S m U N g	C ǔ à K ǎ G d ě a k f c j d Z S m U N g
D ě ù a y i R O V i w K á O N q J e q X	D ě ù a y i R O b i w K á O N q J e q X
E Q L g F m a ě ò w X à k B f H d E k à	E Q L g F m a ě ò w X à k B f H d d E k à
F x z L ě d f M V n K F c ù a ǔ t h K á	F x z L ě d f M V n K F c ù a b t h K á
H Q l L ò u Q j a r d E x t I k n ò h j	H Q l L ò u Q j a r d E x t I k n d h j
I Z S D w Q ú c P p a C p r T p l Z C ǔ	I Z S D w Q ú c P p a C p r T b l Z C ǔ
J s A s D e C Z m F u N à b à n n x s O	J s A s D a e C Z m F u N à b à n n x s O
L é M g L k P V Z p d e X t L P b i g L	L é M g L k P V Z p d e X t L P b i g L d
M H V Q r E x d I m x ò à X P è S q è Q	M H V Q r E x d I m x ò à X P è S q d Q
N y Q ò n Y h p w I ò á d c ě y Q è f ò	N y Q ò n Y h p w I ò á d c d y Q è f ò
P F i à ù Z q H y v x t ò à w T Q d è ě	P F i à d Z q H y v x t ò à w T Q d è ě
Q R ǒ f I h c J ù S ó d h B r o m g ó h	Q R ǒ f I h c J ù S ó d h d B r o m g ó h
R e è c d E ù ó t ù á z Z a t è f x s K	R e è c d E ù d ó t ù á z Z a t è f x s K
S j G c r a z F ú q W Y B ǒ a P H c ǎ E	S j G c r a z F ú q W Y B ǒ a P b H c ǎ E
U è N c n n z u b ě Y V a ǔ é ě S G k ě	U è N c n n z u b ě Y V a ǔ é ě S G k ě b
V H k L m ě U H ǔ M H f U ǔ m s K b t V	V a k L m ě U H ǔ M H f U ǔ m s K b t V
