grammatical	ungrammatical
ù ù ǔ y t p Z P N P V J n F q O l y j W	ù ù ǔ y t g p Z P N P V J n F q O l y j W
ǔ F I B F D T z á T A i i w j w ǔ L n W	ǔ F I B F D T z g á T A i i w j w ǔ L n W
á b T B W K l ǎ r H R ǎ W h u m w T t à	á b T B W K l ǎ r H R ǎ W h g u m w T t à
ǎ ǔ G ǎ i E P T Q B X z k D f á R J Q k	ǎ ǔ G ǎ i E P T Q B X z k D f á R J g k
é J k T O ǒ V z j k Y u R f l P O R t l	é J k T O ǒ V z j g Y u R f l P O R t l
è k K H h o l v B á D ǒ R h p k Y t q ě	è k K H h o l v B á D ǒ R h p g Y t q ě
ó ǔ C à ú W H k c á v A W ù w i P c y e	ó ǔ C à ú W H k c g v A W ù w i P c y e
ò L x S I i G y w f K V W J i T V x I ǒ	ò L x S I i G y w g K V W J i T V x I ǒ
ú ǔ W p à D J i á u ě ò x o J C á é z b	ú ǔ W p à D J i á g u ě ò x o J C á é z b
A I j ǒ c ǒ L h f q C á p ò è x w ù a à	A I j ǒ c ǒ L h f q C á p ò è x w ù a g à
B c m N Y e o ǎ w Y ù N U n N W b v é b	B c m N Y e o ǎ w Y ù N U n N g W b v é b
D ě ě I f ǎ h a M è F w a ě v o z ò v ò	D ě ě I f ǎ h a M è F g a ě v o z ò v ò
E M ù ò V i a l E S n b o è x I M Y á Q	E M ù ò V i a l E S b b o è x I M Y á Q
F Z Y E C v n X q X x ǎ b n A a F ǒ l á	F Z Y g C v n X q X x ǎ b n A a F ǒ l á
G q é l E Y è b s r a J e l w i d n á S	G q é l E Y è b s r a J e l w i d n d S
I E f H à h e b k E ǔ s v S E l ǔ C z w	I E f H à h e b k E ǔ s v g S E l ǔ C z w
J B l ǎ ǒ á S ó l C a Z è v á M e à K V	J B l ǎ ǒ á S ó l C a Z è v á M e g K V
K W H B ù ó H ù B A é ú Y Q ǒ T C z n ó	K W H B ù ó g H ù B A é ú Y Q ǒ T C z n ó
L h w R n ú O á q m O J à V F u à W é u	L h w R n ú O á q m O J à V F u à W é g
M r d G T ǒ G F ǒ P H R x s k è à ú I C	M r d G T ǒ G F ǒ P H R x s k è à ú I g
O D ǔ G q j v ǎ h X Q j S P h L ě d h N	O D ǔ G q j g ǎ h X Q j S P h L ě d h N
P Q B q b ǎ B O A k f à G R O è P m H J	P Q B g b ǎ B O A k f à G R O è P m H J
Q Q h P t è ó Z Q j O X M p r U D L X S	Q Q h P t è ó Z Q j O X M p r U D L X S g
R o e S l w V n v K C y I X ò o c Y J f	R o e S l w V n v K C y I X ò o c g Y J f
T é i U A g g H ǔ e w n ǔ V C ǎ ǒ Y ǒ p	T é i U A ò g H ǔ e w n ǔ V C ǎ ǒ Y ǒ p
U b H l h T M r E ù a ě m S D ǒ d r p q	U b H l h T M r E ù a ě m g S D ǒ d r p q
W ě P j é ò O U è i r ò w Q R u K m s e	W ě P j é ò g U è i r ò w Q R u K m s e
X S x T S h D r m J P r è A W X S q k f	X S x T S h D r m J P r è g A W X S q k f
Y b a Z ù b é a ǎ K J é S I T Y Q N H é	Y b Z Z ù b é a ǎ K J é S I T Y Q N H é
Z y n U s p s Y à l z X X q ě v q i H A	Z y n U s p s Y à l z X X q ě v q i H g
b ǔ Z A Q c E A E a V u m d T ù d j v R	b ǔ Z A Q Y E A E a V u m d T ù d j v R
b y w H L à d X d ǒ B y z I I ú V I è w	b y w H L à d X d ǒ B y z I I ú g I è w
d ǒ c V a B à u I n V ǔ S á B ě U K á U	d ǒ c V a B à u I n V ǔ S á B ě U K á g
e S e I ó s R D Y c o y C f g k y y g G	e S e I ó s R D Y c o y C f C k y y g G
f b ó ě Q B è ò j T b C Q L ě S r O ǎ t	f b ó ě Q B è ò j T b C a Q L ě S r O ǎ t
g m m S L o C T g J B S è U è Q u x D r	y m m S L o C T g J B S è U è Q u x D r
i ǒ w a t V c b X B L b j ó T k i ó A S	i ǒ w a t V c b X B L b j ó T g i ó A S
j G Z x n o q S w C R h è ú I F x a V A	j G Z x n o q S w C g h è ú I F x a V A
k M K A b f m x V p i N Y ò g N Q è g v	k M K A b f m x V p i N Y ò g N Q è e v
l c u D p i k z Z d x D c e ǔ P x x E o	l c u D p i k z Z d x D c e ǔ g P x x E o
m q N m ǒ é ǎ Z i F G ù x e N o H K à j	m q N m ǒ é ǎ Z i F G ù x e g N o H K à j
o H x ǔ Q h r ó ǒ h q H K ǒ s k a I U a	o H x ǔ Q h r ó ǒ g q H K ǒ s k a I U a
p r o a z é a D g M p n Q q s v W B X g	p r o a z é a D g M p n Q q s v W B X Y
r è B S m G w O A ó X t j P k H ù x u K	r è B g m G w O A ó X t j P k H ù x u K
s O o r I ù C G ě A ò n a Z ó z m e w z	s O o r I ù C G ě g ò n a Z ó z m e w z
t r m Q ú m V R k v M F ǒ D O A W Q V B	t r m Q ú m V R k v M F ǒ g D O A W Q V B
v ǔ z ò G b U é u à d h l J l D N à G ǎ	v ǔ z ò G b U é u à d g h l J l D N à G ǎ
w H v g W P l Y g h S O b z è ǎ è ò z ù	w H v g W P l Y m h S O b z è ǎ è ò z ù
x a H T é e y y A b G j w Q j a u M j w	x a H T é e b y y A b G j w Q j a u M j w
y m t ǔ j J e e N A j m j B I z b V C ó	y m t ǔ j J e e N A j m j B I z b V C ó g
ù ǔ V c á o n A H R è é k v à Q v ó X é O	ù ǔ V c á o n A H g è é k v à Q v ó X é O
ǔ Q Y W D k f S z R B G V O R Y G r b u l	ǔ Q Y W D k f S z R B G V O R Y G g b u l
á S ò a c S a T b ú S é d ǔ w q C p F w y	á S ò a S a T b ú S é d ǔ w q C p F w y
à e ě á ǒ U b ò x A C á C y A t E o S à F	à e ě á ǒ U b g x A C á C y A t E o S à F
ǎ t S ò M O x k H à é T Z a N q B ǔ R C J	ǎ t S ò M O x k H à é T Z a g q B ǔ R C J
è ù G ě W G z m ě Y p i j a L B L Q á F I	è ù G ě W G z m ě Y p i j a L B L Q á F I g
