step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.035526,-53.89668655395508,-54.567806243896484,soft_tsl2,32,0.001,39.966861724853516
10,0,40.99558,-53.82422637939453,-54.499855041503906,soft_tsl2,32,0.001,39.26979064941406
20,1,40.95555,-53.75176239013672,-54.431915283203125,soft_tsl2,32,0.001,41.75986099243164
30,1,40.915333,-53.678592681884766,-54.36341094970703,soft_tsl2,32,0.001,41.607994079589844
40,2,40.875023,-53.60491943359375,-54.29449462890625,soft_tsl2,32,0.001,40.14373016357422
50,3,40.834717,-53.531005859375,-54.22539520263672,soft_tsl2,32,0.001,39.96773910522461
60,3,40.794476,-53.45691680908203,-54.156192779541016,soft_tsl2,32,0.001,41.408966064453125
70,4,40.75364,-53.38173294067383,-54.08595657348633,soft_tsl2,32,0.001,40.00148391723633
80,5,40.71272,-53.30612564086914,-54.01543426513672,soft_tsl2,32,0.001,41.28257369995117
90,5,40.671673,-53.2298698425293,-53.94440460205078,soft_tsl2,32,0.001,39.72724533081055
100,6,40.63056,-53.15327072143555,-53.87307357788086,soft_tsl2,32,0.001,39.58552551269531
110,6,40.589485,-53.07661437988281,-53.801719665527344,soft_tsl2,32,0.001,41.795814514160156
120,7,40.548023,-52.99898147583008,-53.729488372802734,soft_tsl2,32,0.001,39.240875244140625
130,8,40.506584,-52.92091369628906,-53.65700149536133,soft_tsl2,32,0.001,39.63850784301758
140,8,40.465065,-52.84205627441406,-53.58390808105469,soft_tsl2,32,0.001,39.07615280151367
150,9,40.423775,-52.7636833190918,-53.51126480102539,soft_tsl2,32,0.001,40.70473861694336
160,10,40.382473,-52.68491744995117,-53.438323974609375,soft_tsl2,32,0.001,38.5727653503418
170,10,40.34119,-52.605743408203125,-53.365142822265625,soft_tsl2,32,0.001,39.275787353515625
175,10,40.320713,-52.566322326660156,-53.328712463378906,soft_tsl2,32,0.001,40.52998733520508
