step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.049072,-53.92818832397461,-53.905704498291016,soft_tsl2,32,0.001,42.35607147216797
10,0,41.007755,-53.855369567871094,-53.86540985107422,soft_tsl2,32,0.001,40.79935836791992
20,1,40.966595,-53.783729553222656,-53.82427215576172,soft_tsl2,32,0.001,40.790889739990234
30,1,40.925343,-53.71133041381836,-53.7835693359375,soft_tsl2,32,0.001,41.34395217895508
40,2,40.883633,-53.63827896118164,-53.74225997924805,soft_tsl2,32,0.001,40.492733001708984
50,3,40.841927,-53.56477737426758,-53.70136642456055,soft_tsl2,32,0.001,40.12956237792969
60,3,40.799984,-53.49075698852539,-53.66029739379883,soft_tsl2,32,0.001,39.76891326904297
70,4,40.75788,-53.41582107543945,-53.61962890625,soft_tsl2,32,0.001,40.627681732177734
80,5,40.715557,-53.34033203125,-53.57883834838867,soft_tsl2,32,0.001,41.14344024658203
90,5,40.673145,-53.26420974731445,-53.53843688964844,soft_tsl2,32,0.001,40.9415283203125
100,6,40.630383,-53.187774658203125,-53.497406005859375,soft_tsl2,32,0.001,40.57835388183594
110,6,40.58749,-53.11073303222656,-53.45649719238281,soft_tsl2,32,0.001,39.78526306152344
120,7,40.5446,-53.03313446044922,-53.41610336303711,soft_tsl2,32,0.001,41.618263244628906
130,8,40.501633,-52.95510482788086,-53.375858306884766,soft_tsl2,32,0.001,40.937416076660156
140,8,40.4585,-52.876312255859375,-53.33588409423828,soft_tsl2,32,0.001,40.6312370300293
150,9,40.415462,-52.797767639160156,-53.29580307006836,soft_tsl2,32,0.001,41.00251770019531
160,10,40.372395,-52.71883010864258,-53.2560920715332,soft_tsl2,32,0.001,39.82276153564453
170,10,40.329727,-52.64027404785156,-53.21699905395508,soft_tsl2,32,0.001,40.14826583862305
175,10,40.30833,-52.60078811645508,-53.19741439819336,soft_tsl2,32,0.001,40.4197883605957
