step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03571,-53.93183898925781,-54.83348083496094,sp2,32,0.001,40.9854850769043
10,0,40.73798,-53.45045471191406,-54.34629440307617,sp2,32,0.001,39.560752868652344
20,1,40.48371,-53.01004409790039,-53.9044075012207,sp2,32,0.001,41.26458740234375
30,1,40.25795,-52.61655044555664,-53.50965881347656,sp2,32,0.001,39.56385040283203
40,2,40.051926,-52.26721954345703,-53.15793991088867,sp2,32,0.001,40.7529182434082
50,3,39.868385,-51.96010208129883,-52.84810256958008,sp2,32,0.001,40.094539642333984
60,3,39.707043,-51.691566467285156,-52.57695388793945,sp2,32,0.001,38.84205627441406
70,4,39.57418,-51.445430755615234,-52.3314208984375,sp2,32,0.001,39.59501647949219
80,5,39.45392,-51.22743225097656,-52.11335754394531,sp2,32,0.001,38.164363861083984
90,5,39.344257,-51.038734436035156,-51.92313766479492,sp2,32,0.001,40.88316345214844
100,6,39.248714,-50.87153625488281,-51.75492858886719,sp2,32,0.001,38.62297821044922
110,6,39.163445,-50.72712707519531,-51.60901641845703,sp2,32,0.001,39.23670196533203
120,7,39.095688,-50.594635009765625,-51.477149963378906,sp2,32,0.001,37.57981491088867
130,8,39.033264,-50.47194290161133,-51.35526657104492,sp2,32,0.001,38.78252410888672
140,8,38.979385,-50.35780334472656,-51.24269485473633,sp2,32,0.001,38.56758117675781
150,9,38.930847,-50.26653289794922,-51.151302337646484,sp2,32,0.001,38.958534240722656
160,10,38.884235,-50.182106018066406,-51.06639862060547,sp2,32,0.001,39.840274810791016
170,10,38.839405,-50.109397888183594,-50.992271423339844,sp2,32,0.001,38.2078857421875
175,10,38.822605,-50.075286865234375,-50.95838165283203,sp2,32,0.001,39.09505081176758
