step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.048477,-53.92033386230469,-53.917850494384766,ptsl2,32,0.001,40.388031005859375
10,0,41.005375,-53.85095977783203,-53.877960205078125,ptsl2,32,0.001,41.185733795166016
20,1,40.962784,-53.782066345214844,-53.83949279785156,ptsl2,32,0.001,41.228240966796875
30,1,40.92038,-53.71344757080078,-53.80123519897461,ptsl2,32,0.001,42.66951370239258
40,2,40.87783,-53.64442443847656,-53.763221740722656,ptsl2,32,0.001,41.71812057495117
50,3,40.835262,-53.575347900390625,-53.72523498535156,ptsl2,32,0.001,43.46265411376953
60,3,40.792446,-53.505741119384766,-53.68729019165039,ptsl2,32,0.001,40.50209426879883
70,4,40.749893,-53.43623352050781,-53.6498908996582,ptsl2,32,0.001,40.55400085449219
80,5,40.707012,-53.36616897583008,-53.612117767333984,ptsl2,32,0.001,42.14096450805664
90,5,40.663868,-53.29538345336914,-53.574771881103516,ptsl2,32,0.001,39.612060546875
100,6,40.620827,-53.224693298339844,-53.537715911865234,ptsl2,32,0.001,40.424251556396484
110,6,40.577637,-53.15383529663086,-53.500423431396484,ptsl2,32,0.001,39.708953857421875
120,7,40.53444,-53.08251190185547,-53.463741302490234,ptsl2,32,0.001,40.71706771850586
130,8,40.49127,-53.011295318603516,-53.42706298828125,ptsl2,32,0.001,39.12916564941406
140,8,40.448196,-52.94032287597656,-53.390052795410156,ptsl2,32,0.001,40.085384368896484
150,9,40.405018,-52.868438720703125,-53.35451889038086,ptsl2,32,0.001,41.59722900390625
160,10,40.361893,-52.79682922363281,-53.318519592285156,ptsl2,32,0.001,40.14054870605469
170,10,40.319103,-52.725772857666016,-53.282928466796875,ptsl2,32,0.001,40.664649963378906
175,10,40.29759,-52.68995666503906,-53.26503372192383,ptsl2,32,0.001,40.004783630371094
