step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.07104,-54.05793762207031,-54.992942810058594,sp2,32,0.001,41.68169403076172
10,0,40.735966,-53.36540603637695,-54.30971908569336,sp2,32,0.001,40.05112075805664
20,1,40.453125,-52.74987030029297,-53.705116271972656,sp2,32,0.001,39.59468078613281
30,1,40.21788,-52.209739685058594,-53.176944732666016,sp2,32,0.001,41.56977081298828
40,2,40.022778,-51.72861099243164,-52.70912170410156,sp2,32,0.001,39.437217712402344
50,3,39.86276,-51.326629638671875,-52.31861877441406,sp2,32,0.001,40.803443908691406
60,3,39.729034,-50.977291107177734,-51.980079650878906,sp2,32,0.001,39.96907043457031
70,4,39.617424,-50.674495697021484,-51.687618255615234,sp2,32,0.001,39.64077377319336
80,5,39.52057,-50.41140365600586,-51.43353271484375,sp2,32,0.001,38.871280670166016
90,5,39.43875,-50.17472457885742,-51.20597839355469,sp2,32,0.001,39.09305953979492
100,6,39.364967,-49.97297286987305,-51.01110076904297,sp2,32,0.001,38.48700714111328
110,6,39.29947,-49.79384994506836,-50.83804702758789,sp2,32,0.001,38.560577392578125
120,7,39.238266,-49.63727951049805,-50.686180114746094,sp2,32,0.001,38.74128723144531
130,8,39.184383,-49.49672317504883,-50.549983978271484,sp2,32,0.001,37.769073486328125
140,8,39.131966,-49.374629974365234,-50.43058776855469,sp2,32,0.001,37.42884063720703
150,9,39.085823,-49.26427459716797,-50.32275390625,sp2,32,0.001,37.84728240966797
160,10,39.042843,-49.16581726074219,-50.22625732421875,sp2,32,0.001,38.60824966430664
170,10,39.0094,-49.07189178466797,-50.13550567626953,sp2,32,0.001,37.62763977050781
175,10,38.991337,-49.029945373535156,-50.094505310058594,sp2,32,0.001,37.924713134765625
