step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03535,-53.89259338378906,-54.58882522583008,soft_tsl2,32,0.001,40.97185134887695
10,0,40.99348,-53.81568145751953,-54.51844024658203,soft_tsl2,32,0.001,39.70983123779297
20,1,40.952087,-53.73971176147461,-54.44886016845703,soft_tsl2,32,0.001,42.11968994140625
30,1,40.91055,-53.66316604614258,-54.378868103027344,soft_tsl2,32,0.001,40.802330017089844
40,2,40.8687,-53.58561325073242,-54.308143615722656,soft_tsl2,32,0.001,40.53855895996094
50,3,40.82689,-53.50771713256836,-54.237091064453125,soft_tsl2,32,0.001,40.220558166503906
60,3,40.78476,-53.42927169799805,-54.16556167602539,soft_tsl2,32,0.001,39.66600036621094
70,4,40.74262,-53.350425720214844,-54.09376525878906,soft_tsl2,32,0.001,40.709869384765625
80,5,40.700294,-53.270973205566406,-54.02147674560547,soft_tsl2,32,0.001,40.527652740478516
90,5,40.657913,-53.19178771972656,-53.949378967285156,soft_tsl2,32,0.001,39.9215087890625
100,6,40.615463,-53.1114387512207,-53.87643051147461,soft_tsl2,32,0.001,40.81760787963867
110,6,40.57308,-53.03083038330078,-53.80338668823242,soft_tsl2,32,0.001,41.9169921875
120,7,40.530365,-52.94963073730469,-53.72986602783203,soft_tsl2,32,0.001,40.81132125854492
130,8,40.487686,-52.868499755859375,-53.656402587890625,soft_tsl2,32,0.001,40.220680236816406
140,8,40.444935,-52.78713607788086,-53.582725524902344,soft_tsl2,32,0.001,40.53731155395508
150,9,40.4023,-52.705501556396484,-53.50885009765625,soft_tsl2,32,0.001,40.82984924316406
160,10,40.359703,-52.62368392944336,-53.43498992919922,soft_tsl2,32,0.001,39.7450065612793
170,10,40.317142,-52.54170608520508,-53.36111831665039,soft_tsl2,32,0.001,40.23112487792969
175,10,40.295876,-52.50046920776367,-53.32399368286133,soft_tsl2,32,0.001,37.753299713134766
